Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
31352;-1;152;0;0;0;0;.00nan;0;0
31352;189944;152;79;28;2;26;.929;3600000;0
31352;86472;4922;0;0;0;0;.00nan;0;0
31353;184049;1097;86;53;3;50;.943;3600000;0
31353;194899;4245;60;22;2;20;.909;3600000;0
31353;196445;4245;0;0;0;0;.00nan;0;0
31353;-1;1097;0;0;0;0;.00nan;0;0
31354;171615;75;0;0;0;0;.00nan;0;0
31354;174407;75;74;43;4;39;.907;3591000;0
31354;196414;4620;0;0;0;0;.00nan;0;0
31354;181341;4620;54;23;3;20;.870;3600000;0
31355;189628;74;0;0;0;0;.00nan;0;0
31355;176136;74;88;30;1;29;.967;3600000;0
31355;180873;77;0;0;0;0;.00nan;0;0
31355;85555;77;90;42;2;40;.952;3582000;0
31356;194531;4920;0;0;0;0;.00nan;0;0
31356;-1;67;37;30;6;24;.800;2683000;0
31356;202246;4920;78;25;1;24;.960;3600000;0
31356;191698;67;52;9;1;8;.889;917000;0
31357;183755;69;54;29;3;26;.897;3516000;0
31357;174386;81;0;0;0;0;.00nan;0;0
31357;186451;81;65;21;1;20;.952;3600000;0
31357;58100;69;0;0;0;0;.00nan;0;0
31358;189885;4921;0;0;0;0;.00nan;0;0
31358;192629;80;0;0;0;0;.00nan;0;0
31358;197912;4921;74;41;4;37;.902;3558000;0
31358;85228;80;60;21;2;19;.905;3600000;0
31359;170351;149;0;0;0;0;.00nan;0;0
31359;196525;151;99;43;2;41;.953;3600000;0
31359;85546;149;48;39;5;34;.872;3600000;0
31359;85636;151;0;0;0;0;.00nan;0;0
31360;4487;4922;67;31;3;28;.903;3549000;0
31360;179344;82;83;38;2;36;.947;3600000;0
31360;197047;82;0;0;0;0;.00nan;0;0
31360;86472;4922;0;0;0;0;.00nan;0;0
31361;200390;1096;0;0;0;0;.00nan;0;0
31361;189628;74;0;0;0;0;.00nan;0;0
31361;176136;74;69;22;1;21;.955;3600000;0
31361;-1;1096;88;39;2;37;.949;3546000;0
31362;173874;158;0;0;0;0;.00nan;0;0
31362;-1;158;64;34;4;30;.882;3600000;0
31362;192629;80;0;0;0;0;.00nan;0;0
31362;85228;80;43;35;5;30;.857;3551000;0
31363;184049;1097;55;26;4;22;.846;3572000;0
31363;180873;77;93;45;2;43;.956;3600000;0
31363;-1;1097;0;0;0;0;.00nan;0;0
31363;85555;77;0;0;0;0;.00nan;0;0
31364;-1;152;0;0;0;0;.00nan;0;0
31364;174386;81;0;0;0;0;.00nan;0;0
31364;189944;152;98;58;3;55;.948;3516000;0
31364;186451;81;72;19;1;18;.947;3600000;0
31365;4487;4922;79;31;2;29;.935;3900000;0
31365;180873;77;0;0;0;0;.00nan;0;0
31365;85555;77;96;46;2;44;.957;3900000;0
31365;86472;4922;0;0;0;0;.00nan;0;0
31366;183755;69;74;28;2;26;.929;3542000;0
31366;189885;4921;0;0;0;0;.00nan;0;0
31366;197912;4921;74;21;1;20;.952;3600000;0
31366;58100;69;0;0;0;0;.00nan;0;0
31367;200390;1096;51;38;5;33;.868;3543000;0
31367;189628;74;0;0;0;0;.00nan;0;0
31367;176136;74;58;24;3;21;.875;3600000;0
31367;-1;1096;0;0;0;0;.00nan;0;0
31368;-1;76;62;20;2;18;.900;3754000;0
31368;184175;76;0;0;0;0;.00nan;0;0
31368;179344;82;100;38;1;37;.974;3754000;0
31368;197047;82;0;0;0;0;.00nan;0;0
31369;173874;158;70;35;3;32;.914;3547000;0
31369;-1;158;0;0;0;0;.00nan;0;0
31369;192629;80;0;0;0;0;.00nan;0;0
31369;85228;80;85;24;1;23;.958;3600000;0
31370;-1;2564;97;40;2;38;.950;3546000;0
31370;176060;2564;0;0;0;0;.00nan;0;0
31370;64722;72;0;0;0;0;.00nan;0;0
31370;91212;72;79;21;1;20;.952;3600000;0
31371;170351;149;0;0;0;0;.00nan;0;0
31371;196525;151;70;24;3;21;.875;3600000;0
31371;85546;149;76;49;4;45;.918;3600000;0
31371;85636;151;0;0;0;0;.00nan;0;0
31372;192895;85;0;0;0;0;.00nan;0;0
31372;171615;75;0;0;0;0;.00nan;0;0
31372;174407;75;76;33;3;30;.909;3591000;0
31372;148573;85;69;26;2;24;.923;3600000;0
31373;178394;1095;0;0;0;0;.00nan;0;0
31373;194531;4920;48;26;4;22;.846;3600000;0
31373;-1;1095;85;44;3;41;.932;3600000;0
31373;202246;4920;0;0;0;0;.00nan;0;0
31374;-1;67;0;0;0;0;.00nan;0;0
31374;194899;4245;0;0;0;0;.00nan;0;0
31374;196445;4245;50;22;3;19;.864;3600000;0
31374;191698;67;72;51;5;46;.902;3540000;0
31375;-1;152;63;40;4;36;.900;3557000;0
31375;174386;81;53;21;3;18;.857;3600000;0
31375;189944;152;0;0;0;0;.00nan;0;0
31375;186451;81;0;0;0;0;.00nan;0;0
31376;183737;78;67;30;3;27;.900;3900000;0
31376;176770;78;0;0;0;0;.00nan;0;0
31376;196414;4620;64;25;3;22;.880;3900000;0
31376;181341;4620;0;0;0;0;.00nan;0;0
31377;183755;69;0;0;0;0;.00nan;0;0
31377;189885;4921;69;29;2;27;.931;3600000;0
31377;197912;4921;0;0;0;0;.00nan;0;0
31377;58100;69;40;35;6;29;.829;3600000;0
31378;200390;1096;0;0;0;0;.00nan;0;0
31378;189628;74;63;29;3;26;.897;3600000;0
31378;176136;74;0;0;0;0;.00nan;0;0
31378;-1;1096;37;27;5;22;.815;3600000;0
31379;179344;82;0;0;0;0;.00nan;0;0
31379;180873;77;100;44;1;43;.977;3600000;0
31379;197047;82;60;38;4;34;.895;3600000;0
31379;85555;77;0;0;0;0;.00nan;0;0
31380;173874;158;0;0;0;0;.00nan;0;0
31380;-1;158;77;43;5;38;.884;3895000;0
31380;192629;80;39;30;5;25;.833;3900000;0
31380;85228;80;0;0;0;0;.00nan;0;0
31381;173961;73;85;29;1;28;.966;3600000;0
31381;-1;2564;0;0;0;0;.00nan;0;0
31381;176060;2564;100;38;0;38;1.000;3600000;0
31381;-1;73;0;0;0;0;.00nan;0;0
31382;170351;149;63;28;3;25;.893;3600000;0
31382;196525;151;52;34;5;29;.853;3600000;0
31382;85546;149;0;0;0;0;.00nan;0;0
31382;85636;151;0;0;0;0;.00nan;0;0
31383;192895;85;51;38;5;33;.868;3600000;0
31383;171615;75;71;25;2;23;.920;3600000;0
31383;174407;75;0;0;0;0;.00nan;0;0
31383;148573;85;0;0;0;0;.00nan;0;0
31384;-1;76;0;0;0;0;.00nan;0;0
31384;184049;1097;0;0;0;0;.00nan;0;0
31384;184175;76;60;40;5;35;.875;3600000;0
31384;-1;1097;98;24;0;24;1.000;3600000;0
31385;178394;1095;0;0;0;0;.00nan;0;0
31385;-1;1095;66;38;5;33;.868;3900000;0
31385;64722;72;64;43;5;38;.884;3900000;0
31385;91212;72;0;0;0;0;.00nan;0;0
31386;-1;67;92;46;3;43;.935;3892000;0
31386;194899;4245;75;25;2;23;.920;3892000;0
31386;196445;4245;0;0;0;0;.00nan;0;0
31386;191698;67;0;0;0;0;.00nan;0;0
31387;194531;4920;0;0;0;0;.00nan;0;0
31387;202246;4920;100;24;0;24;1.000;3600000;0
31387;185800;71;0;0;0;0;.00nan;0;0
31387;65014;71;80;43;4;39;.907;3600000;0
31388;183737;78;0;0;0;0;.00nan;0;0
31388;176770;78;74;38;4;34;.895;3576000;0
31388;196414;4620;0;0;0;0;.00nan;0;0
31388;181341;4620;38;15;3;12;.800;3600000;0
31389;4487;4922;0;0;0;0;.00nan;0;0
31389;184049;1097;0;0;0;0;.00nan;0;0
31389;-1;1097;92;42;2;40;.952;3600000;0
31389;86472;4922;71;38;3;35;.921;3600000;0
31390;192895;85;0;0;0;0;.00nan;0;0
31390;171615;75;0;0;0;0;.00nan;0;0
31390;174407;75;100;23;0;23;1.000;3600000;0
31390;148573;85;51;31;4;27;.871;3600000;0
31391;-1;76;54;25;3;22;.880;3524000;0
31391;184175;76;0;0;0;0;.00nan;0;0
31391;179344;82;100;53;1;52;.981;3600000;0
31391;197047;82;0;0;0;0;.00nan;0;0
31392;-1;67;0;0;0;0;.00nan;0;0
31392;194899;4245;0;0;0;0;.00nan;0;0
31392;191698;67;93;46;3;43;.935;3600000;0
31392;91398;4245;77;24;1;23;.958;3600000;0
31393;170351;149;0;0;0;0;.00nan;0;0
31393;174386;81;0;0;0;0;.00nan;0;0
31393;186451;81;85;41;3;38;.927;3600000;0
31393;85546;149;51;48;7;41;.854;3600000;0
31394;194531;4920;89;34;2;32;.941;3600000;0
31394;202246;4920;0;0;0;0;.00nan;0;0
31394;185800;71;0;0;0;0;.00nan;0;0
31394;65014;71;81;27;1;26;.963;3600000;0
31395;-1;152;0;0;0;0;.00nan;0;0
31395;189944;152;91;41;2;39;.951;3600000;0
31395;196525;151;0;0;0;0;.00nan;0;0
31395;85636;151;34;27;5;22;.815;3600000;0
31396;184049;1097;0;0;0;0;.00nan;0;0
31396;189628;74;0;0;0;0;.00nan;0;0
31396;176136;74;61;22;2;20;.909;3600000;0
31396;-1;1097;64;29;3;26;.897;3547000;0
31397;183737;78;78;45;4;41;.911;3527000;0
31397;176770;78;0;0;0;0;.00nan;0;0
31397;196414;4620;0;0;0;0;.00nan;0;0
31397;181341;4620;81;28;2;26;.929;3600000;0
31398;189885;4921;0;0;0;0;.00nan;0;0
31398;-1;2564;0;0;0;0;.00nan;0;0
31398;176060;2564;60;30;3;27;.900;3600000;0
31398;197912;4921;50;37;6;31;.838;3600000;0
31399;194531;4920;0;0;0;0;.00nan;0;0
31399;171615;75;0;0;0;0;.00nan;0;0
31399;174407;75;88;44;3;41;.932;3546000;0
31399;202246;4920;55;14;2;12;.857;3600000;0
31400;200572;157;0;0;0;0;.00nan;0;0
31400;192629;80;0;0;0;0;.00nan;0;0
31400;77084;157;67;28;2;26;.929;3900000;0
31400;85228;80;91;35;2;33;.943;3900000;0
31401;189885;4921;73;36;3;33;.917;3559000;0
31401;-1;2564;53;15;2;13;.867;3600000;0
31401;176060;2564;0;0;0;0;.00nan;0;0
31401;197912;4921;0;0;0;0;.00nan;0;0
31402;194899;4245;0;0;0;0;.00nan;0;0
31402;196414;4620;57;31;4;27;.871;3568000;0
31402;181341;4620;0;0;0;0;.00nan;0;0
31402;91398;4245;72;30;2;28;.933;3600000;0
31403;170351;149;0;0;0;0;.00nan;0;0
31403;174386;81;0;0;0;0;.00nan;0;0
31403;186451;81;99;41;1;40;.976;3600000;0
31403;85546;149;35;23;5;18;.783;3600000;0
31404;183737;78;0;0;0;0;.00nan;0;0
31404;171615;75;0;0;0;0;.00nan;0;0
31404;174407;75;66;28;2;26;.929;3600000;0
31404;176770;78;95;29;1;28;.966;3600000;0
31405;-1;152;0;0;0;0;.00nan;0;0
31405;189944;152;67;33;3;30;.909;3600000;0
31405;196525;151;62;21;2;19;.905;3600000;0
31405;85636;151;0;0;0;0;.00nan;0;0
31406;178394;1095;48;0;0;0;.00nan;357000;0
31406;-1;1095;45;38;6;32;.842;3243000;0
31406;173961;73;0;0;0;0;.00nan;0;0
31406;-1;73;80;28;1;27;.964;3600000;0
31407;200390;1096;68;38;4;34;.895;3552000;0
31407;179344;82;92;43;3;40;.930;3600000;0
31407;-1;1096;0;0;0;0;.00nan;0;0
31407;197047;82;0;0;0;0;.00nan;0;0
31408;183755;69;59;39;5;34;.872;3600000;0
31408;58100;69;0;0;0;0;.00nan;0;0
31408;64722;72;0;0;0;0;.00nan;0;0
31408;91212;72;79;26;1;25;.962;3600000;0
31409;192895;85;0;0;0;0;.00nan;0;0
31409;-1;67;0;0;0;0;.00nan;0;0
31409;191698;67;76;22;1;21;.955;3600000;0
31409;148573;85;62;29;4;25;.862;3600000;0
31410;194899;4245;0;0;0;0;.00nan;0;0
31410;196414;4620;0;0;0;0;.00nan;0;0
31410;181341;4620;51;17;2;15;.882;3600000;0
31410;91398;4245;100;33;1;32;.970;3600000;0
31411;170351;149;64;33;3;30;.909;3900000;0
31411;174386;81;65;31;3;28;.903;3900000;0
31411;186451;81;0;0;0;0;.00nan;0;0
31411;85546;149;0;0;0;0;.00nan;0;0
31412;-1;76;0;0;0;0;.00nan;0;0
31412;184175;76;79;31;2;29;.935;3600000;0
31412;189628;74;0;0;0;0;.00nan;0;0
31412;176136;74;60;24;3;21;.875;3600000;0
31413;4487;4922;100;40;1;39;.975;3600000;0
31413;184049;1097;0;0;0;0;.00nan;0;0
31413;-1;1097;68;31;2;29;.935;3560000;0
31413;86472;4922;0;0;0;0;.00nan;0;0
31414;200572;157;0;0;0;0;.00nan;0;0
31414;192629;80;0;0;0;0;.00nan;0;0
31414;77084;157;88;28;1;27;.964;3600000;0
31414;85228;80;80;29;2;27;.931;3574000;0
31415;173874;158;47;22;4;18;.818;3600000;0
31415;-1;158;0;0;0;0;.00nan;0;0
31415;185800;71;0;0;0;0;.00nan;0;0
31415;65014;71;100;23;0;23;1.000;3600000;0
31416;-1;152;68;28;3;25;.893;3600000;0
31416;189944;152;0;0;0;0;.00nan;0;0
31416;196525;151;42;39;6;33;.846;3600000;0
31416;85636;151;0;0;0;0;.00nan;0;0
31417;4487;4922;0;0;0;0;.00nan;0;0
31417;200390;1096;85;31;2;29;.935;3009000;0
31417;-1;1096;38;15;4;11;.733;891000;0
31417;86472;4922;52;41;6;35;.854;3892000;0
31418;183755;69;0;0;0;0;.00nan;0;0
31418;58100;69;73;43;4;39;.907;3600000;0
31418;64722;72;55;24;3;21;.875;3600000;0
31418;91212;72;0;0;0;0;.00nan;0;0
31419;179344;82;67;25;3;22;.880;3600000;0
31419;180873;77;36;29;6;23;.793;2688000;0
31419;197047;82;0;0;0;0;.00nan;0;0
31419;85555;77;52;8;1;7;.875;912000;0
31420;189885;4921;0;0;0;0;.00nan;0;0
31420;-1;2564;29;30;6;24;.800;3059000;0
31420;176060;2564;57;6;0;6;1.000;516000;0
31420;197912;4921;63;37;4;33;.892;3600000;0
31421;192895;85;58;30;3;27;.900;3900000;0
31421;183737;78;57;24;3;21;.875;3900000;0
31421;176770;78;0;0;0;0;.00nan;0;0
31421;148573;85;0;0;0;0;.00nan;0;0
31422;-1;76;71;38;3;35;.921;3600000;0
31422;184175;76;0;0;0;0;.00nan;0;0
31422;189628;74;76;43;4;39;.907;3573000;0
31422;176136;74;0;0;0;0;.00nan;0;0
31423;170351;149;0;0;0;0;.00nan;0;0
31423;174386;81;0;0;0;0;.00nan;0;0
31423;186451;81;64;31;3;28;.903;3600000;0
31423;85546;149;83;27;2;25;.926;3600000;0
31424;194531;4920;64;18;2;16;.889;3600000;0
31424;171615;75;0;0;0;0;.00nan;0;0
31424;174407;75;52;33;5;28;.848;3600000;0
31424;202246;4920;0;0;0;0;.00nan;0;0
31425;178394;1095;0;0;0;0;.00nan;0;0
31425;-1;1095;98;39;1;38;.974;3600000;0
31425;173961;73;68;34;3;31;.912;3591000;0
31425;-1;73;0;0;0;0;.00nan;0;0
31426;200572;157;52;42;6;36;.857;3600000;0
31426;192629;80;78;14;0;14;1.000;3600000;0
31426;77084;157;0;0;0;0;.00nan;0;0
31426;85228;80;0;0;0;0;.00nan;0;0
31427;173874;158;0;0;0;0;.00nan;0;0
31427;-1;158;62;40;4;36;.900;3600000;0
31427;185800;71;68;19;1;18;.947;3600000;0
31427;65014;71;0;0;0;0;.00nan;0;0
31428;183737;78;0;0;0;0;.00nan;0;0
31428;-1;67;0;0;0;0;.00nan;0;0
31428;176770;78;74;31;2;29;.935;3600000;0
31428;191698;67;56;30;4;26;.867;3543000;0
31429;-1;152;0;0;0;0;.00nan;0;0
31429;189944;152;94;36;1;35;.972;3744000;0
31429;196525;151;76;31;2;29;.935;3744000;0
31429;85636;151;0;0;0;0;.00nan;0;0
31430;4487;4922;90;44;3;41;.932;3600000;0
31430;200390;1096;0;0;0;0;.00nan;0;0
31430;-1;1096;41;21;4;17;.810;3570000;0
31430;86472;4922;0;0;0;0;.00nan;0;0
31431;179344;82;0;0;0;0;.00nan;0;0
31431;180873;77;0;0;0;0;.00nan;0;0
31431;197047;82;76;33;2;31;.939;3600000;0
31431;85555;77;57;28;3;25;.893;3565000;0
31432;194899;4245;0;0;0;0;.00nan;0;0
31432;196414;4620;0;0;0;0;.00nan;0;0
31432;181341;4620;91;39;2;37;.949;3555000;0
31432;91398;4245;76;21;1;20;.952;3600000;0
31433;178394;1095;0;0;0;0;.00nan;0;0
31433;-1;1095;77;35;3;32;.914;3600000;0
31433;173961;73;0;0;0;0;.00nan;0;0
31433;-1;73;44;26;4;22;.846;3583000;0
31434;173874;158;75;40;4;36;.900;3561000;0
31434;-1;158;0;0;0;0;.00nan;0;0
31434;185800;71;0;0;0;0;.00nan;0;0
31434;65014;71;61;23;3;20;.870;3600000;0
31435;4487;4922;85;23;1;22;.957;3600000;0
31435;179344;82;59;22;3;19;.864;3599000;0
31435;197047;82;0;0;0;0;.00nan;0;0
31435;86472;4922;0;0;0;0;.00nan;0;0
31436;183755;69;73;32;3;29;.906;3600000;0
31436;173961;73;0;0;0;0;.00nan;0;0
31436;-1;73;83;42;4;38;.905;3557000;0
31436;58100;69;0;0;0;0;.00nan;0;0
31437;200390;1096;73;27;3;24;.889;3600000;0
31437;189628;74;0;0;0;0;.00nan;0;0
31437;176136;74;61;41;5;36;.878;3600000;0
31437;-1;1096;0;0;0;0;.00nan;0;0
31438;-1;152;60;35;5;30;.857;3600000;0
31438;173874;158;87;36;2;34;.944;3600000;0
31438;189944;152;0;0;0;0;.00nan;0;0
31438;-1;158;0;0;0;0;.00nan;0;0
31439;200572;157;0;0;0;0;.00nan;0;0
31439;189885;4921;0;0;0;0;.00nan;0;0
31439;197912;4921;72;42;4;38;.905;3546000;0
31439;77084;157;57;28;3;25;.893;3600000;0
31440;184049;1097;93;51;2;49;.961;3600000;0
31440;180873;77;28;30;6;24;.800;3070000;0
31440;-1;1097;0;0;0;0;.00nan;0;0
31440;85555;77;53;3;0;3;1.000;530000;0
31441;178394;1095;0;0;0;0;.00nan;0;0
31441;-1;1095;95;37;2;35;.946;3600000;0
31441;185800;71;53;3;0;3;1.000;1042000;0
31441;65014;71;22;26;7;19;.731;2558000;0
31442;-1;76;66;25;2;23;.920;3600000;0
31442;184175;76;0;0;0;0;.00nan;0;0
31442;179344;82;73;46;5;41;.891;3600000;0
31442;197047;82;0;0;0;0;.00nan;0;0
31443;4487;4922;83;42;3;39;.929;3600000;0
31443;200390;1096;0;0;0;0;.00nan;0;0
31443;-1;1096;100;28;0;28;1.000;3600000;0
31443;86472;4922;0;0;0;0;.00nan;0;0
31444;-1;152;0;0;0;0;.00nan;0;0
31444;173874;158;81;37;3;34;.919;3590000;0
31444;189944;152;80;24;2;22;.917;3600000;0
31444;-1;158;0;0;0;0;.00nan;0;0
31445;185800;71;0;0;0;0;.00nan;0;0
31445;65014;71;67;30;3;27;.900;3900000;0
31445;85228;72;70;26;3;23;.885;3900000;0
31445;91212;72;0;0;0;0;.00nan;0;0
31446;200572;157;53;19;2;17;.895;3015000;0
31446;189885;4921;91;26;1;25;.962;3600000;0
31446;197912;4921;0;0;0;0;.00nan;0;0
31446;77084;157;36;12;3;9;.750;585000;0
31447;179344;82;0;0;0;0;.00nan;0;0
31447;180873;77;72;30;2;28;.933;3540000;0
31447;197047;82;87;30;1;29;.967;3600000;0
31447;85555;77;0;0;0;0;.00nan;0;0
31448;183737;78;0;0;0;0;.00nan;0;0
31448;171615;75;0;0;0;0;.00nan;0;0
31448;174407;75;64;30;4;26;.867;3600000;0
31448;176770;78;65;26;3;23;.885;3600000;0
31449;194531;4920;0;0;0;0;.00nan;0;0
31449;194899;4245;0;0;0;0;.00nan;0;0
31449;202246;4920;93;24;0;24;1.000;3600000;0
31449;91398;4245;86;39;3;36;.923;3600000;0
31450;-1;76;0;0;0;0;.00nan;0;0
31450;184049;1097;78;34;2;32;.941;3600000;0
31450;184175;76;17;26;7;19;.731;3600000;0
31450;-1;1097;0;0;0;0;.00nan;0;0
31451;178394;1095;0;0;0;0;.00nan;0;0
31451;-1;1095;60;31;4;27;.871;3535000;0
31451;-1;2564;0;0;0;0;.00nan;0;0
31451;176060;2564;81;32;2;30;.938;3600000;0
31452;192895;85;0;0;0;0;.00nan;0;0
31452;-1;67;0;0;0;0;.00nan;0;0
31452;191698;67;100;38;0;38;1.000;3600000;0
31452;148573;85;51;41;6;35;.854;3600000;0
31453;174386;81;56;5;0;5;1.000;455000;0
31453;196525;151;62;31;4;27;.871;3600000;0
31453;186451;81;26;29;7;22;.759;3145000;0
31453;85636;151;0;0;0;0;.00nan;0;0
31454;170351;149;0;0;0;0;.00nan;0;0
31454;170598;80;0;0;0;0;.00nan;0;0
31454;192629;80;38;20;4;16;.800;3600000;0
31454;85546;149;87;29;1;28;.966;3600000;0
31455;183755;69;76;46;4;42;.913;3600000;0
31455;196414;4620;79;32;2;30;.938;3600000;0
31455;181341;4620;0;0;0;0;.00nan;0;0
31455;58100;69;0;0;0;0;.00nan;0;0
31456;4487;4922;0;0;0;0;.00nan;0;0
31456;200390;1096;0;0;0;0;.00nan;0;0
31456;-1;1096;55;28;3;25;.893;3717000;0
31456;86472;4922;65;36;4;32;.889;3717000;0
31457;178394;1095;0;0;0;0;.00nan;0;0
31457;-1;1095;59;34;5;29;.853;3600000;0
31457;173961;73;84;18;0;18;1.000;3600000;0
31457;-1;73;0;0;0;0;.00nan;0;0
31458;-1;152;38;39;7;32;.821;3600000;0
31458;173874;158;0;0;0;0;.00nan;0;0
31458;189944;152;0;0;0;0;.00nan;0;0
31458;-1;158;80;29;2;27;.931;3600000;0
31459;-1;2564;72;37;4;33;.892;3518000;0
31459;176060;2564;0;0;0;0;.00nan;0;0
31459;85228;72;48;14;2;12;.857;3600000;0
31459;91212;72;0;0;0;0;.00nan;0;0
31460;200572;157;0;0;0;0;.00nan;0;0
31460;189885;4921;40;25;4;21;.840;1736000;0
31460;197912;4921;21;23;6;17;.739;1864000;0
31460;77084;157;25;24;6;18;.750;3600000;0
31461;179344;82;69;33;3;30;.909;3600000;0
31461;180873;77;0;0;0;0;.00nan;0;0
31461;197047;82;0;0;0;0;.00nan;0;0
31461;85555;77;93;22;0;22;1.000;3600000;0
31462;194531;4920;64;41;4;37;.902;3900000;0
31462;194899;4245;0;0;0;0;.00nan;0;0
31462;202246;4920;0;0;0;0;.00nan;0;0
31462;91398;4245;61;32;4;28;.875;3900000;0
31463;-1;76;49;33;4;29;.879;3578000;0
31463;184175;76;0;0;0;0;.00nan;0;0
31463;189628;74;0;0;0;0;.00nan;0;0
31463;176136;74;83;33;2;31;.939;3600000;0
31464;192895;85;55;29;4;25;.862;3600000;0
31464;-1;67;0;0;0;0;.00nan;0;0
31464;191698;67;91;29;1;28;.966;3600000;0
31464;148573;85;0;0;0;0;.00nan;0;0
31465;174386;81;63;33;4;29;.879;3600000;0
31465;196525;151;25;27;6;21;.778;2888000;0
31465;186451;81;0;0;0;0;.00nan;0;0
31465;85636;151;47;11;2;9;.818;712000;0
31466;170351;149;70;36;4;32;.889;3520000;0
31466;170598;80;78;29;2;27;.931;3600000;0
31466;192629;80;0;0;0;0;.00nan;0;0
31466;85546;149;0;0;0;0;.00nan;0;0
31467;183755;69;48;0;0;0;.00nan;352000;0
31467;196414;4620;0;0;0;0;.00nan;0;0
31467;181341;4620;68;24;2;22;.917;3600000;0
31467;58100;69;47;41;7;34;.829;3248000;0
31468;173961;73;76;31;2;29;.935;3599000;0
31468;185800;71;0;0;0;0;.00nan;0;0
31468;-1;73;0;0;0;0;.00nan;0;0
31468;65014;71;88;35;1;34;.971;3600000;0
31469;178394;1095;81;45;3;42;.933;3900000;0
31469;-1;1095;0;0;0;0;.00nan;0;0
31469;85228;72;52;27;3;24;.889;3887000;0
31469;91212;72;0;0;0;0;.00nan;0;0
31470;183737;78;0;0;0;0;.00nan;0;0
31470;171615;75;0;0;0;0;.00nan;0;0
31470;174407;75;100;27;0;27;1.000;3600000;0
31470;176770;78;53;22;3;19;.864;3600000;0
31471;184049;1097;58;19;2;17;.895;3600000;0
31471;189628;74;79;45;4;41;.911;3586000;0
31471;176136;74;0;0;0;0;.00nan;0;0
31471;-1;1097;0;0;0;0;.00nan;0;0
31472;170351;149;0;0;0;0;.00nan;0;0
31472;170598;80;74;24;1;23;.958;3600000;0
31472;192629;80;0;0;0;0;.00nan;0;0
31472;85546;149;86;47;4;43;.915;3600000;0
31473;192895;85;0;0;0;0;.00nan;0;0
31473;196414;4620;65;17;1;16;.941;3864000;0
31473;181341;4620;0;0;0;0;.00nan;0;0
31473;148573;85;94;54;1;53;.981;3900000;0
31474;183737;78;12;33;8;25;.758;3186000;0
31474;194531;4920;0;0;0;0;.00nan;0;0
31474;176770;78;56;5;0;5;1.000;414000;0
31474;202246;4920;71;30;3;27;.900;3600000;0
31475;4487;4922;99;34;1;33;.971;3600000;0
31475;179344;82;56;31;4;27;.871;3600000;0
31475;197047;82;0;0;0;0;.00nan;0;0
31475;86472;4922;0;0;0;0;.00nan;0;0
31476;183755;69;70;27;2;25;.926;3600000;0
31476;58100;69;0;0;0;0;.00nan;0;0
31476;85228;72;54;23;3;20;.870;3546000;0
31476;91212;72;0;0;0;0;.00nan;0;0
31477;184049;1097;65;37;4;33;.892;3600000;0
31477;180873;77;0;0;0;0;.00nan;0;0
31477;-1;1097;0;0;0;0;.00nan;0;0
31477;85555;77;69;31;3;28;.903;3600000;0
31478;189885;4921;87;47;3;44;.936;3600000;0
31478;-1;2564;0;0;0;0;.00nan;0;0
31478;176060;2564;60;17;2;15;.882;3600000;0
31478;197912;4921;0;0;0;0;.00nan;0;0
31479;-1;67;0;0;0;0;.00nan;0;0
31479;171615;75;0;0;0;0;.00nan;0;0
31479;174407;75;79;26;1;25;.962;3600000;0
31479;191698;67;60;25;3;22;.880;3545000;0
31480;-1;76;49;31;5;26;.839;3568000;0
31480;184175;76;0;0;0;0;.00nan;0;0
31480;189628;74;0;0;0;0;.00nan;0;0
31480;176136;74;93;52;4;48;.923;3600000;0
31481;173874;158;60;31;4;27;.871;3600000;0
31481;170351;149;0;0;0;0;.00nan;0;0
31481;-1;158;0;0;0;0;.00nan;0;0
31481;85546;149;100;27;0;27;1.000;3600000;0
31482;174386;81;0;0;0;0;.00nan;0;0
31482;196525;151;28;29;6;23;.793;3600000;0
31482;186451;81;61;31;4;27;.871;3600000;0
31482;85636;151;0;0;0;0;.00nan;0;0
31483;200572;157;0;0;0;0;.00nan;0;0
31483;194899;4245;0;0;0;0;.00nan;0;0
31483;77084;157;62;42;5;37;.881;3600000;0
31483;91398;4245;65;22;2;20;.909;3600000;0
31484;178394;1095;0;0;0;0;.00nan;0;0
31484;-1;1095;62;37;4;33;.892;3600000;0
31484;185800;71;87;27;1;26;.963;3600000;0
31484;65014;71;0;0;0;0;.00nan;0;0
31485;-1;152;0;0;0;0;.00nan;0;0
31485;170598;80;91;38;2;36;.947;3642000;0
31485;189944;152;77;33;3;30;.909;3642000;0
31485;192629;80;0;0;0;0;.00nan;0;0
31486;173961;73;0;0;0;0;.00nan;0;0
31486;189885;4921;0;0;0;0;.00nan;0;0
31486;-1;73;66;15;1;14;.933;3600000;0
31486;197912;4921;80;44;4;40;.909;3600000;0
31487;183737;78;41;11;2;9;.818;971000;0
31487;176770;78;20;24;6;18;.750;2629000;0
31487;196414;4620;0;0;0;0;.00nan;0;0
31487;181341;4620;74;36;4;32;.889;3600000;0
31488;4487;4922;55;46;7;39;.848;3600000;0
31488;-1;76;79;26;2;24;.923;3600000;0
31488;184175;76;0;0;0;0;.00nan;0;0
31488;86472;4922;0;0;0;0;.00nan;0;0
31489;183755;69;52;25;3;22;.880;3584000;0
31489;185800;71;0;0;0;0;.00nan;0;0
31489;58100;69;0;0;0;0;.00nan;0;0
