Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
10494;2033;10;20;Yost Ice Arena;6637;181;182;5;4;2;0;3;0;0;1;1;2;0;0;170082;182104;171614;54;49;16;12;16;10;5;5;2;5;36;29;7;9;14;0;10;7;10;0;2;6;2;8;Regular Season;10;23;10;7;4;7;24;10;7;1
10512;2033;10;20;Bentley Arena;770;224;222;3;6;2;0;1;0;0;3;3;0;0;0;191054;-1;176058;52;54;10;18;13;17;6;8;4;5;40;29;4;4;12;0;17;13;12;0;1;4;2;5;Regular Season;14;13;15;7;3;3;25;13;9;4
10479;2033;10;20;Robert L. Ewigleben Ice Arena;1220;178;1505;2;3;0;1;1;0;0;1;1;1;0;0;172639;-1;191726;63;72;6;16;20;13;8;6;3;5;33;34;11;9;7;0;16;11;11;0;1;3;1;3;Regular Season;17;24;15;5;2;7;35;17;10;3
10478;2033;10;20;CenturyLink Center;8949;217;218;2;3;0;1;1;0;0;2;1;0;0;0;182215;-1;177240;55;77;10;12;28;13;2;4;4;4;30;28;5;10;9;0;16;13;16;0;0;6;1;5;Regular Season;12;23;8;7;5;11;29;19;14;4
10526;2033;10;20;AMSOIL Arena;3747;215;212;2;5;0;1;1;0;0;1;3;1;0;0;174419;-1;169174;63;70;8;10;24;10;5;3;4;5;33;38;8;9;17;0;11;17;8;0;1;5;1;4;Regular Season;14;27;12;6;4;10;32;12;14;2
10518;2033;10;20;Cadet Ice Arena;1626;221;225;3;1;1;1;1;0;0;0;0;1;0;0;179382;174204;-1;68;59;6;4;20;14;9;5;5;4;35;31;19;11;13;0;9;9;8;0;0;2;1;3;Regular Season;8;30;15;12;3;16;24;13;4;2
10513;2033;10;20;Verizon Wireless Center;4751;216;210;2;3;0;2;0;0;0;2;1;0;0;0;187254;-1;180635;48;67;16;10;24;19;8;13;8;5;27;33;5;12;1;0;12;5;22;0;2;5;1;8;Regular Season;12;19;10;6;1;6;36;12;11;2
10529;2033;10;20;Frank Ritter Memorial Ice Arena;1511;231;227;4;1;3;1;0;0;0;0;1;0;0;0;173985;173340;178416;65;64;18;8;23;5;4;8;13;7;36;24;15;12;5;0;10;11;13;0;1;4;0;4;Regular Season;14;27;12;10;2;9;31;12;9;3
10498;2033;10;20;Ingalls Rink;2120;198;190;6;3;2;2;2;0;0;2;1;0;0;0;185911;167120;-1;62;39;8;6;28;8;7;4;5;10;26;32;14;12;18;0;8;7;2;0;1;3;1;4;Regular Season;5;25;19;11;2;11;13;7;8;0
10532;2033;10;20;Value City Arena;10240;185;214;3;2;0;1;1;1;0;1;0;1;0;0;174461;179416;174442;67;52;14;22;17;18;5;7;3;7;38;20;10;14;12;5;16;5;4;0;0;6;1;7;Regular Season;3;26;18;15;5;10;20;12;2;8
10495;2033;10;20;Island Sports Center;761;230;228;4;1;0;2;2;0;0;0;1;0;0;0;191838;190282;180872;70;60;28;4;20;16;8;4;10;8;31;28;12;14;13;0;13;7;10;0;1;2;1;4;Regular Season;9;27;17;13;4;10;26;12;8;4
10536;2033;10;20;Sullivan Arena;1622;209;2620;4;3;1;2;0;0;1;0;3;0;0;0;192593;179563;176931;67;62;8;18;19;13;5;4;7;5;37;40;15;11;9;1;11;11;8;3;1;4;0;4;Regular Season;20;22;11;10;7;17;28;11;7;2
10714;2033;10;21;Milford Ice Pavilion;441;232;221;3;2;1;1;1;0;0;1;0;1;0;0;169143;189914;168365;54;59;6;18;23;17;2;4;3;6;38;31;9;8;10;0;8;10;10;0;1;4;0;3;Regular Season;7;23;14;7;3;6;32;11;6;4
10571;2033;10;21;Hart Recreation Center;493;227;223;4;1;2;2;0;0;0;0;0;1;0;0;173697;-1;179509;66;41;24;10;18;20;11;4;3;6;31;27;14;13;8;0;4;10;7;0;2;5;1;7;Regular Season;10;30;12;14;0;5;19;13;3;1
10508;2033;10;21;Mercyhurst Ice Center;382;228;224;2;1;0;2;0;0;0;1;0;0;0;0;184175;-1;171411;75;47;4;6;32;22;2;6;6;1;27;27;11;27;10;0;8;5;7;0;1;3;0;2;Regular Season;8;34;15;11;7;8;17;14;5;3
10587;2033;10;21;William D. Mullins Center;5162;202;203;5;0;1;1;3;0;0;0;0;0;0;0;180623;175401;180596;58;63;10;10;22;22;3;6;2;4;20;31;19;9;8;0;7;13;10;0;1;5;0;5;Regular Season;7;27;9;14;1;8;33;10;9;3
10601;2033;10;21;Meehan Auditorium;1930;187;193;0;3;0;0;0;0;0;0;2;1;0;0;166545;188928;174126;47;64;8;14;13;14;7;6;4;4;30;24;8;6;15;0;7;8;13;0;0;7;0;4;Regular Season;3;23;14;7;0;8;31;15;7;3
10586;2033;10;21;Northwell Health Ice Center;281;4864;2620;4;3;2;1;1;0;0;0;3;0;0;0;-1;190000;175448;61;70;10;10;15;20;12;4;3;6;34;39;16;8;10;0;8;17;17;0;0;5;0;5;Regular Season;8;37;6;9;1;12;21;15;19;3
11627;2033;10;21;Centene Community Ice Center;1043;4959;176;0;4;0;0;0;0;0;1;2;1;0;0;171662;-1;174351;52;54;2;8;19;31;7;5;8;3;28;23;8;9;13;0;11;11;5;0;0;4;0;1;Regular Season;3;24;12;12;1;13;17;11;10;3
10528;2033;10;21;Berry Events Center;2069;183;210;4;5;1;2;1;0;0;2;2;1;0;0;180671;180536;179645;56;57;12;8;18;9;6;4;5;3;25;40;8;14;3;0;11;7;10;0;1;4;2;6;Regular Season;12;15;13;14;2;4;33;9;10;1
10505;2033;10;21;Ingalls Rink;2401;198;188;5;4;1;1;3;0;0;1;1;2;0;0;171967;-1;170672;67;62;10;8;21;14;9;7;4;11;28;36;10;15;13;0;9;5;18;0;1;4;1;5;Regular Season;5;33;11;14;4;14;28;9;8;3
10445;2033;10;21;Bright Hockey Center;1841;192;197;5;0;4;0;1;0;0;0;0;0;0;0;186098;179188;184356;79;55;2;8;14;19;3;5;5;7;30;21;23;13;15;0;4;5;3;0;1;4;0;1;Regular Season;2;38;22;14;3;16;22;14;2;1
10653;2033;10;21;Kohl Center;10523;220;184;5;3;0;2;3;0;0;0;1;2;0;0;192685;182452;187435;61;76;8;6;17;12;2;4;2;6;24;34;7;15;10;0;13;10;12;0;1;3;1;4;Regular Season;10;24;16;8;3;8;26;26;14;2
10474;2033;10;21;Dwyer Arena;666;229;225;4;1;1;2;1;0;0;0;0;1;0;0;182168;176860;-1;71;72;20;20;21;12;7;5;8;11;34;37;12;14;9;0;10;12;12;0;1;5;1;5;Regular Season;12;27;14;15;3;11;34;16;7;4
10554;2033;10;21;AMSOIL Arena;3683;215;186;5;4;3;1;1;0;0;2;1;1;0;0;-1;175552;175870;53;68;22;28;11;13;6;4;5;6;35;45;14;8;5;0;8;14;23;0;3;9;0;6;Regular Season;7;19;11;10;6;6;34;17;8;3
10486;2033;10;21;Whittemore Center;4269;205;200;1;2;0;0;1;0;0;1;0;1;0;0;180278;-1;185864;62;68;4;19;25;19;9;8;2;3;30;26;8;9;10;0;6;7;15;0;0;4;0;2;Regular Season;9;28;11;14;0;13;27;12;13;3
10769;2033;10;21;Appleton Arena;1407;196;190;1;6;0;1;0;0;0;4;0;2;0;0;182445;174198;187439;54;70;8;6;20;20;7;16;7;1;20;46;10;12;8;0;15;10;19;0;0;3;0;4;Regular Season;13;19;16;5;1;6;36;9;15;4
10770;2033;10;21;Matthews Arena;2707;206;207;5;6;1;3;1;0;0;0;1;4;1;0;181896;187289;168943;48;60;4;4;18;24;4;4;1;6;24;38;7;10;3;0;8;12;10;8;1;2;0;2;Regular Season;13;21;7;7;0;1;27;20;10;2
11546;2033;10;21;Freitas Ice Forum;1492;226;208;4;3;2;1;1;0;0;1;1;1;0;0;192520;-1;171659;59;44;2;6;12;20;4;2;9;10;20;33;13;12;11;0;12;8;8;0;1;3;0;1;Regular Season;12;22;10;11;4;5;18;11;6;4
11549;2033;10;21;Mariucci Arena;5947;214;1371;1;4;1;0;0;0;0;0;2;2;0;0;-1;-1;-1;62;64;6;2;22;16;3;5;3;3;30;28;9;5;6;0;7;17;17;0;0;1;1;3;Regular Season;17;24;13;8;0;8;27;17;10;2
10464;2033;10;21;TD Bank Sports Center;1554;194;189;1;5;0;1;0;0;0;3;2;0;0;0;-1;175405;179442;51;58;10;4;23;16;1;2;2;4;26;25;7;7;5;0;13;9;14;0;0;2;1;5;Regular Season;13;22;4;9;3;8;22;15;10;3
10533;2033;10;21;St. Thomas Ice Arena;316;4949;216;0;1;0;0;0;0;0;0;0;1;0;0;187240;182005;186318;55;49;12;10;23;14;6;4;10;7;24;23;18;4;9;0;5;7;5;0;0;5;0;6;Regular Season;1;34;9;10;1;13;20;8;7;1
11208;2033;10;22;Lawson Ice Arena;2034;186;211;3;2;0;2;0;1;0;0;0;2;0;0;180552;171993;190123;54;61;8;4;9;20;6;4;4;7;37;25;10;5;4;2;6;5;23;0;0;2;0;4;Regular Season;12;24;11;6;1;10;29;11;8;3
10447;2033;10;22;National Hockey and Event Center;4867;219;212;0;3;0;0;0;0;0;0;0;3;0;0;179530;174419;166620;51;78;6;2;23;20;8;6;4;8;25;31;5;8;7;0;5;20;12;0;0;1;0;3;Regular Season;12;21;13;5;0;10;35;15;14;4
10655;2033;10;22;Robert L. Ewigleben Ice Arena;1510;178;213;3;0;1;1;1;0;0;0;0;0;0;0;176963;-1;179271;59;53;8;16;26;13;2;1;6;6;23;35;11;9;5;0;7;12;10;0;1;3;0;4;Regular Season;16;24;12;5;2;4;28;8;11;2
10771;2033;10;22;Munn Ice Arena;3848;182;1371;3;0;1;1;1;0;0;0;0;0;0;0;182116;187316;176889;52;46;16;6;19;16;4;5;5;7;22;33;7;17;9;0;9;5;12;0;0;3;0;8;Regular Season;8;21;11;9;3;4;21;12;8;1
11656;2033;10;22;Alfond Arena;3495;201;202;3;0;0;1;2;0;0;0;0;0;0;0;176671;170656;141634;52;44;8;6;32;15;3;7;2;6;26;31;11;10;11;0;9;3;11;0;2;3;0;4;Regular Season;6;23;13;6;4;7;19;10;6;2
10965;2033;10;23;BGSU Ice Arena;3109;177;210;2;5;0;0;2;0;0;2;1;2;0;0;180671;-1;180635;55;51;10;20;33;10;3;1;0;8;36;31;9;11;7;0;12;9;14;0;0;5;0;5;Regular Season;8;27;12;8;0;2;28;12;7;2
11667;2033;10;23;Silvio O. Conte Forum;5750;199;203;2;1;0;2;0;0;0;1;0;0;0;0;-1;187307;179449;90;64;6;34;24;18;3;5;5;4;29;29;18;19;17;0;18;7;4;0;1;7;1;3;Regular Season;11;39;23;16;1;14;26;13;7;4
10669;2033;10;23;Carlson Center;2095;176;2620;0;4;0;0;0;0;0;2;1;1;0;0;-1;170734;-1;50;79;2;14;24;7;4;4;5;5;18;32;7;12;5;0;21;16;15;0;0;2;0;1;Regular Season;10;20;12;5;3;7;36;18;14;4
10483;2033;10;23;Midco Arena;1110;1505;179;4;1;1;1;2;0;0;0;1;0;0;0;184251;186549;-1;71;63;6;6;25;14;3;6;2;4;28;22;9;15;13;0;14;10;10;0;0;3;0;3;Regular Season;9;30;21;7;4;7;31;15;6;4
10776;2033;10;23;Achilles Center;958;197;189;4;3;1;0;2;0;1;1;1;1;0;0;-1;184321;185895;47;75;10;22;21;14;3;9;5;7;26;48;8;3;5;2;14;20;12;2;2;6;1;5;Regular Season;16;15;10;6;3;7;35;15;11;9
10517;2033;10;23;Mercyhurst Ice Center;486;228;222;3;2;2;0;1;0;0;2;0;0;0;0;171411;182047;181074;64;51;14;9;23;9;6;4;3;4;25;24;13;14;5;0;14;5;12;0;1;3;0;2;Regular Season;11;23;13;11;6;5;23;8;12;3
11593;2033;10;23;Ingalls Rink;2623;198;192;1;4;1;0;0;0;0;3;0;1;0;0;176067;176824;166873;56;61;29;14;18;13;4;3;2;6;27;37;6;8;3;0;11;8;8;0;0;7;1;9;Regular Season;12;21;15;8;0;7;26;16;10;2
11594;2033;10;23;Hart Recreation Center;570;227;231;2;1;0;0;2;0;0;1;0;0;0;0;184700;185912;175383;69;52;4;6;11;23;13;4;2;8;33;35;3;12;12;0;10;9;9;0;1;3;0;2;Regular Season;17;25;17;8;2;10;25;9;6;2
10501;2033;10;23;Ralph Engelstad Arena;9186;218;180;3;6;2;1;0;0;0;1;2;3;0;0;-1;176839;-1;65;60;6;4;15;13;13;8;10;5;30;29;12;12;5;0;9;8;9;0;2;2;1;3;Regular Season;12;28;15;6;4;8;33;7;10;2
11625;2033;10;23;Meehan Auditorium;1758;187;194;4;2;1;2;1;0;0;1;1;0;0;0;167991;-1;173850;55;55;8;4;22;11;4;4;3;5;27;26;10;12;9;0;10;9;7;0;1;2;0;4;Regular Season;6;23;18;8;0;7;24;10;10;4
11634;2033;10;24;Ingalls Rink;2317;198;193;4;1;1;1;2;0;0;0;1;0;0;0;185911;178687;187615;63;50;6;10;22;17;5;2;1;6;32;30;14;12;11;0;12;7;5;0;1;5;1;3;Regular Season;6;35;9;9;4;11;13;17;7;2
10520;2033;10;24;Whittemore Center;4237;205;206;3;2;1;0;2;0;0;1;1;0;0;0;179638;179455;-1;75;53;18;6;25;9;2;7;3;4;26;28;20;11;16;0;3;12;5;0;0;3;2;4;Regular Season;2;33;18;18;4;7;24;14;7;1
11366;2033;10;24;Starr Rink;906;189;195;1;6;0;1;0;0;0;3;1;2;0;0;168484;191592;-1;62;69;6;8;15;17;9;1;6;5;24;27;5;17;5;0;19;15;13;0;1;4;2;3;Regular Season;12;31;8;10;1;9;26;21;8;5
10559;2033;10;24;AMSOIL Arena;3858;215;211;1;0;1;0;0;0;0;0;0;0;0;0;161046;-1;174154;62;60;21;10;29;9;5;2;4;7;30;38;14;12;7;0;8;0;25;0;0;5;0;5;Regular Season;10;34;12;3;3;6;23;18;10;3
11676;2033;10;24;Silvio O. Conte Forum;5503;199;226;3;2;1;0;2;0;0;1;1;0;0;0;187293;171679;-1;60;55;0;2;24;19;5;5;8;8;28;23;6;10;13;0;16;7;8;0;0;1;0;0;Regular Season;12;18;16;12;2;7;26;14;7;1
10488;2033;10;24;CenturyLink Center;7467;217;186;0;2;0;0;0;0;0;2;0;0;0;0;169226;171970;179432;57;74;8;4;22;9;4;6;5;9;24;40;5;12;10;0;19;10;10;0;0;2;1;4;Regular Season;7;34;11;5;0;9;29;22;10;4
10671;2033;10;24;Verizon Wireless Center;3923;216;178;2;4;0;2;0;0;0;2;0;2;0;0;-1;-1;181433;56;45;4;6;20;19;7;11;10;5;22;27;6;14;9;0;4;4;10;0;0;3;0;2;Regular Season;13;20;17;5;1;16;10;9;9;1
10541;2033;10;24;Cadet Ice Arena;1463;221;224;3;2;1;1;0;0;1;2;0;0;0;0;184175;-1;177217;74;68;6;8;29;12;9;4;5;4;35;35;21;17;11;1;12;9;12;1;0;4;1;3;Regular Season;6;40;10;14;7;14;30;10;13;4
10677;2033;10;24;Kohl Center;10557;220;1371;2;3;2;0;0;0;0;1;0;2;0;0;168965;184934;-1;80;54;8;16;17;15;5;6;7;4;26;36;12;23;17;0;10;8;8;0;1;8;0;4;Regular Season;11;33;16;15;5;7;23;15;6;3
10616;2033;10;24;Hart Recreation Center;469;227;230;2;4;2;0;0;0;0;1;2;1;0;0;179224;176846;178560;58;49;2;6;26;17;7;5;3;8;26;26;11;10;12;0;15;9;7;0;0;3;0;1;Regular Season;4;36;8;6;4;10;17;15;5;2
10667;2033;10;24;Tsongas Center;5144;203;202;5;4;0;1;3;0;1;2;2;0;0;0;177238;174258;170135;84;86;12;20;21;24;10;4;5;3;45;33;15;5;21;0;15;17;7;8;2;5;2;6;Regular Season;14;41;20;9;3;14;39;13;17;5
10535;2033;10;24;Magness Arena;4458;212;219;5;0;3;0;2;0;0;0;0;0;0;0;179530;176952;174419;60;51;14;8;25;19;6;1;7;7;26;20;8;9;16;0;8;6;8;0;0;4;0;2;Regular Season;7;30;11;11;1;13;21;7;7;3
10504;2033;10;24;Sullivan Arena;2078;209;4864;5;3;2;2;1;0;0;0;2;1;0;0;-1;174313;-1;54;65;18;24;19;14;5;7;8;7;33;36;11;11;10;0;12;15;8;0;2;7;1;4;Regular Season;6;28;10;9;1;11;19;20;14;1
10593;2033;10;24;Buffalo State Sports Arena;763;225;229;3;4;1;2;0;0;0;1;1;1;0;1;-1;184691;181983;56;77;10;22;15;24;8;9;8;1;25;36;8;16;4;0;13;9;12;4;0;6;1;5;Regular Season;13;27;8;9;2;15;29;23;11;2
10525;2033;10;24;Alfond Arena;3439;201;200;2;5;1;0;1;0;0;1;2;2;0;0;185864;180589;176807;45;60;22;6;31;12;7;7;7;7;24;35;8;9;10;0;12;10;8;0;1;3;1;6;Regular Season;5;17;11;7;5;10;27;13;9;1
10708;2033;10;24;Berry Events Center;2063;183;179;3;6;0;3;0;0;0;1;0;5;0;0;180568;180559;191126;57;77;16;21;12;19;2;3;3;7;38;37;5;20;5;0;21;8;22;0;3;5;2;8;Regular Season;12;23;15;5;2;11;37;14;12;3
10503;2033;10;24;Carlson Center;2119;176;4959;5;4;2;2;0;1;0;1;2;1;0;0;174384;170091;187707;69;71;8;12;22;11;5;5;3;9;34;29;23;14;3;1;7;10;15;0;0;6;1;4;Regular Season;11;31;15;9;3;15;29;15;8;4
10712;2033;10;24;Value City Arena;11117;185;182;1;3;1;0;0;0;0;1;2;0;0;0;176888;179712;182116;59;59;2;6;14;18;5;9;4;4;33;19;20;12;6;0;4;14;5;0;0;3;0;1;Regular Season;5;27;13;12;2;12;23;13;10;1
10621;2033;10;25;Island Sports Center;802;230;223;4;5;1;1;2;0;0;0;2;2;0;1;164970;179941;176624;62;47;10;8;20;13;10;7;2;7;43;31;11;11;15;1;3;10;4;0;0;4;1;5;Regular Season;13;24;11;16;1;13;18;12;4;2
10491;2033;10;25;Schneider Arena;1906;207;208;1;4;0;1;0;0;0;1;0;3;0;0;179538;-1;179547;49;55;7;11;21;13;3;0;4;8;32;29;1;10;7;0;7;5;26;0;0;3;0;1;Regular Season;9;21;8;9;2;0;25;16;13;1
10656;2033;10;25;St. Thomas Ice Arena;271;4949;177;6;5;1;1;4;0;0;1;2;2;0;0;171548;179682;168416;83;36;8;12;14;19;3;3;4;4;38;20;19;16;14;0;4;8;7;0;2;6;0;4;Regular Season;7;33;20;15;8;8;12;9;4;3
10638;2033;10;25;Matthews Arena;2292;206;205;7;2;1;3;3;0;0;2;0;0;0;0;182054;-1;182035;79;71;10;20;12;24;1;5;4;6;40;37;23;13;10;0;12;8;11;0;1;5;1;5;Regular Season;10;38;19;11;1;11;34;17;9;0
10546;2033;10;25;Achilles Center;1008;197;194;3;1;1;1;1;0;0;0;0;1;0;0;-1;173743;-1;59;61;6;2;15;15;4;1;5;3;24;26;8;15;7;0;11;13;14;0;1;1;0;3;Regular Season;14;24;8;12;1;3;37;10;10;1
10531;2033;10;25;Agganis Arena;3791;200;201;3;0;0;1;2;0;0;0;0;0;0;0;170141;176813;185864;51;55;8;16;12;19;6;5;3;3;28;21;9;6;9;0;17;10;9;0;0;3;0;4;Regular Season;8;23;12;7;1;7;20;17;8;3
10460;2033;10;25;Houston Field House;3325;195;191;4;0;1;2;1;0;0;0;0;0;0;0;170202;-1;168484;63;64;6;10;17;12;8;6;4;3;34;23;10;6;11;0;8;8;16;0;1;5;0;3;Regular Season;10;29;15;7;2;7;26;14;15;2
10485;2033;10;25;Lawson Ice Arena;2009;186;217;4;3;0;3;0;0;1;1;0;2;0;0;175319;171778;192567;65;68;4;6;21;15;5;6;3;3;30;20;9;10;11;3;15;11;13;1;1;3;1;2;Regular Season;14;25;16;8;5;12;27;11;14;7
10570;2033;10;25;Midco Arena;1248;1505;210;3;2;0;3;0;0;0;0;2;0;0;0;178944;179645;176138;62;61;2;8;20;10;3;7;5;14;19;38;16;17;6;0;9;7;6;0;2;4;1;1;Regular Season;3;34;7;16;2;18;27;8;6;2
10462;2033;10;25;Hobey Baker Rink;1737;193;192;2;3;1;1;0;0;0;1;1;1;0;0;176824;163626;186098;55;43;2;6;25;20;3;9;5;4;21;20;8;14;7;0;10;4;12;0;1;3;0;1;Regular Season;13;19;12;7;4;5;15;11;10;2
10549;2033;10;25;Cheel Arena;1627;188;196;6;2;3;1;2;0;0;0;2;0;0;0;179390;-1;174383;76;39;10;14;25;23;3;4;9;7;34;28;15;20;20;0;7;4;4;0;1;7;1;5;Regular Season;4;35;14;19;4;6;16;10;7;0
10563;2033;10;25;Cadet Ice Arena;1450;221;231;2;3;1;0;1;0;0;2;0;0;1;0;171931;179553;167953;49;78;26;8;21;31;5;6;5;5;32;25;7;4;9;0;15;14;17;1;1;4;1;8;Regular Season;16;17;15;0;1;7;47;9;9;6
10551;2033;10;25;Magness Arena;4059;212;215;3;0;1;1;1;0;0;0;0;0;0;0;-1;-1;179530;79;42;4;20;16;21;2;2;5;1;27;30;16;10;18;0;10;4;6;0;1;5;0;2;Regular Season;7;40;15;9;8;6;20;9;5;2
10538;2033;10;25;MassMutual Center;2436;222;224;6;2;3;1;2;0;0;2;0;0;0;0;173514;179975;-1;58;61;8;10;27;11;9;9;3;11;27;34;12;8;15;0;6;3;9;0;2;5;1;4;Regular Season;9;27;9;12;1;15;26;13;6;1
10475;2033;10;25;Centene Community Ice Center;992;4959;209;3;2;1;0;2;0;0;1;0;1;0;0;181862;182157;182185;58;42;4;6;19;12;6;10;8;5;28;23;8;7;16;0;5;6;3;0;1;3;0;2;Regular Season;6;30;13;7;2;8;15;12;5;2
10455;2033;10;25;J. Thom Lawler Arena;1216;204;202;5;2;3;0;2;0;0;0;1;1;0;0;177215;-1;-1;72;48;6;0;18;17;8;5;5;6;26;31;9;9;21;0;10;8;5;0;0;0;0;3;Regular Season;12;24;22;12;2;5;28;9;5;1
10690;2033;10;25;Kohl Center;11090;220;184;1;3;0;0;1;0;0;1;0;2;0;0;181085;176991;181879;47;71;6;6;20;18;3;3;5;7;32;27;7;7;5;0;13;16;12;0;1;3;0;3;Regular Season;8;20;13;4;2;6;37;18;7;3
10598;2033;10;25;Mercyhurst Ice Center;431;228;232;1;5;1;0;0;0;0;1;1;3;0;0;179475;168365;174224;47;63;2;4;19;18;6;6;5;7;30;24;14;3;7;0;8;13;16;0;1;2;1;1;Regular Season;6;21;12;6;2;6;30;14;8;5
10519;2033;10;25;Munn Ice Arena;4097;182;181;1;0;0;0;1;0;0;0;0;0;0;0;175331;171614;180544;43;41;14;16;12;21;9;3;4;4;34;26;9;6;7;0;9;7;5;0;0;8;0;7;Regular Season;8;18;10;6;1;4;20;11;5;1
11223;2033;10;25;Meehan Auditorium;1691;187;190;2;3;0;1;1;0;0;0;0;2;0;1;-1;179979;169096;74;51;8;8;28;20;12;5;8;7;25;31;22;17;9;0;4;2;10;3;0;4;0;4;Regular Season;11;37;8;16;4;14;18;10;8;3
10516;2033;10;25;Goggin Ice Center;1444;180;218;3;2;1;0;2;0;0;1;0;1;0;0;187111;177240;176938;77;62;4;12;19;20;6;8;5;6;29;37;18;19;11;0;15;9;14;0;1;1;2;2;Regular Season;9;36;15;13;4;7;29;10;12;4
11635;2033;10;25;MacInnes Student Ice Arena;2217;213;178;7;5;5;1;1;0;0;2;0;3;0;0;-1;178943;179398;75;54;22;24;23;16;5;4;7;6;41;40;21;15;12;0;6;11;10;0;3;7;2;6;Regular Season;5;40;12;14;4;11;22;10;3;8
10590;2033;10;25;Dwyer Arena;696;229;225;1;2;0;0;1;0;0;0;1;1;0;0;184696;184899;184785;67;68;8;6;21;15;10;11;7;4;31;32;13;10;14;0;11;10;11;0;0;3;2;4;Regular Season;13;28;11;13;2;11;31;17;8;1
10545;2033;10;26;TD Bank Sports Center;1484;194;191;1;3;1;0;0;0;0;1;1;1;0;0;-1;-1;168542;40;82;10;4;23;13;6;3;5;4;25;30;5;2;4;0;12;15;28;0;0;2;1;5;Regular Season;13;16;10;1;0;3;46;16;14;3
10613;2033;10;26;Value City Arena;9991;185;184;2;6;0;1;1;0;0;1;3;2;0;0;190138;182452;184821;47;48;4;6;20;12;3;6;6;4;16;41;9;9;12;0;10;14;7;0;2;3;0;2;Regular Season;2;28;9;6;2;6;20;12;6;4
10648;2033;10;26;Appleton Arena;1189;196;198;0;4;0;0;0;0;0;2;0;2;0;0;180396;167120;170672;63;68;22;6;14;19;3;7;6;6;28;32;10;5;8;0;15;15;14;0;0;3;2;6;Regular Season;15;26;17;3;2;8;28;16;9;7
10530;2033;10;26;Yost Ice Arena;6123;181;214;4;1;2;1;1;0;0;1;0;0;0;0;170082;176857;-1;71;56;4;6;10;20;7;9;9;7;31;27;12;8;18;0;13;4;6;0;2;3;0;2;Regular Season;10;32;12;13;4;18;21;12;5;0
11584;2033;10;26;Berry Events Center;1819;183;179;1;5;0;1;0;0;0;2;2;1;0;0;176897;182090;176942;43;87;10;6;23;25;1;4;3;3;26;36;4;9;5;0;17;17;20;0;0;3;2;5;Regular Season;12;18;6;6;1;5;48;13;15;6
10509;2033;10;26;Ralph Engelstad Arena;8671;218;211;1;2;0;1;0;0;0;0;1;1;0;0;182420;-1;184603;51;78;6;4;16;20;5;4;6;7;34;29;6;9;8;0;10;19;12;0;1;2;0;3;Regular Season;7;27;8;7;2;11;30;21;12;4
11613;2033;10;26;BGSU Ice Arena;3415;177;216;3;0;2;1;0;0;0;0;0;0;0;0;179602;169158;178999;58;53;20;8;7;17;2;2;9;10;34;22;11;9;11;0;4;15;7;0;0;4;0;5;Regular Season;5;29;13;10;1;11;27;7;6;2
10665;2033;10;26;Tate Rink;1232;223;4960;1;4;0;1;0;0;0;2;1;1;0;0;176188;173371;174039;53;87;4;2;20;14;9;8;8;2;20;24;4;9;8;0;13;12;26;0;0;1;0;2;Regular Season;14;20;11;8;0;6;39;23;14;5
10768;2033;10;27;Milford Ice Pavilion;372;232;227;2;3;1;1;0;0;0;2;1;0;0;0;176846;168365;171575;54;78;22;6;18;20;6;3;3;6;32;24;5;10;9;0;19;17;18;0;1;3;0;6;Regular Season;16;19;8;8;3;4;43;10;16;5
10654;2033;10;27;Tsongas Center;4745;203;206;5;1;2;2;1;0;0;0;1;0;0;0;176811;177238;171568;83;63;2;4;29;13;1;2;7;5;28;29;23;12;15;0;5;8;7;0;1;2;0;1;Regular Season;4;33;22;18;6;20;21;17;3;2
11535;2033;10;27;Kohl Center;11127;220;1371;1;2;0;0;1;0;0;1;1;0;0;0;184659;182193;184697;44;53;14;4;16;21;4;1;7;4;30;23;8;11;3;0;11;10;7;0;0;2;0;2;Regular Season;3;22;9;10;0;12;19;10;10;2
11604;2033;10;27;Magness Arena;4310;212;180;1;3;1;0;0;0;0;2;0;1;0;0;176839;184335;171989;58;53;4;4;21;17;6;6;9;4;20;29;15;6;11;0;6;8;11;0;0;2;1;2;Regular Season;8;26;12;11;1;8;19;12;11;3
10561;2033;10;27;Midco Arena;1318;1505;213;3;0;1;1;1;0;0;0;0;0;0;0;166762;85033;179171;68;56;2;6;29;17;3;5;3;3;38;19;13;17;17;0;7;5;6;0;0;3;0;1;Regular Season;2;45;11;10;0;17;15;20;4;0
