PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
182339;2033;139;13;2;4255;0;0;0;0;0;5;54;68
182339;2032;139;13;4;13483;1;2;0;0;0;16;158;72
182339;2031;139;13;3;3942;0;0;1;1;0;1;33;64
161597;2031;426;46;0;0;0;0;0;0;0;0;0;0
161597;2031;426;46;0;0;0;0;0;0;0;0;0;0
177106;2034;412;46;0;0;0;0;0;0;0;0;0;0
177106;2034;412;46;0;0;0;0;0;0;0;0;0;0
161619;2026;46;9999;3;10800;1;2;0;0;0;8;93;70
161619;2028;178;14;0;0;0;0;0;0;0;0;0;0
161619;2028;178;14;0;0;0;0;0;0;0;0;0;0
161619;2030;178;14;0;0;0;0;0;0;0;0;0;0
161619;2031;178;14;0;0;0;0;0;0;0;0;0;0
198091;2038;415;46;3;10800;3;0;0;0;0;5;99;88
198091;2038;415;46;7;25187;3;4;0;0;1;20;220;64
198091;2036;132;13;4;14928;0;3;1;1;0;13;101;53
177124;2037;768;54;0;0;0;0;0;0;0;0;0;0
177124;2036;775;54;6;22577;2;2;2;0;0;15;196;75
177124;2035;775;54;0;0;0;0;0;0;0;0;0;0
177124;2033;2199;54;18;67735;11;5;2;1;3;40;597;80
177124;2032;135;13;2;1893;0;0;0;0;0;0;14;60
177124;2031;135;13;0;0;0;0;0;0;0;0;0;0
213799;2038;140;13;1;745;0;0;0;0;0;0;9;59
213803;2038;230;14;1;3555;0;1;0;0;0;6;28;30
213803;2038;230;14;2;7200;1;1;0;0;0;6;72;66
213803;2035;20;9999;3;10548;0;3;0;0;0;14;105;49
213803;2036;21;9999;5;17932;4;1;0;0;2;12;144;79
213803;2037;21;9999;3;10715;0;3;0;0;0;10;104;66
213803;2037;21;9999;3;11114;0;2;1;0;0;12;135;80
166695;2033;218;14;1;587;0;0;0;0;0;0;4;55
166695;2032;218;14;0;0;0;0;0;0;0;0;0;0
166695;2031;218;14;0;0;0;0;0;0;0;0;0;0
166695;2027;21;9999;4;14400;3;1;0;0;0;8;130;74
161695;2035;4337;29;1;3600;1;0;0;0;0;4;28;53
161695;2034;455;29;0;0;0;0;0;0;0;0;0;0
161695;2029;452;29;1;3546;0;1;0;0;0;6;25;21
161708;2033;481;9999;0;0;0;0;0;0;0;0;0;0
161708;2027;52;9999;3;8089;0;3;0;0;0;14;91;43
161708;2027;52;9999;3;10781;0;3;0;1;0;12;168;81
161708;2027;52;9999;2;7200;2;0;0;0;0;7;91;77
161708;2026;52;9999;3;9021;1;2;0;0;0;15;101;46
161708;2026;52;9999;4;11233;2;1;0;0;0;11;151;73
161708;2026;52;9999;3;10778;1;2;0;0;0;9;95;63
161708;2025;51;9999;2;1597;0;0;0;0;0;1;29;58
161708;2025;51;9999;1;3054;0;0;0;1;0;1;32;84
161708;2024;51;9999;1;3600;0;1;0;0;0;4;40;69
177155;2036;411;46;0;0;0;0;0;0;0;0;0;0
177155;2036;411;46;2;5201;1;0;0;0;0;3;38;63
177155;2035;411;46;1;569;0;0;0;0;0;0;2;56
