League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
6;2033-12-13;1814;4;641;0;Regular Season;1;0;0;5341
6;2033-12-13;627;5;646;4;Regular Season;1;1;1;5338
6;2033-12-15;646;4;1814;5;Regular Season;1;1;1;5350
6;2033-12-15;629;0;627;1;Regular Season;1;0;0;5351
6;2033-12-15;642;3;625;2;Regular Season;1;1;1;5348
6;2033-12-15;1813;3;637;2;Regular Season;1;0;0;5349
6;2033-12-15;636;4;639;3;Regular Season;1;1;0;5346
6;2033-12-15;641;0;628;7;Regular Season;1;0;0;5345
6;2033-12-15;631;8;647;7;Regular Season;1;1;0;5347
6;2033-12-17;1814;1;636;3;Regular Season;1;0;0;5357
6;2033-12-17;629;4;1813;6;Regular Season;1;0;0;5358
6;2033-12-17;628;5;639;4;Regular Season;1;1;0;5356
6;2033-12-17;641;1;631;2;Regular Season;1;1;1;5354
6;2033-12-17;637;5;646;0;Regular Season;1;0;0;5353
6;2033-12-17;627;5;642;0;Regular Season;1;0;0;5352
6;2033-12-17;625;1;647;3;Regular Season;1;0;0;5355
6;2033-12-20;646;4;628;3;Regular Season;1;0;0;5363
6;2033-12-20;1813;2;641;1;Regular Season;1;0;0;5362
6;2033-12-20;647;4;627;5;Regular Season;1;1;1;5361
6;2033-12-20;642;7;1814;4;Regular Season;1;0;0;5360
6;2033-12-20;639;3;625;2;Regular Season;1;0;0;5359
6;2033-12-21;636;3;631;4;Regular Season;1;0;0;5364
6;2033-12-21;629;3;637;6;Regular Season;1;0;0;5365
6;2033-12-22;639;4;646;5;Regular Season;1;1;0;5366
6;2033-12-23;1813;4;627;7;Regular Season;1;0;0;5372
6;2033-12-23;1814;2;631;5;Regular Season;1;0;0;5370
6;2033-12-23;642;2;647;5;Regular Season;1;0;0;5371
6;2033-12-23;625;7;629;4;Regular Season;1;0;0;5367
6;2033-12-23;636;5;641;2;Regular Season;1;0;0;5369
6;2033-12-23;628;5;637;6;Regular Season;1;1;1;5368
6;2033-12-25;628;6;642;1;Regular Season;1;0;0;5375
6;2033-12-25;641;1;639;4;Regular Season;1;0;0;5374
6;2033-12-25;637;1;627;0;Regular Season;1;0;0;5373
6;2033-12-25;631;1;625;3;Regular Season;1;0;0;5376
6;2033-12-25;646;6;1813;2;Regular Season;1;0;0;5378
6;2033-12-25;629;1;1814;0;Regular Season;1;0;0;5379
6;2033-12-25;647;3;636;5;Regular Season;1;0;0;5377
6;2033-12-27;639;0;627;1;Regular Season;1;0;0;5319
6;2033-12-27;625;8;1814;4;Regular Season;1;0;0;5318
6;2033-12-29;636;3;628;6;Regular Season;1;0;0;5380
6;2033-12-30;646;1;625;4;Regular Season;1;0;0;5385
6;2033-12-30;629;4;639;3;Regular Season;1;0;0;5386
6;2033-12-30;637;1;631;4;Regular Season;1;0;0;5381
6;2033-12-30;641;2;642;1;Regular Season;1;1;1;5382
6;2033-12-30;1813;1;647;3;Regular Season;1;0;0;5384
6;2033-12-30;1814;1;627;4;Regular Season;1;0;0;5383
6;2034-1-1;1813;2;636;5;Regular Season;1;0;0;5393
6;2034-1-1;642;4;646;2;Regular Season;1;0;0;5391
6;2034-1-1;1814;2;637;4;Regular Season;1;0;0;5390
6;2034-1-1;647;3;639;4;Regular Season;1;1;0;5392
6;2034-1-1;625;3;641;2;Regular Season;1;0;0;5387
6;2034-1-1;628;6;627;5;Regular Season;1;0;0;5388
6;2034-1-1;631;7;629;4;Regular Season;1;0;0;5389
6;2034-1-3;625;0;637;0;Regular Season;0;0;0;5339
6;2034-1-3;639;0;631;0;Regular Season;0;0;0;5340
6;2034-1-5;637;0;647;0;Regular Season;0;0;0;5394
6;2034-1-6;631;0;646;0;Regular Season;0;0;0;5400
6;2034-1-6;636;0;629;0;Regular Season;0;0;0;5399
6;2034-1-6;625;0;1813;0;Regular Season;0;0;0;5396
6;2034-1-6;627;0;641;0;Regular Season;0;0;0;5395
6;2034-1-6;639;0;642;0;Regular Season;0;0;0;5397
6;2034-1-6;628;0;1814;0;Regular Season;0;0;0;5398
6;2034-1-8;627;0;625;0;Regular Season;0;0;0;5401
6;2034-1-8;1813;0;642;0;Regular Season;0;0;0;5406
6;2034-1-8;629;0;637;0;Regular Season;0;0;0;5407
6;2034-1-8;639;0;636;0;Regular Season;0;0;0;5402
6;2034-1-8;647;0;641;0;Regular Season;0;0;0;5405
6;2034-1-8;628;0;646;0;Regular Season;0;0;0;5403
6;2034-1-8;1814;0;631;0;Regular Season;0;0;0;5404
6;2034-1-12;625;0;629;0;Regular Season;0;0;0;5408
6;2034-1-13;631;0;639;0;Regular Season;0;0;0;5412
6;2034-1-13;646;0;636;0;Regular Season;0;0;0;5414
6;2034-1-13;647;0;642;0;Regular Season;0;0;0;5413
6;2034-1-13;641;0;1813;0;Regular Season;0;0;0;5411
6;2034-1-13;637;0;628;0;Regular Season;0;0;0;5410
6;2034-1-13;627;0;1814;0;Regular Season;0;0;0;5409
6;2034-1-15;646;0;637;0;Regular Season;0;0;0;5419
6;2034-1-15;1813;0;639;0;Regular Season;0;0;0;5418
6;2034-1-15;1814;0;625;0;Regular Season;0;0;0;5417
6;2034-1-15;636;0;631;0;Regular Season;0;0;0;5416
6;2034-1-15;627;0;647;0;Regular Season;0;0;0;5415
6;2034-1-15;629;0;628;0;Regular Season;0;0;0;5420
6;2034-1-17;625;0;639;0;Regular Season;0;0;0;5421
6;2034-1-17;642;0;641;0;Regular Season;0;0;0;5422
6;2034-1-19;647;0;629;0;Regular Season;0;0;0;5423
6;2034-1-20;631;0;628;0;Regular Season;0;0;0;5429
6;2034-1-20;639;0;627;0;Regular Season;0;0;0;5427
6;2034-1-20;625;0;646;0;Regular Season;0;0;0;5426
6;2034-1-20;637;0;642;0;Regular Season;0;0;0;5424
6;2034-1-20;636;0;1813;0;Regular Season;0;0;0;5428
6;2034-1-20;641;0;1814;0;Regular Season;0;0;0;5425
6;2034-1-22;646;0;642;0;Regular Season;0;0;0;5434
6;2034-1-22;1813;0;637;0;Regular Season;0;0;0;5433
6;2034-1-22;1814;0;628;0;Regular Season;0;0;0;5432
6;2034-1-22;631;0;647;0;Regular Season;0;0;0;5431
6;2034-1-22;641;0;636;0;Regular Season;0;0;0;5430
6;2034-1-22;629;0;627;0;Regular Season;0;0;0;5435
6;2034-1-31;646;0;639;0;Regular Season;0;0;0;5438
6;2034-1-31;1813;0;629;0;Regular Season;0;0;0;5437
6;2034-1-31;642;0;1814;0;Regular Season;0;0;0;5436
6;2034-2-2;628;0;625;0;Regular Season;0;0;0;5440
6;2034-2-2;627;0;631;0;Regular Season;0;0;0;5439
6;2034-2-2;647;0;646;0;Regular Season;0;0;0;5441
6;2034-2-3;642;0;636;0;Regular Season;0;0;0;5445
6;2034-2-3;639;0;637;0;Regular Season;0;0;0;5443
6;2034-2-3;1814;0;1813;0;Regular Season;0;0;0;5444
6;2034-2-3;641;0;629;0;Regular Season;0;0;0;5442
6;2034-2-4;625;0;647;0;Regular Season;0;0;0;5446
6;2034-2-5;637;0;1814;0;Regular Season;0;0;0;5447
6;2034-2-5;1813;0;646;0;Regular Season;0;0;0;5451
6;2034-2-5;629;0;642;0;Regular Season;0;0;0;5452
6;2034-2-5;639;0;628;0;Regular Season;0;0;0;5448
6;2034-2-5;631;0;641;0;Regular Season;0;0;0;5450
6;2034-2-5;636;0;627;0;Regular Season;0;0;0;5449
6;2034-2-7;631;0;625;0;Regular Season;0;0;0;5453
6;2034-2-8;642;0;639;0;Regular Season;0;0;0;5454
6;2034-2-9;1814;0;629;0;Regular Season;0;0;0;5455
6;2034-2-24;646;0;631;0;Regular Season;0;0;0;5460
6;2034-2-24;647;0;628;0;Regular Season;0;0;0;5459
6;2034-2-24;641;0;625;0;Regular Season;0;0;0;5457
6;2034-2-24;636;0;637;0;Regular Season;0;0;0;5458
6;2034-2-24;627;0;1813;0;Regular Season;0;0;0;5456
6;2034-2-26;1813;0;647;0;Regular Season;0;0;0;5465
6;2034-2-26;627;0;628;0;Regular Season;0;0;0;5461
6;2034-2-26;629;0;636;0;Regular Season;0;0;0;5467
6;2034-2-26;646;0;641;0;Regular Season;0;0;0;5466
6;2034-2-26;637;0;631;0;Regular Season;0;0;0;5462
6;2034-2-26;639;0;1814;0;Regular Season;0;0;0;5464
6;2034-2-26;625;0;642;0;Regular Season;0;0;0;5463
6;2034-2-28;636;0;647;0;Regular Season;0;0;0;5469
6;2034-2-28;628;0;641;0;Regular Season;0;0;0;5468
6;2034-3-1;637;0;627;0;Regular Season;0;0;0;5470
6;2034-3-3;629;0;639;0;Regular Season;0;0;0;5477
6;2034-3-3;1814;0;647;0;Regular Season;0;0;0;5475
6;2034-3-3;631;0;642;0;Regular Season;0;0;0;5474
6;2034-3-3;1813;0;625;0;Regular Season;0;0;0;5476
6;2034-3-3;627;0;646;0;Regular Season;0;0;0;5471
6;2034-3-3;628;0;636;0;Regular Season;0;0;0;5473
6;2034-3-3;641;0;637;0;Regular Season;0;0;0;5472
6;2034-3-5;628;0;642;0;Regular Season;0;0;0;5480
6;2034-3-5;641;0;627;0;Regular Season;0;0;0;5479
6;2034-3-5;637;0;625;0;Regular Season;0;0;0;5478
6;2034-3-5;636;0;1814;0;Regular Season;0;0;0;5481
6;2034-3-5;647;0;639;0;Regular Season;0;0;0;5483
6;2034-3-5;646;0;629;0;Regular Season;0;0;0;5484
6;2034-3-5;631;0;1813;0;Regular Season;0;0;0;5482
6;2034-3-10;642;0;627;0;Regular Season;0;0;0;5489
6;2034-3-10;647;0;637;0;Regular Season;0;0;0;5490
6;2034-3-10;1814;0;646;0;Regular Season;0;0;0;5488
6;2034-3-10;628;0;1813;0;Regular Season;0;0;0;5487
6;2034-3-10;639;0;641;0;Regular Season;0;0;0;5486
6;2034-3-10;625;0;636;0;Regular Season;0;0;0;5485
6;2034-3-10;629;0;631;0;Regular Season;0;0;0;5491
7;2033-8-17;832;3;829;1;Pre-Season;1;0;0;5967
7;2033-8-17;847;3;834;2;Pre-Season;1;0;0;5963
7;2033-8-17;830;7;842;1;Pre-Season;1;0;0;5961
7;2033-8-17;831;2;837;1;Pre-Season;1;1;0;5965
7;2033-8-17;844;1;839;5;Pre-Season;1;0;0;5955
7;2033-8-17;848;0;833;4;Pre-Season;1;0;0;5959
7;2033-8-17;828;6;836;3;Pre-Season;1;0;0;5957
7;2033-8-18;837;2;828;5;Pre-Season;1;0;0;5975
7;2033-8-18;833;1;848;2;Pre-Season;1;0;0;5977
7;2033-8-18;839;1;836;2;Pre-Season;1;1;1;5981
7;2033-8-18;847;11;844;1;Pre-Season;1;0;0;5979
7;2033-8-18;834;0;830;8;Pre-Season;1;0;0;5969
7;2033-8-18;842;4;829;3;Pre-Season;1;1;0;5973
7;2033-8-18;831;1;832;4;Pre-Season;1;0;0;5971
7;2033-8-20;828;6;844;2;Pre-Season;1;0;0;5989
7;2033-8-20;836;0;833;3;Pre-Season;1;0;0;5993
7;2033-8-20;848;5;831;2;Pre-Season;1;0;0;5995
7;2033-8-20;832;2;834;4;Pre-Season;1;0;0;5991
7;2033-8-20;830;7;842;3;Pre-Season;1;0;0;5985
7;2033-8-20;829;4;837;3;Pre-Season;1;0;0;5983
7;2033-8-20;847;1;839;2;Pre-Season;1;1;1;5987
7;2033-8-21;837;1;829;2;Pre-Season;1;1;1;5999
7;2033-8-21;831;2;848;5;Pre-Season;1;0;0;5997
7;2033-8-21;842;2;828;1;Pre-Season;1;1;0;6001
7;2033-8-21;834;5;847;1;Pre-Season;1;0;0;6003
7;2033-8-21;833;3;832;4;Pre-Season;1;0;0;6007
7;2033-8-21;839;4;830;1;Pre-Season;1;0;0;6009
7;2033-8-21;844;7;836;0;Pre-Season;1;0;0;6005
7;2033-8-23;847;2;832;3;Pre-Season;1;0;0;6021
7;2033-8-23;836;1;834;2;Pre-Season;1;1;0;6023
7;2033-8-23;830;4;833;3;Pre-Season;1;1;0;6019
7;2033-8-23;848;4;829;2;Pre-Season;1;0;0;6017
7;2033-8-23;828;4;839;1;Pre-Season;1;0;0;6013
7;2033-8-23;831;3;842;2;Pre-Season;1;0;0;6011
7;2033-8-23;844;4;837;6;Pre-Season;1;0;0;6015
7;2033-8-25;833;4;844;1;Pre-Season;1;0;0;6035
7;2033-8-25;848;7;828;1;Pre-Season;1;0;0;6037
7;2033-8-25;837;3;839;4;Pre-Season;1;0;0;6033
7;2033-8-25;834;4;830;1;Pre-Season;1;0;0;6029
7;2033-8-25;829;4;847;0;Pre-Season;1;0;0;6027
7;2033-8-25;832;1;831;3;Pre-Season;1;0;0;6025
7;2033-8-25;842;3;836;2;Pre-Season;1;0;0;6031
7;2033-8-26;833;6;832;1;Pre-Season;1;0;0;6047
7;2033-8-26;830;4;847;2;Pre-Season;1;0;0;6049
7;2033-8-26;839;3;837;2;Pre-Season;1;0;0;6045
7;2033-8-26;844;4;836;1;Pre-Season;1;0;0;6043
7;2033-8-26;829;3;834;2;Pre-Season;1;0;0;6041
7;2033-8-26;831;2;842;1;Pre-Season;1;0;0;6039
7;2033-8-26;828;2;848;4;Pre-Season;1;0;0;6051
7;2033-8-31;832;3;828;4;Regular Season;1;1;1;5590
7;2033-9-2;830;3;839;4;Regular Season;1;1;1;5597
7;2033-9-2;833;3;832;1;Regular Season;1;0;0;5593
7;2033-9-2;829;4;844;2;Regular Season;1;0;0;5594
7;2033-9-2;847;1;828;4;Regular Season;1;0;0;5592
7;2033-9-3;844;1;830;4;Regular Season;1;0;0;5603
7;2033-9-3;828;2;829;1;Regular Season;1;0;0;5602
7;2033-9-3;839;4;833;5;Regular Season;1;0;0;5598
7;2033-9-3;832;3;837;5;Regular Season;1;0;0;5601
7;2033-9-6;829;3;833;2;Regular Season;1;1;1;5607
7;2033-9-6;828;4;844;0;Regular Season;1;0;0;5608
7;2033-9-6;836;1;832;2;Regular Season;1;1;1;5605
7;2033-9-6;837;1;839;4;Regular Season;1;0;0;5609
7;2033-9-9;847;1;829;3;Regular Season;1;0;0;5614
7;2033-9-9;832;4;844;0;Regular Season;1;0;0;5617
7;2033-9-9;836;2;842;0;Regular Season;1;0;0;5613
7;2033-9-10;844;0;839;3;Regular Season;1;0;0;5622
7;2033-9-10;842;2;847;3;Regular Season;1;1;0;5623
7;2033-9-10;830;5;832;4;Regular Season;1;1;0;5624
7;2033-9-10;828;3;837;4;Regular Season;1;0;0;5620
7;2033-9-10;829;1;836;2;Regular Season;1;0;0;5619
7;2033-9-11;837;5;830;2;Regular Season;1;0;0;5625
7;2033-9-13;832;5;848;4;Regular Season;1;0;0;5630
7;2033-9-13;834;2;829;3;Regular Season;1;0;0;5631
7;2033-9-13;842;1;837;2;Regular Season;1;0;0;5632
7;2033-9-13;831;0;839;2;Regular Season;1;0;0;5629
7;2033-9-13;847;2;830;3;Regular Season;1;0;0;5627
7;2033-9-13;836;3;828;6;Regular Season;1;0;0;5626
7;2033-9-13;833;1;844;2;Regular Season;1;0;0;5628
7;2033-9-15;828;2;830;3;Regular Season;1;0;0;5633
7;2033-9-16;832;2;842;7;Regular Season;1;0;0;5636
7;2033-9-16;837;7;836;4;Regular Season;1;0;0;5637
7;2033-9-16;830;0;831;2;Regular Season;1;0;0;5639
7;2033-9-16;839;4;847;3;Regular Season;1;0;0;5634
7;2033-9-16;844;3;834;5;Regular Season;1;0;0;5638
7;2033-9-16;848;5;829;2;Regular Season;1;0;0;5635
7;2033-9-17;836;0;833;4;Regular Season;1;0;0;5640
7;2033-9-17;829;6;832;0;Regular Season;1;0;0;5643
7;2033-9-17;831;4;837;1;Regular Season;1;0;0;5642
7;2033-9-17;847;2;848;3;Regular Season;1;0;0;5641
7;2033-9-17;834;4;839;5;Regular Season;1;1;0;5644
7;2033-9-18;833;6;828;4;Regular Season;1;0;0;5645
7;2033-9-18;842;4;844;1;Regular Season;1;0;0;5646
7;2033-9-20;839;3;829;1;Regular Season;1;0;0;5647
7;2033-9-20;833;2;847;1;Regular Season;1;0;0;5649
7;2033-9-20;844;1;831;9;Regular Season;1;0;0;5652
7;2033-9-20;828;2;832;4;Regular Season;1;0;0;5650
7;2033-9-20;830;0;842;4;Regular Season;1;0;0;5653
7;2033-9-20;848;3;836;4;Regular Season;1;1;1;5648
7;2033-9-20;837;3;834;5;Regular Season;1;0;0;5651
7;2033-9-23;847;7;836;0;Regular Season;1;0;0;5655
7;2033-9-23;837;4;844;1;Regular Season;1;0;0;5659
7;2033-9-23;829;2;842;5;Regular Season;1;0;0;5657
7;2033-9-23;828;5;834;4;Regular Season;1;0;0;5658
7;2033-9-23;848;4;831;0;Regular Season;1;0;0;5656
7;2033-9-23;839;0;832;1;Regular Season;1;0;0;5654
7;2033-9-24;831;3;829;2;Regular Season;1;0;0;5661
7;2033-9-24;832;0;847;6;Regular Season;1;0;0;5662
7;2033-9-24;833;3;837;4;Regular Season;1;0;0;5660
7;2033-9-24;842;2;828;5;Regular Season;1;0;0;5665
7;2033-9-24;834;5;830;4;Regular Season;1;1;1;5663
7;2033-9-24;844;2;848;3;Regular Season;1;1;1;5664
7;2033-9-25;830;2;833;1;Regular Season;1;0;0;5666
7;2033-9-26;836;0;834;6;Regular Season;1;0;0;5591
7;2033-9-26;842;3;831;4;Regular Season;1;0;0;5596
7;2033-9-26;837;0;848;2;Regular Season;1;0;0;5595
7;2033-9-28;834;7;847;1;Regular Season;1;0;0;5604
7;2033-9-28;848;4;842;1;Regular Season;1;0;0;5599
7;2033-9-28;831;2;836;3;Regular Season;1;1;1;5600
7;2033-9-30;830;5;829;3;Regular Season;1;0;0;5671
7;2033-9-30;837;3;847;2;Regular Season;1;0;0;5670
7;2033-9-30;848;2;834;5;Regular Season;1;0;0;5668
7;2033-9-30;832;7;831;2;Regular Season;1;0;0;5669
7;2033-9-30;839;7;828;6;Regular Season;1;1;0;5667
7;2033-10-1;847;2;844;3;Regular Season;1;1;1;5673
7;2033-10-1;836;1;830;5;Regular Season;1;0;0;5672
7;2033-10-1;831;4;833;3;Regular Season;1;1;1;5674
7;2033-10-1;829;2;837;1;Regular Season;1;1;1;5675
7;2033-10-1;834;3;832;0;Regular Season;1;0;0;5676
7;2033-10-1;842;5;839;7;Regular Season;1;0;0;5677
7;2033-10-2;833;4;842;3;Regular Season;1;0;0;5678
7;2033-10-2;844;5;836;4;Regular Season;1;0;0;5679
7;2033-10-3;830;4;848;3;Regular Season;1;1;0;5611
7;2033-10-3;847;2;831;3;Regular Season;1;0;0;5606
7;2033-10-4;842;5;834;2;Regular Season;1;0;0;5610
7;2033-10-5;831;3;828;4;Regular Season;1;0;0;5616
7;2033-10-5;839;2;848;3;Regular Season;1;0;0;5612
7;2033-10-5;829;1;847;5;Regular Season;1;0;0;5680
7;2033-10-7;839;0;830;5;Regular Season;1;0;0;5681
7;2033-10-7;831;3;842;2;Regular Season;1;0;0;5683
7;2033-10-7;848;2;837;0;Regular Season;1;0;0;5682
7;2033-10-7;832;2;833;1;Regular Season;1;0;0;5684
7;2033-10-7;834;2;836;1;Regular Season;1;0;0;5685
7;2033-10-7;844;0;829;4;Regular Season;1;0;0;5686
7;2033-10-8;842;3;848;4;Regular Season;1;1;1;5691
7;2033-10-8;829;1;828;4;Regular Season;1;0;0;5690
7;2033-10-8;836;1;831;4;Regular Season;1;0;0;5687
7;2033-10-8;833;3;839;2;Regular Season;1;1;0;5689
7;2033-10-8;847;3;834;5;Regular Season;1;0;0;5688
7;2033-10-9;837;2;832;1;Regular Season;1;0;0;5693
7;2033-10-9;830;3;844;1;Regular Season;1;0;0;5694
7;2033-10-9;828;2;847;4;Regular Season;1;0;0;5692
7;2033-10-11;839;2;837;5;Regular Season;1;0;0;5695
7;2033-10-11;844;2;828;5;Regular Season;1;0;0;5701
7;2033-10-11;833;4;829;1;Regular Season;1;0;0;5697
7;2033-10-11;832;6;836;4;Regular Season;1;0;0;5699
7;2033-10-14;842;6;836;2;Regular Season;1;0;0;5706
7;2033-10-14;830;3;837;0;Regular Season;1;0;0;5707
7;2033-10-14;834;3;833;4;Regular Season;1;1;1;5704
7;2033-10-14;828;2;831;3;Regular Season;1;0;0;5703
7;2033-10-14;848;3;839;2;Regular Season;1;0;0;5702
7;2033-10-14;844;5;832;3;Regular Season;1;0;0;5705
7;2033-10-15;837;6;828;2;Regular Season;1;0;0;5713
7;2033-10-15;836;3;829;6;Regular Season;1;0;0;5708
7;2033-10-15;847;0;842;6;Regular Season;1;0;0;5709
7;2033-10-15;833;2;848;3;Regular Season;1;1;0;5710
7;2033-10-15;832;4;830;0;Regular Season;1;0;0;5712
7;2033-10-15;831;5;834;3;Regular Season;1;0;0;5711
7;2033-10-18;828;3;836;1;Regular Season;1;0;0;5717
7;2033-10-18;837;3;842;4;Regular Season;1;0;0;5718
7;2033-10-18;830;2;847;5;Regular Season;1;0;0;5719
7;2033-10-19;844;2;833;9;Regular Season;1;0;0;5720
7;2033-10-20;828;3;833;2;Regular Season;1;0;0;5721
7;2033-10-21;834;7;844;2;Regular Season;1;0;0;5726
7;2033-10-21;836;2;837;7;Regular Season;1;0;0;5722
7;2033-10-21;831;6;830;2;Regular Season;1;0;0;5724
7;2033-10-21;847;5;839;3;Regular Season;1;0;0;5723
7;2033-10-21;829;4;848;0;Regular Season;1;0;0;5725
7;2033-10-22;848;2;847;4;Regular Season;1;0;0;5728
7;2033-10-22;832;4;829;3;Regular Season;1;0;0;5730
7;2033-10-22;830;4;828;6;Regular Season;1;0;0;5733
7;2033-10-22;833;4;836;3;Regular Season;1;0;0;5729
7;2033-10-22;844;1;842;5;Regular Season;1;0;0;5732
7;2033-10-22;839;1;834;3;Regular Season;1;0;0;5727
7;2033-10-22;837;4;831;1;Regular Season;1;0;0;5731
7;2033-10-24;834;4;831;0;Regular Season;1;0;0;5621
7;2033-10-24;848;1;833;0;Regular Season;1;0;0;5618
7;2033-10-26;833;5;834;1;Regular Season;1;0;0;5615
7;2033-10-26;848;3;830;2;Regular Season;1;0;0;5696
7;2033-10-26;831;4;847;3;Regular Season;1;1;0;5698
7;2033-10-28;839;2;831;3;Regular Season;1;0;0;5714
7;2033-10-28;834;6;842;3;Regular Season;1;0;0;5700
7;2033-10-28;848;6;832;4;Regular Season;1;0;0;5715
7;2033-10-30;829;5;834;3;Regular Season;1;0;0;5716
7;2033-11-2;842;3;832;0;Regular Season;1;0;0;5734
7;2033-11-4;844;1;837;4;Regular Season;1;0;0;5739
7;2033-11-4;842;9;829;1;Regular Season;1;0;0;5740
7;2033-11-4;832;2;839;5;Regular Season;1;0;0;5737
7;2033-11-4;831;2;848;7;Regular Season;1;0;0;5736
7;2033-11-4;834;4;828;1;Regular Season;1;0;0;5738
7;2033-11-4;836;3;847;4;Regular Season;1;1;1;5735
7;2033-11-5;837;2;833;3;Regular Season;1;1;1;5745
7;2033-11-5;830;5;834;2;Regular Season;1;0;0;5746
7;2033-11-5;828;2;842;1;Regular Season;1;0;0;5744
7;2033-11-5;839;3;836;1;Regular Season;1;0;0;5741
7;2033-11-5;829;2;831;1;Regular Season;1;1;0;5743
7;2033-11-5;848;5;844;1;Regular Season;1;0;0;5742
7;2033-11-6;833;3;830;4;Regular Season;1;1;1;5748
7;2033-11-6;847;1;832;4;Regular Season;1;0;0;5747
7;2033-11-9;828;2;832;1;Regular Season;1;1;1;5749
7;2033-11-10;837;0;829;3;Regular Season;1;0;0;5750
7;2033-11-11;834;6;848;3;Regular Season;1;0;0;5755
7;2033-11-11;831;6;832;3;Regular Season;1;0;0;5753
7;2033-11-11;829;0;830;7;Regular Season;1;0;0;5754
7;2033-11-11;842;3;833;2;Regular Season;1;1;1;5756
7;2033-11-11;847;6;837;5;Regular Season;1;1;0;5752
7;2033-11-11;836;0;844;3;Regular Season;1;0;0;5751
7;2033-11-12;832;3;834;4;Regular Season;1;1;1;5760
7;2033-11-12;844;2;847;5;Regular Season;1;0;0;5761
7;2033-11-12;830;5;836;2;Regular Season;1;0;0;5762
7;2033-11-12;833;4;831;2;Regular Season;1;0;0;5759
7;2033-11-12;848;5;828;1;Regular Season;1;0;0;5758
7;2033-11-12;839;4;842;5;Regular Season;1;1;1;5757
7;2033-11-13;828;2;839;4;Regular Season;1;0;0;5763
7;2033-11-15;842;0;830;4;Regular Season;1;0;0;5769
7;2033-11-15;828;1;829;4;Regular Season;1;0;0;5767
7;2033-11-15;847;3;833;4;Regular Season;1;0;0;5765
7;2033-11-18;834;5;832;1;Regular Season;1;0;0;5774
7;2033-11-18;844;2;829;3;Regular Season;1;1;0;5775
7;2033-11-18;842;3;831;1;Regular Season;1;0;0;5776
7;2033-11-18;837;2;836;3;Regular Season;1;1;1;5773
7;2033-11-18;848;1;830;0;Regular Season;1;0;0;5771
7;2033-11-18;839;9;828;1;Regular Season;1;0;0;5770
7;2033-11-18;833;2;847;0;Regular Season;1;0;0;5772
7;2033-11-19;829;2;848;1;Regular Season;1;1;1;5780
7;2033-11-19;831;2;839;3;Regular Season;1;0;0;5779
7;2033-11-19;830;0;844;1;Regular Season;1;0;0;5782
7;2033-11-19;836;4;842;5;Regular Season;1;1;1;5777
7;2033-11-19;828;4;837;2;Regular Season;1;0;0;5781
7;2033-11-19;847;3;834;6;Regular Season;1;0;0;5778
7;2033-11-20;832;6;833;3;Regular Season;1;0;0;5783
7;2033-11-23;831;2;844;1;Regular Season;1;0;0;5766
7;2033-11-23;836;5;848;4;Regular Season;1;0;0;5764
7;2033-11-23;834;5;837;2;Regular Season;1;0;0;5768
7;2033-11-25;844;2;831;3;Regular Season;1;1;1;5788
7;2033-11-25;839;5;836;3;Regular Season;1;0;0;5784
7;2033-11-25;848;3;847;4;Regular Season;1;0;0;5785
7;2033-11-25;828;5;834;2;Regular Season;1;0;0;5786
7;2033-11-25;837;7;830;0;Regular Season;1;0;0;5787
7;2033-11-26;830;5;839;2;Regular Season;1;0;0;5795
7;2033-11-26;836;2;828;5;Regular Season;1;0;0;5789
7;2033-11-26;834;8;844;0;Regular Season;1;0;0;5794
7;2033-11-26;829;7;837;3;Regular Season;1;0;0;5793
7;2033-11-26;847;3;842;1;Regular Season;1;0;0;5790
7;2033-11-26;832;3;848;4;Regular Season;1;1;0;5792
7;2033-11-26;831;2;833;1;Regular Season;1;0;0;5791
7;2033-11-27;833;5;829;3;Regular Season;1;0;0;5796
7;2033-12-6;839;4;832;7;Regular Season;1;0;0;5797
7;2033-12-6;833;1;836;0;Regular Season;1;0;0;5799
7;2033-12-6;842;1;829;4;Regular Season;1;0;0;5803
7;2033-12-6;848;2;834;3;Regular Season;1;0;0;5798
7;2033-12-6;828;4;830;3;Regular Season;1;1;1;5800
7;2033-12-6;844;2;847;3;Regular Season;1;0;0;5802
7;2033-12-6;837;2;831;1;Regular Season;1;0;0;5801
7;2033-12-8;830;8;842;0;Regular Season;1;0;0;5810
7;2033-12-8;834;0;831;4;Regular Season;1;0;0;5809
7;2033-12-8;829;0;828;4;Regular Season;1;0;0;5808
7;2033-12-8;833;1;848;5;Regular Season;1;0;0;5806
7;2033-12-8;847;2;839;3;Regular Season;1;1;1;5805
7;2033-12-8;836;2;844;1;Regular Season;1;1;1;5804
7;2033-12-8;832;6;837;2;Regular Season;1;0;0;5807
7;2033-12-10;830;1;832;2;Regular Season;1;0;0;5817
7;2033-12-10;844;0;828;6;Regular Season;1;0;0;5816
7;2033-12-10;834;0;833;3;Regular Season;1;0;0;5815
7;2033-12-10;831;4;847;6;Regular Season;1;0;0;5812
7;2033-12-10;848;4;842;3;Regular Season;1;1;1;5811
7;2033-12-10;829;2;836;3;Regular Season;1;0;0;5813
7;2033-12-10;837;4;839;3;Regular Season;1;0;0;5814
7;2033-12-20;832;2;831;3;Regular Season;1;1;1;5822
7;2033-12-20;828;3;848;4;Regular Season;1;0;0;5823
7;2033-12-20;842;2;834;3;Regular Season;1;1;0;5824
