Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
12373;1;655;6106;66916;91435;612;ES;1
12373;1;1174;186899;87157;60384;619;ES;1
12373;2;152;13149;186899;87157;619;ES;3
12373;2;403;86827;11735;85547;619;PP;1
12373;2;754;6106;91435;;612;PP;3
12374;1;149;-1;170783;6761;620;ES;2
12374;1;1044;13017;66289;12248;611;PP;3
12374;2;151;67245;45324;;611;SH;1
12374;2;562;66289;188074;;611;ES;2
12374;3;82;67245;11793;37628;611;ES;3
12375;1;615;141513;14413;;622;ES;1
12375;2;739;66475;19188;168723;622;ES;3
12375;3;307;91691;85368;88295;614;ES;3
12376;1;932;145399;57641;167140;2308;ES;3
12376;2;415;77137;1582;87041;2308;PP;3
12376;2;689;6608;1582;74079;2308;PP;2
12376;3;362;32621;34995;;2167;SH;4
12376;3;454;1582;77137;;2308;PP;2
12376;3;878;74079;1582;166961;2308;ES;3
12377;1;20;72166;808;85969;617;ES;3
12377;1;661;65329;46094;10100;617;ES;4
12377;1;702;72166;46094;85969;617;ES;3
12377;1;1012;164718;60594;12773;617;ES;4
12377;1;1118;72472;85969;72166;617;ES;2
12377;2;193;46412;10619;;3923;ES;1
12377;3;243;4020;50135;;3923;ES;2
12377;3;331;31333;72472;85969;617;ES;4
12377;3;634;72166;65329;85969;617;ES;2
12377;3;803;10100;12773;164718;617;ES;3
12377;3;900;72472;46094;;617;ES;3
12378;1;1138;49424;1180;64588;620;ES;3
12378;2;4;808;32094;;617;ES;2
12378;3;336;149354;85989;65329;617;ES;2
12378;3;671;17113;12681;37397;620;ES;3
12379;1;487;6795;66289;;611;ES;3
12379;2;116;59246;79165;141513;622;PP;3
12379;OT1;54;59246;170917;163533;622;ES;1
12380;1;632;50135;4020;6791;3923;ES;4
12380;1;739;74079;144064;78652;2308;ES;4
12380;2;75;1582;77137;74079;2308;PP;1
12380;2;418;50619;6791;23287;3923;ES;4
12380;2;1129;144064;57641;;2308;SH;4
12380;2;1144;144064;166961;;2308;SH;3
12380;3;693;45664;50619;23287;3923;ES;3
12380;3;872;144048;166961;;2308;ES;2
12381;1;683;73102;57216;45748;2167;ES;2
12381;1;859;55463;43011;43172;2167;ES;4
12381;1;899;11735;74098;46974;619;ES;1
12381;2;662;43011;43172;;2167;ES;1
12381;3;474;12701;46165;8732;2167;ES;4
12381;3;770;8252;91610;;619;PP;1
12382;1;424;4702;65846;61571;1901;ES;1
12382;1;1150;48516;14721;;1901;ES;4
12382;2;497;4702;48516;41218;1901;ES;3
12382;2;501;48516;4702;;1901;ES;4
12382;2;648;19261;16751;65846;1901;ES;3
12382;3;387;85368;88295;91691;614;PP;4
12382;3;474;86871;91463;88295;614;ES;3
12383;1;171;6106;66916;91435;612;ES;3
12383;1;259;13377;11273;144099;612;ES;2
12383;1;531;66916;166706;35634;612;ES;4
12383;1;1117;35634;91435;;612;PP;1
12383;2;23;144099;74080;70414;612;PP;3
12383;2;938;87063;43786;59706;2319;ES;2
12383;3;458;13377;35634;91435;612;ES;1
12384;1;211;86128;87063;;2319;ES;1
12384;3;487;16337;45748;;2167;ES;4
12384;3;604;66293;34995;34149;2167;ES;1
12384;3;1139;87063;86128;85443;2319;ES;1
12385;1;365;85547;91610;8252;619;ES;4
12385;2;666;62029;10619;;3923;ES;1
12385;2;1025;86379;46412;10619;3923;PP;1
12385;3;526;13149;9508;87157;619;ES;2
12385;3;916;8252;91610;;619;PP;2
12385;3;1145;85019;91610;;619;ES;3
12386;1;327;79165;14413;141513;622;ES;3
12386;1;455;151;79165;;622;ES;3
12386;1;479;141513;163533;13676;622;ES;3
12386;1;675;79165;170917;6793;622;ES;4
12386;1;754;662;6793;151;622;ES;3
12386;1;907;170917;662;6793;622;ES;3
12386;2;888;34996;13676;163533;622;ES;3
12386;2;1013;141513;59246;7747;622;ES;1
12386;3;734;176440;7747;163533;622;ES;4
12386;3;820;14413;79165;;622;PP;1
12386;3;899;59246;6793;170917;622;ES;1
12386;3;1145;79165;141513;14413;622;PP;3
12387;2;648;37628;144097;67245;611;ES;4
12387;2;783;146747;65329;808;617;ES;3
12387;OT1;211;188074;46166;;611;ES;3
12388;3;399;86871;88295;186902;614;ES;2
12389;1;122;74079;1582;57641;2308;PP;2
12389;1;249;57455;166961;;2308;ES;1
12389;1;662;14802;6761;;620;ES;4
12389;2;95;87041;1582;77137;2308;ES;2
12389;2;145;145399;66594;87041;2308;ES;2
12389;2;264;74079;87041;57641;2308;ES;3
12389;2;453;170783;74095;14802;620;ES;1
12389;3;590;74079;77137;87041;2308;PP;4
12389;3;829;74095;-1;1180;620;PP;4
12496;1;889;6793;151;163533;622;ES;2
12496;1;1062;65833;170917;;622;ES;2
12496;2;356;65833;176440;34996;622;ES;4
12496;3;60;77137;145399;19244;2308;ES;2
12496;3;966;145399;87041;19244;2308;ES;1
12498;1;201;252;44548;86871;614;ES;1
12498;1;390;4020;36191;86379;3923;PP;3
12498;1;630;86379;50135;36191;3923;PP;1
12498;1;693;86379;7718;36191;3923;ES;3
12498;1;1058;8093;91691;88295;614;ES;3
12498;2;434;91691;88295;85368;614;PP;2
12498;2;597;85368;88295;14863;614;ES;3
12498;3;145;91691;14863;;614;ES;2
12498;3;1047;3980;44548;58072;614;ES;2
12500;2;122;86128;59706;85443;2319;ES;3
12500;2;356;87063;85443;;2319;ES;2
12500;2;633;144097;188074;14035;611;ES;4
12500;2;802;86128;8818;;2319;ES;3
12500;3;601;6384;11118;;2319;ES;1
12500;3;984;11118;85443;87063;2319;ES;2
12502;1;854;6794;186899;11152;619;ES;4
12502;1;1040;176442;1180;74095;620;PP;3
12502;1;1064;56661;87157;85019;619;ES;1
12502;2;374;58038;8252;91610;619;PP;3
12502;2;509;11152;186899;6794;619;ES;1
12502;2;737;59886;59191;11735;619;ES;3
12502;3;505;74095;176442;1180;620;PP;2
12502;3;957;59886;704;58038;619;PP;3
12502;3;1004;87157;11152;59191;619;ES;3
12502;3;1100;6794;86827;59886;619;ES;4
12504;1;426;166706;6106;74080;612;ES;1
12504;1;574;74080;144099;13377;612;ES;3
12504;2;1037;66293;43172;;2167;ES;4
12504;3;321;66916;35634;;612;PP;1
12504;3;636;13377;34992;11273;612;ES;4
12506;1;173;48516;19261;14721;1901;PP;3
12506;1;778;146747;72166;;617;ES;1
12506;1;897;164718;146747;;617;ES;4
12506;2;775;146747;60594;164718;617;ES;3
12506;2;828;65846;4508;19261;1901;ES;2
12506;2;1066;85969;33036;;617;ES;4
12506;3;1195;31333;65329;85969;617;SH, ENG;1
12508;1;1000;61570;78930;;2319;ES;4
12508;1;1095;85547;160602;11735;619;ES;3
12508;2;55;944;85660;46301;2319;ES;4
12508;2;466;85443;45749;87063;2319;PP;3
12508;2;1119;86128;85443;;2319;PP;3
12508;3;914;6384;22424;;2319;ES;2
12510;1;79;57769;14391;91463;614;ES;4
12510;1;235;44548;6770;25038;614;ES;3
12510;2;152;46094;32094;;617;ES;4
12510;2;375;91691;88295;25038;614;ES;3
12510;2;837;65329;146747;;617;ES;4
12510;3;306;86871;186902;3833;614;ES;3
12510;3;845;72472;85989;149354;617;ES;3
12510;3;934;14863;8093;58072;614;ES;1
12510;3;1053;6770;14391;57769;614;ES;4
12512;1;761;34996;59246;;622;ES;1
12512;2;519;168723;10627;10600;622;ES;1
12512;2;1158;163533;14413;59246;622;ES;2
12512;3;72;141513;59246;34996;622;ES;2
12512;3;849;67245;144097;2281;611;PP;3
12514;2;24;34995;46165;34149;2167;ES;1
12514;2;710;166706;144099;33967;612;ES;3
12514;2;1011;45748;34995;13535;2167;ES;1
12514;3;1156;45748;;;2167;PP;1
12516;1;404;19261;10448;13046;1901;PP;1
12516;1;747;170783;49424;1180;620;ES;3
12516;1;786;176442;17113;12681;620;ES;3
12516;1;879;47027;4702;48516;1901;ES;2
12516;3;277;50602;144137;87256;620;PP;3
12516;3;410;49424;176442;14802;620;ES;1
12516;3;542;87256;-1;6810;620;ES;1
12516;3;621;12681;176442;;620;ES;2
12516;3;975;170783;17113;14802;620;PP;1
12518;1;18;36275;86379;36191;3923;ES;4
12518;1;1158;166961;19244;57455;2308;ES;2
12518;2;106;36191;10619;;3923;PP;3
12518;2;144;62029;86379;36191;3923;ES;3
12518;2;628;19244;74079;;2308;ES;1
12518;2;843;6777;45664;4020;3923;ES;3
12518;3;896;46851;166961;1582;2308;ES;2
12518;3;1107;50619;6860;;3923;ES;2
12520;1;134;6384;11118;87063;2319;PP;3
12520;1;292;16337;8732;65842;2167;ES;2
12520;2;453;944;43786;11118;2319;ES;3
12520;2;913;85443;59706;6384;2319;PP;3
12520;2;1004;944;46301;;2319;ES;2
12520;2;1134;59706;46301;68976;2319;ES;1
12520;3;465;6796;85660;43786;2319;PP;4
12522;1;886;50135;86379;62029;3923;PP;4
12522;2;427;144099;13377;;612;ES;4
12526;2;415;11875;44548;86871;614;ES;4
12526;2;868;19605;58072;8093;614;ES;3
12526;3;1053;85368;91691;;614;PP;1
12528;1;233;13017;188074;12248;611;ES;3
12528;2;417;188074;13017;;611;ES;1
12528;2;1090;6795;26399;10289;611;ES;3
12528;2;1155;15666;144137;;620;ES;3
12528;3;772;64588;74095;49424;620;ES;2
12528;3;1132;1180;176442;170783;620;ES;2
12530;1;50;7747;662;34996;622;ES;3
12530;1;510;56661;85547;;619;ES;3
12530;1;1191;46974;59191;58038;619;ES;1
12530;2;414;8252;85547;56661;619;ES;3
12530;2;790;56661;6794;;619;ES;3
12530;2;848;163533;141513;14428;622;ES;3
12534;1;612;1180;176442;49424;620;ES;3
12534;1;653;45748;53367;13535;2167;ES;3
12534;1;719;36942;66293;12701;2167;ES;1
12534;2;163;17113;6812;144137;620;PP;2
12534;3;589;176442;144137;;620;PP;1
12534;3;1050;9204;144137;11935;620;ES;3
12536;1;222;146747;85989;85969;617;PP;3
12536;2;382;146747;31333;85969;617;ES;3
12536;2;1057;36275;62029;46412;3923;ES;3
12536;3;295;46412;36191;7718;3923;ES;2
12538;1;456;59246;34996;170917;622;ES;4
12538;1;478;14391;57769;;614;ES;4
12538;2;127;14413;662;14428;622;ES;1
12538;2;273;170917;34996;662;622;PP;3
12538;2;526;88295;91691;14863;614;PP;3
12538;3;193;91463;58072;88295;614;ES;4
12540;2;586;59706;68976;;2319;ES;1
12540;3;330;188074;67245;12248;611;ES;3
12540;3;655;188074;10289;144097;611;PP;3
12540;3;719;55422;85443;11118;2319;ES;3
12540;3;739;6384;11118;85443;2319;ES;1
12540;3;932;85443;56172;87063;2319;ES;4
12540;3;1123;11118;6384;6796;2319;PP;1
12542;2;64;35634;144099;17232;612;ES;2
12542;2;635;91610;11735;85547;619;ES;1
12542;2;728;85547;74098;;619;ES;3
12542;3;132;166706;144099;35634;612;ES;1
12542;3;165;110;144099;35634;612;ES;4
12542;3;783;8252;85019;58038;619;ES;1
12542;3;836;13377;70414;46096;612;ES;3
12544;1;545;74095;12681;14802;620;PP;1
12544;2;262;8818;59706;87063;2319;ES;4
12544;2;968;46301;11118;78930;2319;ES;3
12544;3;458;46301;87063;85660;2319;ES;2
12544;3;730;87063;43786;56172;2319;PP;3
12544;3;1119;17113;1180;12681;620;ES;1
12548;1;704;59886;85547;60384;619;ES;1
12548;1;959;74098;704;8252;619;ES;1
12548;1;1006;46974;87157;;619;ES;1
12548;3;221;3009;14934;;3923;ES;4
12548;3;1192;60384;186899;86827;619;ES, ENG;1
12550;1;202;980;45324;;611;ES;4
12550;1;904;91435;6106;66916;612;PP;1
12550;1;958;11793;188074;37628;611;SH;3
12550;1;1131;91435;66916;;612;ES;1
12550;2;1052;67245;12248;;611;PP;1
12550;3;515;13377;70414;;612;ES;1
12550;3;591;74080;34992;144099;612;ES;1
12552;2;937;91691;85368;88295;614;PP;3
12552;3;499;91691;58072;44548;614;ES;1
12552;3;1058;32621;65842;46165;2167;ES;2
12552;3;1097;65842;34149;43011;2167;ES;2
12552;3;1138;96058;16337;43011;2167;ES;1
12554;1;341;36900;23095;48516;1901;ES;2
12554;1;451;146747;33036;85969;617;PP;3
12554;2;608;146747;60594;85969;617;ES;3
12554;2;744;69672;47027;;1901;ES;1
12554;2;1108;19261;14721;65846;1901;PP;4
12554;3;660;19261;69672;10448;1901;ES;1
12556;1;187;6384;8818;61570;2319;ES;2
12556;1;904;87063;6384;;2319;ES;3
12556;1;1105;61570;59706;6384;2319;ES;3
12556;1;1109;59706;61570;6384;2319;ES;3
12556;2;837;55422;85443;8818;2319;ES;4
12556;2;853;78930;55422;85443;2319;ES;3
12556;3;122;8818;55422;;2319;ES;4
12556;3;497;6384;59706;56172;2319;PP;2
12556;3;926;6796;56172;59706;2319;PP;4
12558;1;6;91691;85368;3833;614;ES;3
12558;2;104;14863;57769;88295;614;ES;2
12558;3;1197;85368;252;91691;614;ES, ENG;1
12560;1;254;9204;6810;12681;620;ES;3
12560;1;750;808;85969;;617;ES;1
12560;2;839;146747;72166;164718;617;ES;4
12560;3;309;72166;164718;;617;ES;1
12560;3;709;9204;6810;37397;620;ES;3
12560;3;724;20673;12681;9204;620;ES;1
12560;3;855;20673;17113;176442;620;PP;4
12560;3;895;140625;32094;4825;617;ES;3
12560;OT1;25;72472;85969;46094;617;ES;4
12562;1;965;141513;14428;34996;622;ES;3
12562;1;1170;6106;110;91435;612;PP;1
12562;3;344;141513;168723;;622;ES;1
12562;3;638;170917;79165;6793;622;ES;3
12562;3;828;151;10627;141513;622;ES;2
12562;3;1008;10627;10600;163533;622;ES;1
12566;1;55;59191;74098;186899;619;ES;1
12566;2;20;11735;58038;;619;ES;1
12566;2;578;91610;85019;58038;619;ES;3
12566;2;826;47027;4702;48516;1901;ES;4
12566;2;898;85547;8252;;619;ES;1
12566;3;59;6794;11735;91610;619;ES;3
12566;3;178;85547;85019;8252;619;ES;2
12566;3;309;11735;58038;8252;619;ES;1
12568;1;223;14413;59246;7747;622;ES;4
12568;1;1076;163533;34996;13676;622;ES;1
12568;2;252;170917;65833;163533;622;SH;3
12568;3;382;662;59246;;622;PP;1
12570;1;460;34149;46165;88493;2167;ES;2
12570;1;847;46851;19244;77137;2308;ES;1
12570;2;1018;87041;78652;1582;2308;ES;4
12570;3;1017;1582;57455;19244;2308;ES;2
12572;1;174;87063;6384;45749;2319;ES;4
12572;2;137;86128;6796;46301;2319;ES;3
12572;2;299;56172;59706;168495;2319;ES;4
12572;2;378;10212;4702;65846;1901;ES;1
12572;2;1062;10448;13046;65846;1901;ES;1
12572;2;1155;11118;86128;8818;2319;ES;3
12572;3;1183;59706;46301;168495;2319;ES, ENG;3
12574;2;256;10619;86379;7718;3923;PP;1
12574;2;266;66916;144099;110;612;ES;3
12574;3;482;74080;34992;6106;612;ES;2
12574;3;816;13426;16600;91435;612;ES;4
12574;3;924;13426;91435;16600;612;ES;1
12576;1;1016;9204;1180;12681;620;ES;3
12576;2;134;980;188074;13017;611;ES;1
12576;2;429;9204;12681;1180;620;ES;3
12576;2;1110;9204;11935;;620;ES;2
12576;3;527;12248;866;188074;611;ES;3
12578;1;525;704;91610;8252;619;PP;1
12578;1;1037;72166;85969;146747;617;PP;2
12578;2;396;85547;704;85019;619;ES;4
12578;2;781;8252;85019;85547;619;ES;1
12578;2;847;91610;8252;;619;PP;1
12578;3;94;164718;10100;12773;617;ES;4
12578;3;516;85547;704;;619;ES;4
12578;3;544;12773;10100;31333;617;ES;4
12578;3;694;704;6794;;619;ES;1
12579;1;1003;78632;14522;62610;718;ES;4
12579;2;800;57090;56607;86458;718;ES;4
12579;2;1051;150600;86458;34891;718;PP;1
12579;3;122;55929;28770;-1;721;ES;3
12580;1;140;44233;64732;64743;715;ES;1
12580;1;1144;161056;44376;;715;ES;4
12580;2;563;-1;43966;;717;ES;4
12580;2;843;43966;163285;-1;717;PP;3
12580;2;1171;62386;85604;57778;715;ES;3
12580;3;1057;-1;163285;;717;ES;2
12580;OT1;160;-1;85666;;717;PP;2
12581;1;1086;78653;86528;32264;2529;PP;4
12581;2;125;56619;150532;50200;716;ES;4
12581;2;471;61585;50200;-1;716;ES;3
12581;3;405;173949;57123;86528;2529;ES;2
12582;1;43;34892;161269;149545;719;ES;1
12582;1;56;161269;34892;15383;719;ES;4
12582;1;273;8930;31426;29145;719;ES;4
12582;1;390;159603;57003;76591;720;ES;4
12582;1;664;8930;55920;143934;719;ES;3
12582;1;910;77133;76591;64172;720;ES;2
12582;2;128;57448;77133;76591;720;ES;4
12582;2;1024;161257;44126;151362;720;ES;4
12582;2;1079;57013;8930;55920;719;ES;3
12583;2;64;86011;174322;53164;2188;ES;4
12583;2;749;67063;56636;62468;2188;ES;1
12583;2;853;78653;36214;;2529;ES;1
12583;2;931;67063;86011;62468;2188;ES;2
12583;3;335;170596;62468;141926;2188;PP;4
12583;3;1117;64739;86528;161274;2529;ES;3
12584;1;150;37283;55924;61585;716;ES;2
12584;1;345;-1;31371;37433;716;ES;2
12584;1;1123;64172;79177;44126;720;ES;2
12584;2;1115;37870;61585;85799;716;PP;2
12584;2;1131;151362;4857;159603;720;ES;4
12584;3;32;161258;37283;33160;716;PP;4
12584;3;1061;-1;150532;44297;716;ES;1
12585;1;498;53199;57090;43484;718;ES;4
12585;1;685;44233;85604;161056;715;PP;3
12585;1;1178;57363;85381;86458;718;PP;3
12585;2;814;56596;55444;62394;715;ES;4
12585;3;704;85604;-1;;715;ES;4
12586;1;420;10332;8930;1720;719;ES;3
12586;1;481;-1;43966;85666;717;ES;2
12586;2;218;163285;-1;43966;717;PP;3
12586;2;522;161271;85666;-1;717;ES;1
12586;3;1071;91467;163285;47143;717;PP;3
12587;1;1101;161269;149545;10332;719;PP;1
12587;2;756;57090;57166;;718;ES;3
12588;1;139;43966;163285;-1;717;PP;3
12588;1;440;-1;161258;;716;ES;3
12588;1;653;37870;44297;37433;716;PP;3
12588;2;144;161258;31371;;716;ES;3
12588;2;972;150532;56619;44297;716;ES;3
12588;3;735;54295;-1;163285;717;ES;3
12588;3;922;44297;55924;37433;716;ES;3
12588;3;975;-1;163285;43966;717;ES;4
12589;1;839;62394;161056;50207;715;PP;3
12589;2;355;64743;166427;;715;ES;1
12589;2;561;55929;75968;831;721;PP;3
12589;3;103;28770;9338;831;721;ES;4
12589;3;356;8926;-1;6422;721;ES;2
12589;3;971;56678;13554;55929;721;ES;3
12590;1;107;50204;36461;30487;720;ES;1
12590;1;369;141926;58848;174322;2188;ES;3
12590;1;511;170596;52949;141926;2188;ES;3
12590;2;1126;65737;44126;76591;720;PP;4
12590;OT1;266;170596;86011;141926;2188;PP;2
12591;1;915;163285;43966;;717;ES;3
12591;2;220;141926;58848;;2188;ES;2
12591;2;337;85666;901;;717;ES;3
12591;2;507;141926;78795;62468;2188;PP;3
12591;2;731;53164;86011;67063;2188;ES;4
12592;1;295;85799;61585;55924;716;ES;1
12592;3;191;62610;30202;;718;ES;1
12593;1;144;82800;86608;32264;2529;PP;2
12593;1;180;57872;78653;;2529;ES;1
12593;2;111;86528;161275;;2529;ES;2
12593;2;424;86608;36214;;2529;ES;1
12593;2;1055;173949;57123;79109;2529;ES;4
12593;3;989;29993;82800;36214;2529;PP;3
12593;3;1052;168222;29993;36214;2529;ES;1
12594;1;243;31426;34892;161269;719;ES;4
12594;1;284;29145;15383;-1;719;ES;3
12594;1;324;34892;62071;42026;719;ES;3
12594;1;370;10332;42026;62397;719;ES;1
12594;1;415;-1;-1;;721;ES;4
12594;3;39;6422;-1;8926;721;PP;1
12594;3;689;10332;1720;;719;ES;1
12594;3;729;13554;-1;;721;ES;4
12594;3;852;57013;55920;13452;719;ES;1
12595;1;575;57832;141926;;2188;PP;4
12595;2;656;57090;34891;57363;718;PP;3
12595;3;28;67907;174322;;2188;ES;3
12595;3;842;57832;141926;;2188;PP;3
12596;1;114;82800;57123;57872;2529;SH;4
12596;1;542;29049;55940;91467;717;ES;4
12596;1;661;86608;78653;86528;2529;PP;1
12596;2;286;78653;53212;57872;2529;ES;2
12596;2;689;43966;18382;55940;717;ES;4
12596;2;861;91467;163285;-1;717;PP;4
12596;2;913;62442;85666;161271;717;ES;3
12597;1;797;37870;-1;37283;716;ES;3
12597;2;517;56678;-1;6422;721;ES;4
12597;2;1154;13554;-1;55929;721;ES;4
12597;3;61;6422;151363;;721;ES;2
12597;3;1085;37433;44297;37870;716;PP;4
12598;1;450;10332;62397;1720;719;ES;2
12598;1;753;62394;86417;163197;715;ES;3
12598;2;507;64743;44233;44376;715;ES;1
12598;3;308;15383;161269;31426;719;PP;2
12599;1;396;56678;831;55929;721;PP;3
12599;2;612;141926;37427;61876;2188;ES;1
12599;2;1179;67063;58848;52949;2188;PP;4
12599;3;831;-1;56608;;721;ES;4
12599;3;1071;58848;141926;52949;2188;ES;3
12600;1;46;61585;37283;85799;716;ES;3
12600;1;67;37283;85799;-1;716;ES;4
12600;2;176;44233;161056;36119;715;ES;2
12600;2;246;55444;-1;44376;715;ES;3
12600;3;593;163197;62394;161056;715;PP;4
12600;3;972;56619;150532;37870;716;ES;2
12600;OT1;188;166427;161056;85604;715;ES;1
12601;1;192;150600;86458;34891;718;ES;1
12601;2;597;86608;79109;36214;2529;ES;1
12601;2;708;50863;32264;161275;2529;ES;4
12601;2;794;86528;64093;29993;2529;ES;1
12601;3;253;43484;14522;;718;ES;1
12601;3;397;82800;50863;36214;2529;PP;1
12601;3;504;86458;85381;;718;ES;2
12602;1;282;91467;35060;29049;717;ES;2
12602;1;876;18382;35060;;717;ES;1
12602;2;585;85666;29049;91467;717;ES;2
12602;2;735;76591;8928;;720;PP;3
12602;2;1105;8928;76591;;720;PP;1
12602;3;225;18382;-1;55940;717;ES;3
12602;3;602;36434;29049;35060;717;ES;4
12603;1;988;57090;86458;;718;PP;1
12603;1;995;13467;78632;30202;718;ES;4
12603;2;220;161257;34283;;720;ES;3
12603;3;838;13467;85381;57166;718;PP;1
12603;3;1192;14522;30202;;718;ES, ENG;2
12604;1;12;36214;82800;168222;2529;ES;3
12604;1;592;86528;86608;78653;2529;PP;2
12604;1;1194;50863;32264;82800;2529;ES;2
12604;2;651;36214;79109;86608;2529;ES;3
12604;2;732;29705;18701;75968;721;ES;3
12604;2;1068;86528;29993;;2529;ES;1
12605;1;298;170596;55448;61876;2188;ES;2
12605;1;433;62468;78795;170596;2188;PP;3
12605;1;637;64743;57778;44233;715;ES;4
12605;1;1133;64732;64743;166427;715;ES;3
12605;2;227;163197;64732;47145;715;SH;3
12605;2;309;58848;57832;67063;2188;ES;1
12605;2;835;96250;141926;;2188;ES;3
12605;2;1053;64732;85604;64743;715;ES;3
12605;3;545;141926;78795;58848;2188;ES;2
12606;1;272;-1;37870;-1;716;ES;3
12606;2;11;62397;10332;1720;719;ES;2
12606;2;51;10332;62397;62071;719;ES;1
12606;2;292;31426;-1;29145;719;ES;2
12606;3;573;10332;-1;149545;719;PP;3
12607;1;848;62468;67907;56636;2188;ES;4
12607;1;975;170596;37427;57832;2188;ES;1
12607;2;125;42026;149545;29145;719;ES;4
12607;2;905;149545;-1;42026;719;PP;4
12607;2;928;62468;67907;170596;2188;ES;2
12608;1;233;901;54295;36434;717;ES;1
12608;1;435;1542;86458;57363;718;ES;3
12608;1;678;43484;14522;85381;718;ES;4
12608;2;578;85666;163285;43966;717;ES;2
12609;1;159;44233;86417;161056;715;ES;1
12609;1;291;50207;85604;64732;715;ES;3
12609;1;525;57778;64743;;715;PP;3
12609;1;1195;163197;50207;62394;715;PP;3
12609;2;649;32264;50863;-1;2529;ES;2
12609;3;206;29993;64093;86528;2529;PP;1
12610;1;187;29705;727;7785;721;ES;1
12610;1;1135;13554;-1;;721;ES;2
12610;2;170;64172;79177;77133;720;ES;1
12610;3;36;56678;75968;831;721;PP;3
12610;3;1028;56678;6422;55929;721;ES;2
12611;1;73;37433;55924;;716;ES;4
12611;1;1088;78795;141926;;2188;PP;3
12611;1;1118;85799;61585;50200;716;ES;3
12611;2;177;96250;86011;174322;2188;ES;4
12611;2;237;61585;50200;;716;ES;3
12611;2;1002;37870;37283;-1;716;ES;3
12612;1;128;56678;55929;;721;PP;3
12612;1;731;55603;-1;163285;717;ES;4
12612;2;984;-1;6422;;721;ES;3
12612;2;1029;-1;56678;-1;721;ES;3
12612;3;143;56678;28770;-1;721;ES;3
12612;3;538;91467;163285;;717;ES;2
12612;3;1062;29049;55940;163285;717;ES;1
12613;1;368;163197;-1;161056;715;ES;2
12613;1;386;86417;163197;166427;715;ES;4
12613;1;1191;57003;65737;76591;720;ES;2
12613;2;553;62394;163197;44376;715;ES;1
12613;2;665;163197;86417;161056;715;ES;4
12613;2;1030;57003;-1;;720;ES;1
12613;3;569;161257;34148;76591;720;PP;4
12613;3;1198;163197;57778;62386;715;ES, ENG;1
12614;1;1069;29993;86528;64739;2529;ES;2
12614;2;470;143934;161269;29145;719;ES;2
12614;2;813;15383;55951;;719;ES;4
12614;2;939;62397;62452;;719;ES;4
12614;2;1055;29993;64739;168222;2529;ES;1
12614;3;338;57123;78653;;2529;ES;2
12614;3;618;86528;86608;78653;2529;PP;4
12614;3;1195;82800;78653;;2529;ES, ENG;1
12615;1;731;57123;79109;;2529;ES;4
12615;1;1058;79109;24434;57872;2529;ES;3
12615;3;504;57872;24434;;2529;ES;1
12615;3;724;56619;85799;61585;716;PP;2
12616;1;837;86458;57090;57363;718;PP;3
12616;2;794;55929;151363;-1;721;ES;1
12616;OT1;73;18701;28770;-1;721;SH;2
12617;1;607;85604;163197;161056;715;ES;3
12617;1;955;64743;64732;44233;715;ES;2
12617;2;355;55940;7767;163285;717;ES;3
12617;2;399;64743;62394;64732;715;ES;4
12617;2;461;43966;-1;;717;ES;1
12617;2;676;36119;-1;57778;715;ES;3
12618;1;168;76591;44126;159603;720;PP;1
12618;1;389;62397;1720;;719;ES;1
12618;1;754;15383;161269;149545;719;ES;4
12618;1;1051;36461;151362;8928;720;ES;2
12618;2;825;79177;77133;57003;720;ES;2
12618;3;780;79177;64172;65737;720;ES;3
12618;3;1134;65737;76591;;720;ES, ENG;1
12619;1;565;161056;163197;50207;715;PP;2
12619;1;843;163197;50207;161056;715;PP;3
12619;2;120;86458;43484;;718;ES;4
12619;3;453;44233;50202;57778;715;ES;3
12620;1;360;91467;18382;29049;717;ES;3
12620;1;940;43966;163285;;717;ES;2
12620;2;783;10332;62397;-1;719;PP;3
12620;2;1176;-1;10332;62397;719;PP;3
12620;3;518;91467;-1;6310;717;ES;2
12620;3;757;163285;-1;43966;717;PP;1
12620;3;1137;-1;91467;;717;ES;1
12621;1;594;29993;173949;57872;2529;ES;3
12621;1;831;67907;78795;;2188;SH;3
12621;1;1008;53212;78653;161274;2529;ES;3
12621;2;873;58848;86011;96250;2188;ES;4
12621;3;710;55448;57832;;2188;ES;3
12621;3;1014;78795;;;2188;PP;3
12622;2;364;61585;37283;;716;ES;1
12622;2;993;56619;44297;33160;716;ES;1
12622;2;1107;57448;79177;64172;720;ES;2
12622;3;385;77133;57448;79177;720;ES;3
12622;3;939;161257;34148;84149;720;ES;3
12623;1;97;78795;56625;141926;2188;ES;1
12623;1;1144;141926;58848;;2188;ES;2
12623;2;282;77133;57448;79177;720;ES;3
12623;2;436;52949;53164;174322;2188;ES;4
12623;3;1131;141926;62468;;2188;PP;1
12624;2;251;44297;56619;;716;ES;1
12624;2;416;37870;56619;87066;716;ES;2
12624;2;617;161258;87066;;716;PP;1
12624;3;235;-1;163285;55940;717;PP;1
12625;1;112;161056;64732;62394;715;PP;2
12625;1;704;55929;9338;28770;721;ES;4
12625;1;945;166427;86417;55444;715;ES;2
12625;1;1113;64732;50207;62386;715;ES;3
12625;2;96;163197;161056;86417;715;ES;3
12625;3;666;55929;-1;13554;721;ES;2
12626;1;213;78632;86458;57363;718;ES;3
12626;2;285;34892;149545;15383;719;ES;4
