PlayerId;TeamId;FranchiseId;Games Played;Minutes Played;Wins;Losses;OT;Shots Against;Saves;Goals Against;Goals Against Average;Shutouts;Save Percentage;Game Rating
15;30;30;2;137;1;0;1;74;67;7;3.06;0;.905;70
197940;100;100;32;1868;13;15;4;919;811;108;3.47;1;.882;59
67;11;11;23;1272;6;9;4;711;638;73;3.44;0;.897;63
83;737;737;54;3244;32;19;3;1477;1347;130;2.40;4;.912;69
147;543;543;19;1101;9;6;2;559;512;47;2.56;1;.916;72
166545;1096;1096;18;971;6;8;1;543;486;57;3.52;1;.895;65
192718;103;103;26;1554;13;8;4;815;739;76;2.93;2;.907;66
171787;4849;4849;12;681;1;8;2;411;367;44;3.87;0;.893;59
279;766;766;32;1942;20;9;3;871;799;72;2.22;4;.917;70
320;562;562;27;1565;14;13;0;932;861;71;2.72;3;.924;77
359;759;759;38;2315;23;12;3;1042;945;97;2.51;4;.907;69
192733;99;99;30;1610;11;14;2;976;887;89;3.32;0;.909;67
192739;92;92;28;1551;16;7;3;707;629;78;3.02;1;.890;60
483;2190;2190;35;2115;24;8;2;974;891;83;2.35;3;.915;72
501;1527;1527;18;1062;12;3;2;518;475;43;2.43;1;.917;70
504;740;740;22;1246;5;12;3;742;683;59;2.84;1;.920;74
197999;116;116;12;643;7;2;0;248;223;25;2.33;1;.899;59
556;3;3;43;2466;19;20;3;1290;1167;123;2.99;2;.905;67
595;740;740;33;1892;7;22;3;1164;1053;111;3.52;0;.905;69
676;34;34;24;1421;14;6;3;700;653;47;1.98;1;.933;77
166591;20;20;8;407;1;3;2;234;206;28;4.13;0;.880;56
779;5;5;16;946;7;7;1;572;520;52;3.30;0;.909;70
805;846;846;26;1579;16;6;4;627;565;62;2.36;3;.901;64
841;764;764;9;543;2;6;1;347;313;34;3.75;0;.902;67
848;743;743;34;2015;18;13;2;1231;1126;105;3.13;1;.915;75
161535;167;167;19;1138;9;8;2;564;521;43;2.27;1;.924;75
883;707;707;19;1060;3;14;1;617;540;77;4.36;0;.875;55
171838;31;31;40;2289;16;22;1;1415;1286;129;3.38;1;.909;73
192776;119;119;23;1324;12;9;1;666;576;90;4.08;0;.865;56
192780;118;118;14;636;5;2;2;387;349;38;3.58;0;.902;64
987;886;886;13;767;8;3;2;391;360;31;2.42;2;.921;72
203276;139;139;33;1750;5;21;4;1043;910;133;4.56;0;.872;54
1061;2167;2167;28;1471;8;16;2;856;756;100;4.08;0;.883;61
1072;511;511;21;1263;13;7;1;590;534;56;2.66;1;.905;65
203288;135;135;37;2089;11;20;5;1163;1039;124;3.56;0;.893;64
187537;19;19;32;1954;19;6;5;949;873;76;2.33;1;.920;70
161583;4839;4839;20;1201;7;13;0;635;559;76;3.80;0;.880;59
166646;16;16;21;1259;10;9;2;605;548;57;2.72;2;.906;69
182339;715;715;14;748;10;2;0;337;305;32;2.57;1;.905;64
198081;133;133;20;1185;14;5;1;593;527;66;3.34;0;.889;62
1213;713;713;31;1851;19;10;1;789;721;68;2.20;3;.914;67
177124;775;775;5;290;4;1;0;139;133;6;1.24;1;.957;85
1593;4837;4838;2;124;2;0;0;40;36;4;1.92;0;.900;56
161695;4337;4337;11;605;7;2;1;295;258;37;3.67;0;.875;55
1601;573;573;11;588;6;4;0;337;302;35;3.57;0;.896;62
177155;411;411;7;329;4;1;0;186;175;11;2.00;0;.941;75
177156;1481;1481;4;189;1;2;0;90;76;14;4.43;0;.844;44
208556;135;135;3;88;1;0;0;37;36;1;0.68;0;.973;61
1756;1497;1497;42;2530;21;19;2;1313;1200;113;2.68;3;.914;72
192847;144;144;12;624;3;7;0;345;310;35;3.36;1;.899;58
1838;644;644;33;1926;22;11;0;791;711;80;2.49;3;.899;63
208575;142;142;20;1019;9;6;0;549;496;53;3.12;1;.903;62
187578;53;10;29;1721;20;8;0;744;674;70;2.44;3;.906;67
171930;422;422;13;805;8;4;1;338;303;35;2.61;0;.896;64
1957;734;734;25;1351;7;13;2;827;757;70;3.11;2;.915;74
166751;5;5;27;1631;9;14;4;1010;924;86;3.16;0;.915;73
2059;23;23;18;851;3;8;2;495;441;54;3.80;0;.891;60
2140;553;553;27;1577;16;8;2;787;729;58;2.21;5;.926;78
182454;4864;4864;13;679;0;9;1;434;390;44;3.89;0;.899;64
2153;456;456;6;278;2;3;0;145;127;18;3.88;0;.876;57
192889;139;139;18;863;1;9;3;522;456;66;4.59;0;.874;55
2195;748;748;25;1428;14;10;1;723;664;59;2.48;4;.918;67
192895;143;143;30;1826;20;6;4;743;658;85;2.79;2;.886;60
192900;114;114;15;776;4;8;1;382;334;48;3.71;0;.874;56
182467;185;185;27;1536;10;13;3;883;810;73;2.85;1;.917;70
171970;82;82;24;1425;13;9;2;660;589;71;2.99;1;.892;60
2410;838;838;22;1331;14;7;1;688;615;73;3.29;0;.894;65
192915;179;179;15;907;11;3;1;440;412;28;1.85;2;.936;78
187628;227;227;19;1042;6;12;0;649;582;67;3.86;0;.897;63
203412;117;117;33;1797;18;10;2;914;798;116;3.87;0;.873;55
166839;1086;1086;8;469;1;5;2;244;210;34;4.35;0;.861;48
2643;742;742;50;3032;31;16;3;1482;1369;113;2.24;8;.924;74
2720;2465;2465;17;898;4;10;1;568;516;52;3.47;1;.908;69
192948;111;111;15;733;5;7;0;374;320;54;4.42;0;.856;46
182561;456;456;16;924;9;5;1;446;387;59;3.83;0;.868;55
187699;41;41;23;1225;4;16;0;879;790;89;4.36;0;.899;67
3075;617;617;26;1389;4;21;0;938;830;108;4.66;0;.885;61
3165;767;767;7;419;4;3;0;215;195;20;2.86;0;.907;69
3241;2197;2197;4;218;1;2;0;119;111;8;2.20;1;.933;78
3284;21;21;22;1348;14;6;2;637;574;63;2.80;3;.901;68
3359;878;878;23;1389;12;9;1;772;702;70;3.02;1;.909;72
3435;675;675;35;2030;11;22;2;1235;1118;117;3.46;0;.905;71
3508;746;746;45;2604;34;9;1;914;844;70;1.61;9;.923;69
193005;455;455;12;629;6;3;1;337;287;50;4.77;1;.852;46
193010;2579;2579;15;713;5;6;1;316;266;50;4.20;0;.842;44
172079;1086;1086;14;792;6;7;0;424;360;64;4.85;0;.849;47
3756;744;744;48;2868;28;18;2;1339;1225;114;2.38;5;.915;71
187813;499;499;4;245;3;0;1;112;104;8;1.96;0;.929;71
3928;12;12;33;1994;21;11;1;930;846;84;2.53;3;.910;69
3957;3730;3730;3;158;1;1;0;84;70;14;5.29;0;.833;44
203533;495;495;3;185;2;0;1;75;68;7;2.27;0;.907;60
4127;1440;1440;20;1028;5;9;2;638;563;75;4.37;1;.882;57
4219;1415;1415;5;303;2;2;1;117;107;10;1.98;0;.915;67
4281;3730;3730;7;384;4;2;1;189;176;13;2.03;1;.931;71
4379;2626;2626;14;787;7;6;0;424;384;40;3.05;2;.906;65
4487;4920;4920;14;799;9;3;2;348;321;27;2.03;2;.922;71
4504;586;577;5;299;4;1;0;140;125;15;3.01;0;.893;64
167061;772;772;18;1038;11;4;2;481;443;38;2.20;2;.921;69
4618;1877;1877;26;1488;4;21;1;985;883;102;4.11;1;.896;68
4622;38;38;26;1494;11;13;1;800;728;72;2.89;2;.910;69
182780;60;27;14;727;3;8;1;396;356;40;3.30;0;.899;61
5559;576;576;21;1204;8;11;1;659;603;56;2.79;2;.915;74
5565;843;839;6;283;1;3;0;169;152;17;3.59;0;.899;61
5573;2493;2493;13;786;5;7;1;433;400;33;2.52;2;.924;75
162945;631;631;22;1336;11;9;2;581;519;62;2.78;1;.893;64
5663;831;831;31;1869;20;6;4;726;664;62;1.99;4;.915;68
162979;548;548;25;1431;8;14;3;805;730;75;3.14;2;.907;71
5923;4742;4742;23;1292;11;9;2;621;541;80;3.71;1;.871;54
5997;706;706;26;1532;16;6;1;644;581;63;2.47;4;.902;67
177519;638;638;37;2312;16;14;5;1323;1211;112;2.91;1;.915;73
6127;584;584;23;1142;14;5;1;476;416;60;3.15;1;.874;54
6202;1927;1927;15;723;3;7;2;367;324;43;3.57;1;.883;57
182872;635;635;9;385;1;3;0;274;256;18;2.80;0;.934;68
6389;545;545;29;1761;23;4;2;778;724;54;1.84;4;.931;75
163177;425;425;7;371;3;3;0;207;183;24;3.88;0;.884;60
163195;0;0;10;512;3;3;1;285;256;29;3.39;0;.898;62
6541;550;550;8;423;2;3;1;217;196;21;2.98;1;.903;64
6603;2591;2591;28;1667;16;11;1;990;922;68;2.45;3;.931;79
172303;2190;2190;3;139;2;1;0;80;74;6;2.58;0;.925;69
6944;520;520;16;904;5;8;1;433;395;38;2.52;2;.912;67
6947;514;514;19;1110;12;6;0;651;597;54;2.92;1;.917;74
172340;48;4182;22;1332;12;8;2;715;651;64;2.88;1;.910;72
6998;2161;2161;12;745;7;3;2;439;413;26;2.09;0;.941;82
7063;2287;2287;19;1068;10;7;1;457;405;52;2.92;1;.886;60
163361;2164;2164;20;1190;9;8;3;744;684;60;3.02;0;.919;73
7332;512;512;18;1101;12;3;3;498;451;47;2.56;1;.906;70
163423;26;26;5;249;2;2;0;152;136;16;3.85;0;.895;61
7412;585;585;11;522;1;4;2;344;306;38;4.36;0;.890;60
163462;55;55;13;784;10;2;1;321;288;33;2.52;0;.897;64
163471;63;63;30;1772;20;9;1;776;691;85;2.88;1;.890;61
7534;1481;1481;37;2236;23;10;4;1068;988;80;2.15;4;.925;74
172398;633;633;5;236;1;2;0;127;109;18;4.56;0;.858;52
163528;682;682;35;2098;22;12;1;854;783;71;2.03;7;.917;69
163565;19;19;16;878;6;10;0;466;416;50;3.41;0;.893;66
177631;637;637;5;275;2;1;1;148;135;13;2.84;0;.912;63
8035;524;524;26;1496;7;16;2;937;853;84;3.37;0;.910;73
8101;897;897;6;310;1;2;0;150;137;13;2.51;1;.913;71
8107;780;780;36;2156;25;7;4;959;879;80;2.23;5;.917;72
193486;2161;2161;16;968;8;7;1;521;482;39;2.42;2;.925;75
163695;9;9;21;1017;2;12;2;656;591;65;3.83;0;.901;65
163784;2626;2626;17;963;6;8;2;497;442;55;3.42;0;.889;60
167480;503;503;5;190;0;1;0;104;95;9;2.84;0;.913;55
8424;893;893;22;1335;12;7;3;689;628;61;2.74;1;.911;73
8426;629;629;37;2138;20;12;4;1099;995;104;2.92;2;.905;66
8477;2474;2474;4;185;1;1;0;100;92;8;2.59;0;.920;70
8478;706;706;10;479;6;2;2;199;181;18;2.25;0;.910;63
167492;458;458;14;748;5;8;0;424;368;56;4.49;0;.868;53
8487;783;783;36;2130;23;8;5;971;875;96;2.70;1;.901;66
199033;737;737;1;60;1;0;0;26;22;4;4.00;0;.846;45
8501;832;832;15;787;2;10;0;524;480;44;3.35;0;.916;71
8505;732;732;14;749;9;4;0;379;341;38;3.04;0;.900;65
172499;50;35;8;383;2;3;1;229;201;28;4.38;0;.878;56
163989;72;72;24;1408;17;6;1;649;589;60;2.56;4;.908;68
172527;675;675;8;255;1;2;0;169;158;11;2.59;0;.935;62
9216;455;455;9;447;4;3;0;204;173;31;4.15;0;.848;50
9373;1854;1854;32;1906;10;20;2;1104;1010;94;2.96;2;.915;70
9455;843;843;36;2132;9;23;4;1232;1100;132;3.71;1;.893;66
9524;1422;1422;18;982;11;4;1;528;472;56;3.42;0;.894;62
177771;2163;2163;10;599;4;4;2;261;232;29;2.90;0;.889;61
167642;18;18;10;518;4;4;1;312;284;28;3.24;0;.910;66
193687;120;120;26;1488;15;9;1;685;602;83;3.35;3;.879;58
9858;966;966;17;981;8;6;2;512;467;45;2.75;2;.912;72
10112;1423;1423;8;378;3;3;0;296;270;26;4.12;0;.912;64
10141;2308;2308;16;904;6;6;2;508;449;59;3.92;1;.884;63
164404;1838;1838;6;274;2;3;0;132;116;16;3.49;0;.879;56
164424;750;750;44;2645;26;15;3;1210;1107;103;2.34;4;.915;68
10565;4337;4337;10;540;6;3;0;289;250;39;4.33;0;.865;52
172723;459;459;1;60;1;0;0;21;19;2;2.00;0;.905;60
193790;744;744;1;25;0;0;0;8;7;1;2.32;0;.875;48
164521;750;750;3;133;1;0;1;59;55;4;1.80;0;.932;66
11068;641;641;24;1178;9;9;0;690;625;65;3.31;0;.906;66
11107;649;649;2;88;1;0;0;36;31;5;3.37;0;.861;56
193854;777;777;32;1915;22;8;1;801;718;83;2.60;3;.896;64
167824;828;828;21;1272;12;7;2;626;569;57;2.69;1;.909;69
11352;1923;1923;17;921;8;7;0;474;415;59;3.84;0;.876;57
183377;904;904;36;2029;8;24;3;1190;1062;128;3.78;1;.892;64
11438;2557;2557;17;939;8;6;1;465;422;43;2.75;3;.908;69
164710;891;891;19;1150;8;9;2;520;470;50;2.61;1;.904;67
164715;872;872;12;668;3;7;1;405;373;32;2.87;1;.921;75
11490;798;798;32;1923;18;12;1;951;864;87;2.71;2;.909;69
11500;682;682;4;239;2;2;0;106;99;7;1.75;1;.934;81
11614;759;759;14;821;5;7;2;479;437;42;3.07;2;.912;69
11670;876;876;21;1215;11;8;2;697;644;53;2.62;3;.924;76
199437;134;134;39;2232;17;20;1;1312;1184;128;3.44;2;.902;67
11687;1920;1920;17;846;5;9;0;464;403;61;4.32;2;.869;54
11716;751;751;11;668;5;4;2;346;315;31;2.78;1;.910;70
11751;1427;1427;22;1248;9;11;1;626;538;88;4.23;0;.859;52
11851;625;625;35;2098;20;12;3;895;810;85;2.43;4;.905;66
11882;1477;1477;2;125;1;0;1;47;44;3;1.44;0;.936;78
11925;521;521;28;1665;18;6;3;701;642;59;2.12;0;.916;68
12048;4535;4535;10;538;3;1;4;224;201;23;2.56;0;.897;63
199481;122;122;26;1444;13;11;0;771;695;76;3.16;1;.901;67
165023;438;438;12;665;7;3;0;325;296;29;2.61;1;.911;69
178098;738;738;41;2414;22;15;3;1195;1095;100;2.48;3;.916;72
165030;1453;1453;31;1858;11;17;3;1140;1001;139;4.49;0;.878;56
178114;496;496;19;1147;10;8;1;574;533;41;2.14;1;.929;76
12859;565;565;20;1198;5;12;2;670;609;61;3.05;1;.909;69
183545;842;842;19;1083;10;6;1;659;599;60;3.32;0;.909;69
13033;586;577;29;1749;23;3;3;784;716;68;2.33;2;.913;70
13041;580;564;18;1037;9;8;1;565;503;62;3.59;1;.890;62
13065;580;580;17;1022;5;10;1;544;486;58;3.40;1;.893;63
168021;4635;4635;22;1311;8;8;5;688;602;86;3.93;1;.875;61
199701;138;138;19;860;0;11;4;583;517;66;4.60;0;.887;58
13325;566;566;6;359;3;2;1;199;182;17;2.84;0;.915;73
13337;32;32;10;419;2;4;0;283;257;26;3.72;1;.908;66
168066;460;460;18;922;6;10;0;477;405;72;4.68;0;.849;46
13373;835;835;36;2133;20;13;2;1045;958;87;2.45;1;.917;72
168089;774;774;1;60;1;0;0;23;22;1;1.00;0;.957;76
13714;8;8;28;1615;16;11;0;765;687;78;2.90;2;.898;66
204630;109;109;21;1079;4;13;2;752;669;83;4.61;0;.890;62
14047;517;517;26;1564;12;11;3;806;741;65;2.49;1;.919;73
165582;24;24;12;642;7;3;1;314;293;21;1.96;1;.933;75
14191;169;169;10;604;7;2;1;283;249;34;3.37;0;.880;59
209784;91;91;21;1028;4;7;6;549;485;64;3.73;0;.883;57
165611;81;81;22;1272;6;13;3;765;687;78;3.68;0;.898;65
14259;572;572;3;179;1;2;0;129;116;13;4.34;0;.899;74
14266;875;875;17;1030;10;7;0;534;485;49;2.85;0;.908;69
209796;107;107;17;899;7;6;1;410;363;47;3.13;1;.885;56
14459;2287;2287;17;940;12;3;0;415;379;36;2.30;1;.913;68
165723;837;837;37;2235;24;10;3;1050;971;79;2.12;8;.925;74
194197;143;143;13;731;5;5;1;385;337;48;3.94;0;.875;54
168206;414;414;14;844;8;4;1;409;379;30;2.13;1;.927;74
183678;1505;1505;10;603;7;3;0;296;262;34;3.38;0;.885;59
194219;4960;4960;24;1372;11;10;2;706;644;62;2.71;1;.912;68
188888;51;0;14;782;1;10;1;517;468;49;3.76;0;.905;69
165867;627;627;2;70;0;1;0;42;39;3;2.56;0;.929;63
183695;232;232;30;1669;9;14;4;856;757;99;3.56;0;.884;58
194264;137;137;28;1593;15;10;1;767;683;84;3.16;1;.890;63
183730;4919;4919;7;368;3;4;0;194;168;26;4.23;0;.866;54
166023;754;754;1;60;1;0;0;28;27;1;1.00;0;.964;82
183737;4864;4864;35;1993;12;17;5;1122;1020;102;3.07;2;.909;69
183755;69;69;16;967;13;1;2;449;416;33;2.05;2;.927;74
15558;452;452;7;267;3;1;0;129;112;17;3.82;0;.868;53
15564;452;452;17;942;9;4;3;490;422;68;4.33;1;.861;51
168360;444;444;13;719;6;6;0;341;298;43;3.59;0;.874;55
183775;1096;1096;28;1502;12;11;3;829;754;75;3.00;1;.910;66
173219;4960;4960;23;1282;12;9;0;669;613;56;2.62;3;.916;69
183783;52;20;20;1143;9;9;1;607;542;65;3.41;0;.893;64
200065;93;93;32;1904;20;9;1;1048;946;102;3.21;4;.903;68
189081;187;187;35;2003;18;14;2;892;806;86;2.58;2;.904;64
194393;1340;1340;24;1320;12;7;2;578;503;75;3.41;2;.870;53
166381;27;27;26;1559;16;8;2;677;616;61;2.35;3;.910;67
183832;436;436;15;894;8;7;0;376;340;36;2.41;1;.904;64
178384;40;19;30;1811;15;13;2;1083;997;86;2.85;2;.921;79
194416;191;191;6;361;4;1;1;121;111;10;1.66;2;.917;71
166423;1368;1368;6;260;4;0;0;132;118;14;3.23;0;.894;60
16587;513;513;1;60;0;1;0;30;24;6;6.00;0;.800;28
16588;836;836;7;258;0;3;0;169;153;16;3.71;0;.905;63
173279;4644;4644;25;1415;6;18;0;946;850;96;4.07;0;.899;66
183844;29;29;15;883;6;7;2;456;410;46;3.13;0;.899;68
178394;188;188;21;1165;12;6;2;568;528;40;2.06;6;.930;75
178413;17;17;7;277;2;3;0;159;140;19;4.10;0;.881;54
183859;4920;4920;24;1438;19;3;1;597;543;54;2.25;4;.910;71
16838;830;830;28;1644;12;12;3;747;665;82;2.99;1;.890;64
17043;30;30;44;2697;23;18;3;1383;1256;127;2.83;2;.908;71
183885;449;449;18;1085;4;11;2;739;678;61;3.37;1;.917;76
183904;43;34;32;1913;24;6;2;828;745;83;2.60;5;.900;64
200233;108;108;20;1135;15;3;1;462;406;56;2.96;1;.879;57
-1;4961;4961;33;1838;8;24;1;1134;987;147;4.80;0;.870;55
183905;1423;1423;23;1368;3;19;1;1014;919;95;4.16;1;.906;72
194502;86;86;23;1287;13;6;1;753;683;70;3.26;0;.907;68
17596;1443;1443;28;1690;28;0;0;482;438;44;1.56;4;.909;64
17625;1809;1809;2;81;1;1;0;43;34;9;6.65;0;.791;36
200306;182;182;32;1891;19;10;2;967;897;70;2.22;3;.928;74
194531;99;99;18;979;4;10;2;652;578;74;4.53;0;.887;61
194542;88;88;36;2084;21;14;1;1127;990;137;3.94;0;.878;59
200353;123;123;22;1139;6;11;1;663;594;69;3.63;1;.896;61
-1;4989;4989;11;495;2;4;1;270;242;28;3.39;1;.896;59
18213;8;8;22;1215;13;6;1;551;506;45;2.22;2;.918;70
205112;105;105;12;573;1;6;3;322;280;42;4.40;0;.870;51
189264;4923;4923;22;1274;14;6;1;639;593;46;2.17;1;.928;73
168651;651;651;10;573;6;4;0;256;229;27;2.83;1;.895;64
-1;1093;1093;42;2409;22;18;1;1083;975;108;2.69;3;.900;63
-1;67;67;18;1041;8;10;0;581;523;58;3.34;0;.900;67
-1;747;747;1;60;0;1;0;26;22;4;4.00;0;.846;41
-1;82;82;14;822;5;4;4;387;340;47;3.43;1;.879;58
-1;165;165;15;888;10;4;0;448;402;46;3.11;0;.897;64
-1;211;211;37;2124;11;21;4;1269;1145;124;3.50;0;.902;66
200390;120;120;23;1234;11;6;3;565;496;69;3.35;0;.878;56
173519;441;441;7;429;3;4;0;218;195;23;3.21;0;.894;64
-1;175;175;14;869;7;4;3;434;402;32;2.21;0;.926;74
194632;102;102;27;1557;15;10;1;740;662;78;3.01;1;.895;64
173549;219;219;24;1302;7;9;5;666;593;73;3.36;0;.890;58
18965;636;636;34;2018;23;7;4;866;782;84;2.50;3;.903;65
168712;14;14;40;2261;24;12;1;1121;1029;92;2.44;4;.918;70
19010;1931;1931;11;623;5;5;1;378;332;46;4.42;0;.878;59
-1;2517;2517;7;425;5;2;0;219;192;27;3.81;0;.877;57
173575;437;437;4;185;1;2;0;123;110;13;4.21;0;.894;64
184033;411;411;19;1115;10;9;0;556;494;62;3.34;1;.888;61
19322;848;848;22;1330;12;8;2;632;576;56;2.52;2;.911;68
19346;2158;2158;20;1219;17;1;2;285;258;27;1.33;3;.905;61
189318;431;431;9;506;2;5;1;290;261;29;3.44;1;.900;67
210428;103;103;17;921;6;9;1;477;417;60;3.90;0;.874;54
19473;2277;2277;9;541;6;3;0;250;229;21;2.33;1;.916;70
184049;1097;1097;29;1620;16;8;3;779;704;75;2.78;0;.904;65
178612;43;34;7;340;3;1;1;150;138;12;2.12;0;.920;65
168842;880;880;6;257;1;3;1;140;119;21;4.90;1;.850;48
168855;444;444;11;597;6;4;0;253;229;24;2.41;0;.905;63
168872;64;24;18;1001;7;9;0;606;555;51;3.06;3;.916;71
205318;97;97;28;1451;12;11;0;796;702;94;3.88;0;.882;57
200452;221;221;18;986;5;10;1;569;520;49;2.98;0;.914;67
184069;208;208;26;1516;11;12;1;773;708;65;2.57;2;.916;72
19708;1527;1527;14;829;6;5;3;369;338;31;2.24;2;.916;68
168926;5004;5004;36;2152;10;23;3;1292;1171;121;3.37;0;.906;71
210480;88;88;12;595;3;4;1;315;279;36;3.63;1;.886;57
184081;157;157;6;359;2;3;1;166;146;20;3.34;1;.880;60
19954;2277;2277;2;123;1;1;0;53;48;5;2.44;0;.906;68
169096;67;67;22;1256;7;10;3;676;599;77;3.68;0;.886;61
20196;1925;1925;9;550;5;3;1;229;195;34;3.71;0;.852;53
169154;51;51;27;1517;2;20;4;1048;955;93;3.68;1;.911;73
169166;1095;1095;27;1586;8;16;3;913;811;102;3.86;0;.888;61
178679;435;435;7;353;0;7;0;254;220;34;5.77;0;.866;50
205469;122;122;21;1148;10;8;1;637;573;64;3.34;1;.900;65
169226;186;186;33;1965;21;10;1;911;835;76;2.32;2;.917;69
189433;758;758;23;1347;8;12;2;778;707;71;3.16;0;.909;69
20432;32;32;39;2252;18;17;3;1231;1117;114;3.04;2;.907;69
178695;174;174;23;1398;11;11;1;839;764;75;3.22;1;.911;72
169323;53;10;11;589;6;3;1;263;241;22;2.24;1;.916;67
200549;102;102;19;1093;14;4;0;540;491;49;2.69;2;.909;67
20645;957;957;2;92;0;1;1;48;43;5;3.24;0;.896;62
173699;36;29;34;1996;19;11;3;1138;1036;102;3.06;1;.910;75
200572;95;95;21;1131;13;5;0;438;378;60;3.18;1;.863;50
184158;4620;4620;30;1809;18;10;2;1025;952;73;2.42;1;.929;77
184159;1934;1934;14;745;7;5;1;433;381;52;4.18;0;.880;59
173727;18;18;40;2270;16;19;2;1293;1177;116;3.07;1;.910;69
169478;4991;4991;12;729;7;5;0;393;357;36;2.96;1;.908;72
210603;104;104;26;1572;18;6;2;749;683;66;2.52;2;.912;66
169493;562;562;15;771;7;5;0;428;392;36;2.80;1;.916;70
184175;224;224;37;2201;15;18;4;1353;1232;121;3.30;0;.911;73
194893;191;191;25;1471;19;5;1;567;524;43;1.75;4;.924;71
194899;101;101;26;1415;6;16;1;943;842;101;4.28;0;.893;63
173770;193;193;24;1447;17;5;2;577;529;48;1.99;2;.917;66
184183;410;410;9;495;4;5;0;303;276;27;3.27;0;.911;69
169615;911;911;25;1511;16;9;0;651;595;56;2.22;2;.914;69
169680;759;759;3;182;3;0;0;96;93;3;0.99;0;.969;83
178789;554;554;8;481;7;0;1;195;183;12;1.50;2;.938;74
173823;73;73;6;314;4;1;0;155;142;13;2.48;0;.916;69
169868;4182;4182;7;369;4;2;0;185;170;15;2.43;1;.919;69
184229;3916;3916;18;1089;9;8;1;550;498;52;2.86;0;.905;67
21607;2162;2162;9;507;3;2;1;298;275;23;2.72;0;.923;71
173840;718;718;14;836;7;7;0;348;311;37;2.65;2;.894;63
195001;126;126;13;716;7;4;0;313;278;35;2.93;0;.888;60
178841;419;419;17;1040;15;0;2;352;314;38;2.19;1;.892;61
195017;119;119;24;1278;12;6;3;607;540;67;3.14;1;.890;62
170037;567;567;21;1251;11;6;4;570;508;62;2.97;0;.891;61
170042;550;550;31;1817;13;16;2;1072;989;83;2.74;1;.923;78
173856;75;75;24;1392;13;8;2;701;637;64;2.76;2;.909;66
170144;637;637;37;2148;19;15;2;1088;984;104;2.90;4;.904;68
173874;158;158;11;531;3;5;1;316;280;36;4.06;0;.886;60
22349;458;458;11;567;2;7;0;305;260;45;4.76;0;.852;45
178890;417;417;14;812;4;8;2;448;398;50;3.69;0;.888;62
170294;60;27;26;1510;7;14;4;862;783;79;3.14;2;.908;67
22413;3922;3922;17;937;8;7;1;583;541;42;2.69;0;.928;77
170314;25;25;37;2237;16;18;3;1067;960;107;2.87;2;.900;65
173900;192;192;9;508;5;3;0;265;237;28;3.30;0;.894;65
195089;124;124;30;1664;17;8;2;859;764;95;3.43;0;.889;59
170351;194;194;31;1702;9;18;1;1007;914;93;3.28;1;.908;67
173918;4921;50;15;725;3;5;3;473;434;39;3.22;0;.918;72
189644;42;8;21;1269;10;9;2;543;489;54;2.55;1;.901;65
178911;152;152;10;595;5;3;2;281;252;29;2.92;0;.897;63
22684;632;632;37;2249;25;9;3;1105;1031;74;1.97;5;.933;76
195111;125;125;28;1462;7;12;5;897;793;104;4.27;0;.884;57
170499;427;427;19;1179;12;5;2;545;503;42;2.14;2;.923;74
173954;438;438;13;727;6;5;2;353;319;34;2.80;0;.904;65
170530;1492;1492;32;1662;10;20;0;946;856;90;3.25;3;.905;66
170536;503;503;42;2401;13;26;3;1576;1452;124;3.10;1;.921;76
170543;2199;2199;35;2092;16;16;3;1089;991;98;2.81;2;.910;68
170547;500;500;41;2478;25;14;2;1232;1144;88;2.13;5;.929;77
170548;2545;2545;27;1567;11;11;3;757;691;66;2.53;2;.913;70
173961;172;172;12;689;4;5;3;338;306;32;2.78;1;.905;68
184336;429;429;12;721;5;6;1;351;315;36;2.99;0;.897;63
205824;97;97;22;1099;9;7;3;581;514;67;3.66;0;.885;58
170598;4922;48;26;1516;10;14;1;835;753;82;3.25;3;.902;67
178950;3916;3916;14;847;7;6;1;411;375;36;2.55;1;.912;70
170612;74;74;5;214;2;0;1;102;89;13;3.63;0;.873;53
195164;218;218;32;1888;20;11;1;971;891;80;2.54;2;.918;70
23251;994;994;2;83;0;1;0;43;40;3;2.17;0;.930;65
174017;1838;1838;37;2142;24;10;1;1030;941;89;2.49;3;.914;68
195169;129;129;34;2040;19;11;3;955;852;103;3.03;2;.892;61
170728;85;55;4;175;1;1;0;110;101;9;3.08;0;.918;69
184398;78;78;28;1598;9;15;2;876;790;86;3.23;1;.902;66
23433;842;842;26;1281;7;11;4;741;667;74;3.47;0;.900;62
184409;188;188;26;1498;14;8;2;644;580;64;2.56;2;.901;65
170878;430;430;11;577;4;4;2;316;285;31;3.22;0;.902;63
170886;440;440;13;798;6;3;4;362;337;25;1.88;2;.931;73
195238;200;200;11;467;3;3;0;298;270;28;3.60;0;.906;64
170928;443;443;10;596;4;6;0;299;274;25;2.51;2;.916;71
170963;73;46;32;1912;19;13;0;1006;925;81;2.54;0;.919;73
195251;4949;4949;35;2005;19;12;3;1003;904;99;2.96;1;.901;66
170977;31;31;10;575;4;4;0;347;320;27;2.81;1;.922;72
179071;420;420;10;556;2;6;2;343;305;38;4.10;0;.889;63
184437;716;716;3;172;1;2;0;73;60;13;4.53;0;.822;41
195330;89;89;27;1317;7;13;3;765;673;92;4.19;0;.880;58
174175;1425;1425;7;300;3;3;0;210;176;34;6.79;0;.838;45
195346;95;95;23;1358;14;7;2;581;516;65;2.87;1;.888;59
