TeamId;LeagueId;Name;Nickname;Abbr;Parent Team 1;Parent Team 2;Parent Team 3;Parent Team 4;Parent Team 5;Parent Team 6;Parent Team 7;Parent Team 8;Primary Color;Secondary Color;Text Color;Conference Id;Division Id
1677;124;Prague;U15;PRA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;0;0
1678;123;Denmark;U16;DNM;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1679;123;Estonian;U16;ESU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1680;123;Helsinki;U16;HEL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1681;123;French;U16;FEU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1682;123;Greek;U16;GKU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1683;123;Hungarian;U16;HUU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1684;123;Icelandic;U16;ICL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1686;123;Israeli;U16;IRA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1687;123;Japanese;Junior High School;JAA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1688;123;Kazakh;U16;KZU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1689;123;Hong Kong;U16;HKG;-1;-1;-1;-1;-1;-1;-1;-1;#fb0f14;#000000;#fefef4;-1;-1
1690;123;Latvian;U16;LVU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1691;123;Lithuanian;U16;LIU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1692;123;Luxembourg;U16;LUU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1693;123;Mongolian;U16;MNU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1694;123;Dutch;U16;DCU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1695;123;New Zealand;U16;NZU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1696;123;North Korean;U16;PRK;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1697;123;Norwegian;U16;NU1;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1698;123;Polish;U16;POU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1699;123;Romanian;U16;RMU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1700;123;Siberia;U16;SIB;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#0000ff;#fefef4;-1;-1
1701;123;Serbian;U16;SRU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1702;123;Eastern Slovakia;U16;ESL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1703;123;Slovenian;U16;SU2;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1704;123;South African;U16;SHU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#cfcfd6;#fefef4;-1;-1
1705;123;South Korean;Middle School;ROK;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1706;123;Spanish;U16;SNU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1707;123;Stockholm;U16;STO;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1708;123;Central Switzerland;U16;CSU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1709;123;Turkish;U16;TKU;-1;-1;-1;-1;-1;-1;-1;-1;#e30a17;#e30a17;#fefef4;-1;-1
1710;123;UK;U16;UU2;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1711;123;Ukrainian;U16;URA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1712;122;Bavaria;U17;BAV;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1713;122;Italian;U17;ILU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1714;122;Dutch;U17;DHU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1715;122;Northern UK;U17;NUK;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1716;121;Armenian;U18;U18;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1717;121;Australian;U18;AU2;452;2579;455;456;457;458;459;460;#00803b;#f7c700;#fefef4;-1;-1
1718;121;Eastern Austria;U18;AU3;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1719;121;Belarusian;U18;BU1;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1720;121;Belgian;U18;BIU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1721;121;Bosnian;U18;BOS;-1;-1;-1;-1;-1;-1;-1;-1;#002395;#fecb00;#fefef4;-1;-1
1722;121;Bulgarian;U18;BU3;-1;-1;-1;-1;-1;-1;-1;-1;#00926d;#e41a08;#fefef4;-1;-1
1723;121;Chinese;U18;CHI;3789;-1;-1;-1;-1;-1;-1;-1;#ff0000;#ffe206;#fefef4;-1;-1
1724;121;Croatian;U18;CTU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1725;122;Prague;U17;PRA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1726;121;Denmark;U18;DEU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1727;121;Estonian;U18;ETU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1728;121;Helsinki;U18;HEL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1729;121;French;U18;FCU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1730;121;Greek;U18;GU1;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1731;121;Hungarian;U18;HNU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1732;121;Icelandic;U18;IEL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1734;121;Israeli;U18;ISU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1735;121;Japanese;High School;JPA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1736;121;Kazakh;U18;KKU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1737;121;Hong Kong;U18;HKG;-1;-1;-1;-1;-1;-1;-1;-1;#fb0f14;#000000;#fefef4;-1;-1
1738;121;Latvian;U18;LU1;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1739;121;Lithuanian;U18;LHU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1740;121;Luxembourg;U18;LXU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1741;121;Mongolian;U18;MGU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1742;121;New Zealand;U18;NU2;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1743;121;North Korean;U18;PRK;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1744;121;Norwegian;U18;NU4;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1745;121;Polish;U18;PLU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1746;121;Romanian;U18;RAU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1747;121;Siberia;U18;SIB;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#0000ff;#fefef4;-1;-1
1748;121;Serbian;U18;SBU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1749;121;Eastern Slovakia;U18;SU4;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1750;121;Slovenian;U18;SU5;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1751;121;South African;U18;SU6;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#cfcfd6;#fefef4;-1;-1
1752;121;South Korean;High School;KHS;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1753;121;Spanish;U18;SP1;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1754;121;Stockholm;U18;STO;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1755;121;Western Switzerland;U18;WSU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1756;121;Turkish;U18;TIU;-1;-1;-1;-1;-1;-1;-1;-1;#e30a17;#e30a17;#fefef4;-1;-1
1757;121;UK;U18;UU4;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1758;121;Ukrainian;U18;UKU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1759;120;Western Germany;U19;WGE;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1760;120;Northern UK;U19;NUK;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1761;119;Armenian;U20;ARM;-1;-1;-1;-1;-1;-1;-1;-1;#e70606;#022697;#fba52d;-1;-1
1762;119;Australian;U20;AUS;452;2579;455;456;457;458;459;460;#00803b;#f7c700;#fefef4;-1;-1
1763;119;Western Austria;U20;WAT;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1764;119;Belarusian;U20;BLR;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1765;119;Belgian;U20;BLG;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1766;119;Bosnian;U20;BOS;-1;-1;-1;-1;-1;-1;-1;-1;#002395;#fecb00;#fefef4;-1;-1
1767;119;Bulgarian;U20;BUL;-1;-1;-1;-1;-1;-1;-1;-1;#00926d;#e41a08;#fefef4;-1;-1
1768;119;Chinese;U20;CHI;3789;-1;-1;-1;-1;-1;-1;-1;#ff0000;#ffe206;#fefef4;-1;-1
1769;119;Croatian;U20;CRO;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1770;119;Prague;U20;PRA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1771;119;Denmark Lower;U20;DEN;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1772;119;Estonian;U20;EST;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1774;119;French;U20;FRE;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1775;119;Southern Germany;U20;SGE;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1776;119;Greek;U20;GRE;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1777;119;Hungarian;U20;HUN;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1778;119;Icelandic;U20;ICE;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1780;119;Israeli;U20;ISR;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1781;119;Italian;U20;ITA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1783;119;Kazakh;U20;KAZ;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1784;119;Hong Kong;U20;HKG;-1;-1;-1;-1;-1;-1;-1;-1;#fb0f14;#000000;#fefef4;-1;-1
1785;119;Latvian Lower;U20;LAT;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1786;119;Lithuanian;U20;LIT;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1787;119;Luxembourg;U20;LUX;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1788;119;Mongolian;U20;MON;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1789;119;New Zealand;U20;NZL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1790;119;Dutch;U21;NET;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1791;119;North Korean;U20;PRK;-1;-1;-1;-1;-1;-1;-1;-1;#ed1c27;#024fa2;#fefef4;-1;-1
1792;119;Norwegian;U20;NOR;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1793;119;Polish;U20;POL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1794;119;Romanian;U20;ROM;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1795;119;Siberia;U20;SIB;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#0000ff;#fefef4;-1;-1
1796;119;Serbian;U20;SER;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1797;119;Western Slovakia;U20;WSL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1798;119;Slovenian;U20;SLV;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1799;119;South African;U20;RSA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#cfcfd6;#fefef4;-1;-1
1801;119;Spanish;U20;SPA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1802;119;Stockholm;U20;STO;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1803;119;Western Switzerland;U20;WSU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1804;119;Turkish;U20;TUR;-1;-1;-1;-1;-1;-1;-1;-1;#e30a17;#e30a17;#fefef4;-1;-1
1805;119;Ukrainian;U20;UKR;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1806;194;Vojens IK;;VIK;551;-1;-1;-1;-1;-1;-1;-1;#25265c;#25265c;#fefef4;-1;-1
1808;130;Kerava;Shakers;SHA;2233;-1;-1;-1;-1;-1;-1;-1;#ff010b;#0000a0;#fefef4;0;0
1809;62;Erfurt;Lizards;ERF;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#a89863;#fefef4;-1;-1
1810;126;Weiden;Angels;BDW;-1;-1;-1;-1;-1;-1;-1;-1;#2e5f9e;#ff0000;#fefef4;1;-1
1813;6;Bad Neuheim;Engel;ECN;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#e30613;#fefef4;-1;-1
1814;6;EHC Kassel;Wolves;ECK;-1;-1;-1;-1;-1;-1;-1;-1;#1a54af;#ea0006;#fefef4;-1;-1
1815;126;Peiting;EHC;ECP;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#2445a3;#fefef4;1;-1
1818;126;Freiburg;EC;FRB;642;-1;-1;-1;-1;-1;-1;-1;#e5363d;#00519f;#fefef4;1;-1
1821;197;Neuweid;EC;EHCN;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;0;-1
1824;126;Hammer;Schneemänner ;HAM;636;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;0;-1
1825;62;Essen;EHC;MOS;-1;-1;-1;-1;-1;-1;-1;-1;#58348b;#009d8b;#fefef4;-1;-1
1826;126;Füssen;EHC;EVF;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;1;-1
1827;126;Regensburg;EHC;EBR;-1;-1;-1;-1;-1;-1;-1;-1;#dc000b;#000000;#fefef4;0;-1
1828;126;Krefelder;EHC;KEV;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#ffdd00;0;-1
1830;126;Deggendorf;Blaze;DSC;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#001e46;#fefef4;1;-1
1831;126;Duisburg;EHC;EVD;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#df0611;#fefef4;0;-1
1835;126;Herforder;EHC;HEV;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;0;-1
1836;62;Leipzig;Gladiatoren;IFL;647;-1;-1;-1;-1;-1;-1;-1;#000000;#1b85c8;#fefef4;-1;-1
1838;62;Frankfurt;Luchs;FRA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ff4518;#fefef4;-1;-1
1839;126;Bad Tölz;EHC;ECT;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#eecf01;#fefef4;1;-1
1841;126;Rostocker EC;Barrakudas;REC;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#dd022b;#fefef4;0;-1
1842;126;Halle;Minotauren ;MEC;-1;-1;-1;-1;-1;-1;-1;-1;#d90101;#000000;#fefef4;0;-1
1847;126;Selber Wölfe;EHC;SEL;-1;-1;-1;-1;-1;-1;-1;-1;#00345d;#ff0000;#fefef4;0;-1
1848;127;HC Tábor;;TAB;2193;-1;-1;-1;-1;-1;-1;-1;#0166b3;#2b37a9;#fefef4;1;-1
1849;127;HC Risuty;;RIS;-1;-1;-1;-1;-1;-1;-1;-1;#061c6c;#df7716;#fefef4;1;-1
1850;127;HC Decín;;DEC;1475;-1;-1;-1;-1;-1;-1;-1;#23106f;#d9241d;#fefef4;1;-1
1853;127;Praha;HC Kobra;KOB;522;-1;-1;-1;-1;-1;-1;-1;#0a386c;#fff700;#fefef4;1;-1
1854;83;Sokolov;HC Baník;SOK;511;-1;-1;-1;-1;-1;-1;-1;#000000;#ffcc00;#fefef4;-1;-1
1859;127;Brno;VSK Technika;BRN;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ff1919;#fefef4;0;-1
1860;127;SKLH Ždár nad Sázavou;;ZNS;1472;1481;-1;-1;-1;-1;-1;-1;#c00000;#000000;#fefef4;0;-1
1861;83;SC Marimex Kolín;;KOL;-1;-1;-1;-1;-1;-1;-1;-1;#212d77;#212d77;#fefef4;-1;-1
1868;127;AZ Heimstaden Havírov;;HAV;2193;516;-1;-1;-1;-1;-1;-1;#014282;#000000;#fefef4;0;-1
1869;83;Prerov;HC ZUBR;PRE;520;-1;-1;-1;-1;-1;-1;-1;#22297a;#fff500;#fefef4;-1;-1
1870;127;Prostejov;LHK Jestrábi;PRO;519;-1;-1;-1;-1;-1;-1;-1;#fd0000;#1a1a1a;#fefef4;1;-1
1871;83;HC RT TORAX Poruba 2011;;POR;516;520;-1;-1;-1;-1;-1;-1;#cb241c;#1f317e;#fefef4;-1;-1
1872;5;Vsetín;VHK ROBE;VSE;-1;-1;-1;-1;-1;-1;-1;-1;#0e482b;#fcce18;#fefef4;-1;-1
1874;127;HK Nový Jicín;;NVJ;-1;-1;-1;-1;-1;-1;-1;-1;#121c75;#ec1b23;#fefef4;0;-1
1875;127;Opava;HC Slezan;OPA;-1;-1;-1;-1;-1;-1;-1;-1;#ed1d24;#d2af31;#fefef4;0;-1
1876;5;HC Frýdek-Místek;;FRY;-1;-1;-1;-1;-1;-1;-1;-1;#d20a18;#d20a18;#fefef4;-1;-1
1877;83;Valašské Mezirící;HC Bobri;BOB;-1;-1;-1;-1;-1;-1;-1;-1;#1a1d7a;#c72811;#fefef4;-1;-1
1880;2;HC Sochi;;SCH;-1;-1;-1;-1;-1;-1;-1;-1;#03629e;#314a75;#facc2e;0;0
1881;213;Gdansk;GKS Stoczniowiec;STO;-1;-1;-1;-1;-1;-1;-1;-1;#0000ff;#0000ff;#fefef4;-1;-1
1882;243;Utah;Outliers;UTA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#a6b0b2;-1;-1
1883;243;Ogden;Mustangs;OGD;-1;-1;-1;-1;-1;-1;-1;-1;#c60000;#0031ad;#fefef4;-1;-1
1885;53;St. Petersburg;MHK Dynamo;DSP;3913;-1;-1;-1;-1;-1;-1;-1;#1e2e69;#0095e3;#fefef4;0;0
1886;243;Pueblo;Bulls;PUE;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#000000;#fefef4;-1;-1
1887;243;Rock Springs;Grizzlies;RS;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#296745;#fefef4;-1;-1
1889;130;Karstula;Kiva;KIVA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#eada00;#fefef4;2;1
1891;129;Närpes;Kraft;KRA;-1;-1;-1;-1;-1;-1;-1;-1;#253769;#eada00;#fefef4;2;-1
1893;172;Geležinis Vilkas/DKLRM;U17;GV;-1;-1;-1;-1;-1;-1;-1;-1;#5aa53e;#000000;#fefef4;-1;-1
1895;129;Vaajakoski;Pelikaanit;PEL;-1;1927;-1;-1;-1;-1;-1;-1;#f28119;#000000;#fefef4;3;-1
1896;114;Southwestern Semi-Pro;;SWS;158;75;1096;77;172;1095;48;-1;#000000;#000000;#fefef4;-1;-1
1898;129;Hämeenkyrö;Hokkarit;HOK;-1;-1;-1;-1;-1;-1;-1;-1;#271fef;#4379c0;#fefef4;1;-1
1899;243;Provo;Predators;PRO;-1;-1;-1;-1;-1;-1;-1;-1;#002e62;#002e62;#fefef4;-1;-1
1901;147;Tours;Remparts;TOU;-1;-1;-1;-1;-1;-1;-1;-1;#00bfff;#000000;#bebebe;-1;-1
1902;130;Tampere;AHK;AHK;-1;-1;-1;-1;-1;-1;-1;-1;#268754;#feb914;#fefef4;1;0
1903;37;Cégep Beauce-Appalaches;Condors;CBA;-1;-1;-1;-1;-1;-1;-1;-1;#154532;#e3a500;#fefef4;-1;1
1907;58;Mountfield HK;U20;MHK;513;-1;-1;-1;-1;-1;-1;-1;#000000;#a3191b;#fefef4;-1;-1
1910;16;Valenciennes;Diables Rouges;VLE;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
1917;130;Haukipudas;Ahmat;AHM;-1;-1;-1;-1;-1;-1;-1;-1;#ffaf00;#0000f0;#fefef4;5;0
1918;59;Kokkola;Hermes;HER;570;562;-1;-1;-1;-1;-1;-1;#d00202;#05295a;#fefef4;-1;-1
1919;129;Kalajoki;JHT;JHT;-1;-1;-1;-1;-1;-1;-1;-1;#1d45a5;#d62718;#fefef4;3;-1
1920;128;Raahe-Kiekko;;RJK;-1;-1;-1;-1;-1;-1;-1;-1;#172558;#d0191f;#fefef4;-1;-1
1922;59;Rovaniemi;RoKi;RoKi;-1;-1;-1;-1;-1;-1;-1;-1;#20329c;#2337ad;#ffe800;-1;-1
1923;128;Seinäjoki;S-Kiekko;SKI;-1;-1;-1;-1;-1;-1;-1;-1;#005ea1;#ed1c24;#fefef4;-1;-1
1925;128;Iisalmi;Peli-Karhut;IPK;569;-1;-1;-1;-1;-1;-1;-1;#000000;#ffb000;#fefef4;-1;-1
1927;59;Keuruu;KeuPa HT;KPHT;568;571;-1;-1;-1;-1;-1;-1;#1069a9;#d73526;#fefef4;-1;-1
1928;59;Tampere;KOOVEE;KV;566;573;-1;-1;-1;-1;-1;-1;#8a1e22;#f5ab15;#fefef4;-1;-1
1930;128;Nokia;PYRY;PYRY;-1;-1;-1;-1;-1;-1;-1;-1;#ef2f24;#000000;#fefef4;-1;-1
1931;128;Forssa;FPS;FPS;565;-1;-1;-1;-1;-1;-1;-1;#00382d;#000000;#fefef4;-1;-1
1933;129;Porvoo;Hunters;HUN;-1;-1;-1;-1;-1;-1;-1;-1;#172e5a;#cf2d27;#fefef4;0;-1
1934;128;Imatra;Ketterä;KET;572;-1;-1;-1;-1;-1;-1;-1;#002e7b;#c6141b;#fefef4;-1;-1
1935;129;Salo;Kiekkohait;KHA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#00bdc7;#fefef4;5;-1
1937;129;Kotka;Titaanit;TIT;576;-1;-1;-1;-1;-1;-1;-1;#e3010f;#0060aa;#fefef4;5;-1
1938;130;Helsinki;HJK;HJK;-1;-1;-1;-1;-1;-1;-1;-1;#0000ff;#0202f9;#fefef4;0;0
1942;130;Helsinki;Karhu-Kissat;KKI;-1;-1;-1;-1;-1;-1;-1;-1;#c41717;#00a444;#fefef4;0;0
1957;130;Turku;Kiekko-67;K67;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ffb81c;#fefef4;3;1
1961;130;Rovaniemi;Rollon Pojat;ROPO;-1;-1;-1;-1;-1;-1;-1;-1;#0d2338;#0d2338;#fefef4;4;0
1966;63;Regensburg;EHC U18;EVR;1827;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;0;-1
1967;131;Frankfurt;Luchs U18;FRA;1838;-1;-1;-1;-1;-1;-1;-1;#000000;#ff4518;#fefef4;0;-1
1968;63;Augsburger;EHC U18;AEV;635;-1;-1;-1;-1;-1;-1;-1;#009b3a;#e2000f;#fefef4;0;-1
1969;131;Berlin;EHC U18;ECC;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ed1c24;#fefef4;0;-1
1970;131;Freiburg;EC U18;FRB;1818;-1;-1;-1;-1;-1;-1;-1;#e5363d;#00519f;#fefef4;0;-1
1972;131;Kassel;EHC U18;KAE;1814;-1;-1;-1;-1;-1;-1;-1;#1a54af;#ea0006;#fefef4;0;-1
1974;242;Dresden;EHC U18;DRS;650;-1;-1;-1;-1;-1;-1;-1;#00192d;#009ee3;#fefef4;-1;-1
1977;242;Iserlohner;EHC U18;IEC;634;-1;-1;-1;-1;-1;-1;-1;#d90000;#0040c1;#fefef4;-1;-1
1978;131;Bad Nauheim;EHC;ECN;1813;-1;-1;-1;-1;-1;-1;-1;#000000;#e30613;#fefef4;0;-1
1979;131;Bietigheim-Bissingen U18;EHC;BIT;651;-1;-1;-1;-1;-1;-1;-1;#00855a;#00855a;#fefef4;1;-1
1980;242;Riessersee;EHC U18;RIS;649;-1;-1;-1;-1;-1;-1;-1;#0c458c;#072b58;#fefef4;-1;-1
1984;40;Cochrane;Crunch;COC;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;1
1985;110;BC Interior;U15;BCI;-1;-1;-1;-1;-1;-1;-1;-1;#003876;#888a8c;#fefef4;-1;0
1986;110;Toronto;U15;TOR;-1;-1;-1;-1;-1;-1;-1;-1;#d7332f;#000000;#fefef4;-1;0
1987;110;Montreal;U15;MON;-1;-1;-1;-1;-1;-1;-1;-1;#008fcb;#043f85;#fefef4;-1;0
1988;110;Eastern Ontario;U15;EON;-1;-1;-1;-1;-1;-1;-1;-1;#d7332f;#000000;#fefef4;-1;0
