PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
23725;2024;748;2;6;0;2;10;-2;0;2;0;0;62;0;8;0;0;9;1;3;8;5628;890;93;0;0
23725;2023;748;2;7;0;0;4;-2;0;0;0;0;66;0;10;0;0;3;4;2;12;5595;962;50;0;0
23889;2027;175;33;1;0;0;0;0;0;0;0;0;59;0;2;1;1;4;1;0;0;866;0;113;0;0
23889;2025;40;1;1;0;1;0;-1;0;0;0;0;62;0;3;4;3;6;0;1;0;944;46;164;0;0
23889;2024;36;1;1;0;0;0;0;0;0;0;0;63;0;0;6;2;3;0;1;0;803;0;211;0;0
23889;2023;794;8;7;2;3;6;2;0;0;0;0;67;0;14;104;57;28;4;4;2;6357;311;871;0;0
23928;2032;64;1;1;0;0;0;2;0;0;0;0;57;0;3;0;0;1;1;0;1;796;0;178;0;0
23928;2029;874;4;7;2;3;0;1;0;1;0;0;63;0;15;0;0;7;2;3;4;5234;1538;50;0;0
23928;2028;874;4;4;1;0;4;1;0;0;0;0;65;0;5;0;0;0;1;0;5;3694;1267;0;0;0
23928;2027;881;4;5;2;1;2;3;1;0;0;0;67;0;15;0;0;8;0;4;5;4556;1596;21;0;0
23928;2026;886;4;6;0;2;4;0;0;0;0;0;57;0;15;0;0;7;2;2;5;5299;786;696;0;0
23928;2025;886;4;7;0;2;2;1;0;1;0;0;64;0;16;0;0;8;2;1;9;5726;1920;393;0;0
23928;2024;887;4;5;1;2;0;1;0;0;0;0;65;0;12;0;0;5;2;0;3;4632;1342;196;0;0
23928;2023;887;4;4;0;1;2;0;0;0;0;0;67;0;11;0;0;5;4;2;6;3693;1425;0;0;0
24151;2023;34;0;7;1;3;2;-2;0;0;0;0;62;0;8;0;0;17;9;10;3;8549;110;1064;0;0
24151;2024;34;0;7;2;4;0;9;0;0;0;0;60;0;21;0;0;5;2;7;5;8605;278;848;0;0
24151;2025;34;0;7;0;2;6;5;0;0;0;0;62;0;16;0;0;3;3;9;4;7739;518;1124;0;0
24151;2026;34;0;7;1;1;0;3;0;0;0;0;72;0;19;0;0;5;1;3;7;7874;482;968;0;0
24151;2027;34;0;7;1;6;2;5;0;1;0;0;67;0;22;0;0;4;0;6;6;7571;690;542;0;0
24151;2028;11;0;7;1;1;0;-9;0;1;0;0;64;0;13;0;0;5;2;6;6;6784;548;506;0;0
24151;2029;11;0;5;1;2;0;4;0;1;0;0;64;0;10;0;0;5;4;2;8;5272;594;282;0;0
24151;2030;10;0;7;2;1;2;2;0;1;0;0;60;0;11;0;0;6;4;3;11;7338;282;818;0;0
24278;2032;2465;15;7;0;0;0;-4;0;0;0;0;49;0;4;5;1;7;2;0;2;4388;0;370;0;0
24278;2031;2465;15;4;0;1;0;-1;0;0;0;0;51;0;0;0;0;4;0;0;0;1865;0;247;0;0
24278;2030;2465;15;3;1;0;2;-5;0;0;1;0;47;0;2;3;0;3;3;0;2;2419;257;58;0;0
24296;2031;547;24;1;0;1;0;1;0;0;0;0;53;0;1;7;3;0;1;0;0;498;0;0;0;0
24296;2030;547;24;2;1;0;0;3;0;0;0;0;55;0;1;19;10;0;0;0;2;1509;0;0;0;0
24296;2027;543;24;4;1;0;2;1;0;0;0;0;57;0;1;7;3;0;3;2;3;1698;42;740;0;0
24296;2026;774;54;6;1;1;0;2;0;0;0;0;59;0;9;34;18;3;4;1;2;4830;284;931;0;0
24296;2025;774;54;7;0;1;6;-3;0;1;0;0;55;0;14;20;8;9;6;4;6;6502;767;499;0;0
24296;2024;774;54;6;0;2;0;-1;0;0;0;0;64;0;11;33;17;8;3;1;6;5504;620;787;0;0
24296;2023;545;24;7;2;2;2;1;0;0;0;0;66;1;6;16;12;2;3;3;7;4970;216;521;0;0
24344;2032;2164;134;5;1;2;4;-1;0;0;0;0;60;0;4;3;1;4;0;1;0;3682;978;2;0;0
24344;2031;2164;134;6;1;1;8;-4;0;0;0;0;58;0;13;7;0;5;1;0;0;3998;1162;246;0;0
24344;2030;2164;134;6;0;1;0;1;0;0;0;0;57;0;4;5;0;2;2;3;3;3271;594;264;0;0
24344;2029;2164;134;6;0;1;6;-3;0;0;0;0;56;0;11;5;0;4;0;1;0;4062;956;201;0;0
24344;2028;2164;134;6;3;2;0;1;0;0;0;0;62;0;17;3;1;5;0;1;3;4902;766;0;0;0
24344;2027;2161;134;6;1;2;6;-7;1;1;0;0;62;1;12;2;0;5;2;1;3;5334;1142;57;0;0
24344;2026;2161;134;6;1;3;4;-2;1;0;0;0;60;0;21;9;3;5;0;1;5;3859;1359;343;0;0
24344;2025;2161;134;6;2;3;4;3;0;0;0;0;62;0;23;4;1;4;0;3;0;4615;1171;126;0;0
24344;2024;2161;134;5;0;0;0;-1;0;0;0;0;62;0;11;8;7;5;2;2;0;4127;894;198;0;0
24344;2023;2161;134;6;2;4;0;-1;1;2;0;0;70;0;20;8;2;10;3;0;5;5489;747;284;0;0
24418;2032;2579;29;4;0;2;4;3;0;0;0;0;59;0;1;0;0;5;0;0;1;2480;0;0;0;0
24418;2031;2579;29;3;0;1;0;-5;0;1;0;0;47;0;2;0;0;1;0;1;1;1770;6;0;0;0
24418;2030;2579;29;3;0;1;2;-2;0;0;0;0;53;0;5;2;2;9;0;0;0;2305;7;0;0;0
24418;2029;2579;29;4;1;0;0;-1;0;0;0;0;53;0;4;3;1;7;1;0;2;3161;234;0;0;0
24418;2028;2579;29;4;0;2;7;-4;0;1;0;0;58;0;4;1;1;3;1;1;1;2557;1143;0;1;0
24418;2027;2579;29;4;1;0;4;-2;0;0;0;0;60;0;6;3;2;2;0;2;3;2184;1305;0;0;0
24418;2026;2579;29;4;1;2;0;-1;0;0;0;0;62;0;14;2;1;5;0;0;3;3270;823;30;0;0
24418;2025;2579;29;4;1;0;0;0;0;0;0;0;64;0;6;3;3;2;4;0;2;2980;1131;0;0;0
24418;2024;2579;29;4;0;4;4;1;0;2;0;0;65;0;4;12;6;3;0;1;3;3094;1052;52;0;0
24418;2023;2579;29;4;0;7;0;4;0;0;0;1;64;0;8;13;7;1;1;1;1;3464;374;559;0;0
24430;2032;458;29;3;0;0;0;-1;0;0;0;0;51;0;3;2;1;0;0;0;2;1720;0;206;0;0
24430;2031;459;29;1;0;0;2;-1;0;0;0;0;49;0;1;0;0;0;0;0;0;510;4;0;0;0
24430;2030;459;29;3;0;0;0;-1;0;0;0;0;49;0;1;24;5;1;0;1;1;1404;0;383;0;0
24430;2029;459;29;3;0;0;12;-2;0;0;0;0;49;0;2;7;2;3;0;0;0;882;0;431;0;0
24430;2028;455;29;1;0;0;0;-1;0;0;0;0;51;0;1;0;0;1;0;0;0;270;0;86;0;0
24430;2027;4337;29;3;0;0;2;-2;0;0;0;0;53;0;0;0;0;3;0;1;1;1708;0;37;0;0
24430;2026;455;29;1;0;0;0;-1;0;0;0;0;51;0;0;9;2;0;0;0;1;586;0;344;0;0
24430;2025;455;29;2;0;0;2;0;0;0;0;0;61;0;0;0;0;0;0;0;2;1044;0;103;0;0
24430;2024;455;29;3;0;1;2;-5;0;1;0;0;53;0;3;15;4;1;0;1;3;2256;299;409;0;0
24430;2023;455;29;4;0;0;0;-1;0;0;0;0;64;0;2;7;3;3;0;1;6;1301;112;914;0;0
24455;2032;457;29;4;1;0;0;-1;0;0;0;0;49;0;3;5;4;5;0;0;0;1405;0;0;0;0
24455;2031;457;29;2;0;0;0;-2;0;0;0;0;47;0;0;9;4;1;0;0;0;839;0;6;0;0
24455;2030;457;29;3;0;0;0;-1;0;0;0;0;54;0;1;9;3;3;0;0;0;1048;0;0;0;0
24455;2029;457;29;3;1;1;2;0;0;0;0;0;58;0;8;38;17;6;0;0;2;2383;0;0;0;0
24455;2028;457;29;3;0;1;2;-2;0;0;0;0;58;0;1;43;24;1;0;0;0;2469;198;0;0;0
24455;2027;459;29;3;1;1;2;2;0;0;0;0;62;0;5;35;20;4;0;1;0;1909;281;61;0;0
24455;2026;459;29;4;0;1;0;-4;0;0;0;0;59;0;2;52;26;7;0;2;0;2755;0;534;0;0
24455;2025;460;29;4;1;1;14;4;0;0;0;0;63;0;5;53;31;6;1;1;0;3291;161;174;0;0
24455;2024;460;29;4;0;3;0;0;0;0;0;0;59;0;12;25;11;8;1;1;0;3466;0;141;0;0
24455;2023;460;29;4;1;2;5;-2;0;2;0;0;66;0;8;55;33;1;0;0;4;2961;428;111;1;1
25901;2032;882;4;6;0;1;2;0;0;0;0;0;52;0;3;0;0;6;1;2;0;2876;0;567;0;0
25901;2031;882;4;5;1;1;0;0;0;0;0;0;57;0;7;0;0;5;2;1;1;1869;1224;0;0;0
25901;2030;882;4;2;0;0;0;-3;0;0;0;0;49;0;4;0;0;2;0;0;0;1064;173;0;0;0
25901;2029;882;4;6;0;0;2;-1;0;0;0;0;55;0;15;0;0;7;1;1;3;4360;589;391;0;0
25901;2027;872;4;5;0;0;0;-4;0;0;0;0;57;0;11;0;0;6;1;1;3;4303;997;189;0;0
25901;2026;872;4;1;0;0;2;2;0;0;0;0;62;0;2;0;0;0;0;0;2;805;258;34;0;0
25901;2023;46;1;1;0;0;0;-3;0;0;0;0;45;0;2;0;0;1;1;0;0;1004;252;71;0;0
25901;2024;9;0;5;2;2;2;0;0;1;0;0;56;0;11;0;0;3;0;3;7;4797;258;156;0;0
26051;2032;719;20;4;0;2;0;2;0;0;0;0;58;0;3;0;0;4;0;0;0;2315;340;202;0;0
26051;2031;719;20;4;0;0;0;-2;0;0;0;0;53;0;5;1;0;0;1;0;3;3265;0;0;0;0
26051;2030;719;20;2;0;0;0;0;0;0;0;0;53;0;1;0;0;1;0;0;2;1071;0;0;0;0
26051;2029;719;20;2;0;0;0;0;0;0;0;0;55;0;3;0;0;0;2;1;1;1160;293;0;0;0
26051;2028;719;20;4;1;0;6;-1;0;0;0;0;57;0;7;0;0;5;1;1;1;2409;222;39;0;0
26051;2027;716;20;3;0;3;0;2;0;1;0;0;64;0;5;2;1;1;0;2;1;2359;663;0;0;0
26051;2026;611;16;7;4;4;0;2;1;1;0;0;65;0;17;4;1;5;0;0;5;6228;874;239;0;0
26051;2025;611;16;7;3;2;2;-1;0;2;0;0;66;0;16;6;1;5;2;6;10;6412;1164;445;0;0
26051;2024;611;16;7;0;4;4;-1;0;1;0;1;65;0;22;6;2;8;3;4;2;6123;1681;524;0;0
26051;2023;611;16;7;1;2;4;0;0;0;0;0;70;1;16;23;5;5;3;2;4;5563;1396;519;0;0
26101;2027;2314;16;7;1;2;4;-5;0;2;0;0;57;1;14;9;7;3;0;1;0;5660;909;0;0;0
26101;2026;2314;16;7;1;2;0;2;1;0;0;0;62;0;15;8;6;5;2;2;9;6028;1100;89;0;0
26103;2032;566;3;3;0;1;2;-1;0;0;0;0;51;0;0;19;4;2;0;0;0;1330;0;279;0;0
26103;2031;566;3;4;0;2;0;0;0;0;0;0;55;0;4;1;0;3;0;1;2;2956;0;167;0;0
26103;2030;566;3;6;0;2;2;-1;0;0;0;0;56;0;4;9;3;4;1;3;0;4259;520;136;0;0
26103;2029;566;3;7;0;1;0;-2;0;0;0;0;57;0;4;92;49;3;2;2;2;5791;665;293;0;0
26103;2027;512;5;7;0;1;6;-2;0;0;0;0;64;0;13;83;38;10;1;5;3;4752;1420;256;0;0
26103;2026;512;5;3;0;0;0;0;0;0;0;0;63;0;5;26;16;2;3;1;3;2506;341;98;0;0
26103;2025;512;5;7;3;3;2;-2;2;0;1;0;73;1;18;103;54;12;3;3;4;5566;1289;392;0;0
26103;2023;887;4;4;1;2;0;0;0;0;1;0;75;1;8;61;24;8;2;4;5;3832;525;333;0;0
26103;2024;887;4;4;0;2;2;-1;0;0;0;0;71;0;11;58;29;3;1;3;3;3622;499;307;0;0
26119;2032;983;48;7;1;0;0;-4;0;0;0;0;55;0;6;0;0;5;2;0;8;5176;0;381;0;0
26119;2031;983;48;7;0;0;4;-2;0;0;0;0;53;0;1;0;0;3;4;1;14;5117;107;936;0;0
26119;2030;983;48;7;0;0;4;-7;0;0;0;0;57;0;6;0;0;2;1;4;13;5738;0;757;0;0
26119;2029;983;48;7;0;2;2;-1;0;0;0;1;57;0;11;0;0;7;1;0;11;5441;163;327;0;0
26119;2028;983;48;6;1;2;2;1;0;0;0;0;59;0;2;0;0;3;4;2;6;4761;0;730;0;0
26119;2027;983;48;7;0;0;4;3;0;0;0;0;65;0;8;0;0;10;2;2;14;5791;703;418;0;0
26119;2026;983;48;7;0;1;0;-4;0;0;0;0;63;0;18;0;0;4;1;5;12;6146;429;455;0;0
26119;2025;983;48;7;0;0;2;-2;0;0;0;0;68;0;10;0;0;1;2;3;11;6132;633;468;0;0
26119;2024;983;48;6;1;2;0;2;0;0;0;0;62;0;7;0;0;5;1;4;11;5412;376;306;0;0
26119;2023;718;20;3;1;0;4;2;0;0;0;0;78;0;7;3;0;6;2;1;9;2830;620;178;0;0
26121;2031;994;48;5;0;2;0;1;0;0;0;0;54;0;4;0;0;2;1;0;0;2320;112;0;0;0
26121;2030;886;4;3;0;0;0;-1;0;0;0;0;53;0;2;12;5;3;0;0;1;1021;0;286;0;0
26121;2029;886;4;4;0;1;2;-1;0;0;0;0;55;0;3;4;1;7;0;1;1;3195;0;199;0;0
26121;2028;886;4;5;0;2;2;1;0;0;0;0;58;0;7;10;5;5;0;1;2;3353;190;256;0;0
26121;2023;11;0;5;1;0;0;-1;1;0;0;0;61;0;10;1;1;6;3;2;0;3171;515;0;0;0
26121;2023;49;1;1;0;0;0;-1;0;0;0;0;64;0;1;1;1;4;2;0;1;777;392;0;0;0
26132;2023;35;0;7;3;2;4;-4;2;0;0;0;62;0;12;94;44;11;10;5;6;6651;1062;386;0;0
26132;2024;35;0;6;3;2;4;4;0;0;0;0;65;0;21;65;32;11;5;2;4;6054;189;333;0;0
26132;2025;35;0;7;3;2;0;3;0;0;0;0;55;0;7;83;45;2;10;4;0;6461;321;518;0;0
26132;2026;35;0;7;3;2;2;2;0;0;0;0;63;1;17;87;46;16;1;4;4;5536;115;1194;0;0
26132;2027;35;0;6;4;2;6;1;2;0;0;0;69;1;12;82;31;9;0;1;6;4797;1339;0;0;0
26132;2028;35;0;7;2;0;0;-4;1;0;0;0;59;0;14;73;36;12;1;2;1;4601;1280;0;0;0
26132;2029;4838;0;5;1;0;2;-2;0;0;0;0;59;0;9;46;26;14;1;3;1;3413;0;484;0;0
26132;2030;4838;0;6;0;0;6;-3;0;0;0;0;55;0;10;4;3;8;1;2;0;5070;119;116;0;0
26132;2031;4837;1;1;0;0;0;-1;0;0;0;0;55;0;1;3;1;2;0;0;0;449;0;191;0;0
26177;2023;21;0;7;4;7;0;4;1;2;0;0;77;1;28;3;2;13;9;4;4;6427;1184;0;0;0
26177;2024;21;0;6;2;2;0;1;1;0;0;0;76;0;18;9;7;15;10;5;1;5885;1085;89;0;0
26177;2025;21;0;6;2;5;0;1;0;2;0;0;65;0;16;1;0;7;6;3;1;4708;880;33;0;0
26177;2026;21;0;7;3;4;2;2;2;1;0;0;69;0;20;2;1;12;3;2;3;6162;1656;0;0;0
26177;2027;21;0;6;0;2;2;1;0;1;0;0;69;0;18;5;2;12;0;1;1;5777;1426;20;0;0
26177;2028;21;0;3;1;2;4;-2;0;2;0;0;73;0;7;8;1;5;2;2;0;1952;994;89;0;0
26177;2029;21;0;7;1;2;0;-4;1;1;0;0;62;1;22;4;3;10;2;2;1;5581;1332;66;0;0
26177;2030;21;0;7;2;2;12;-5;1;1;0;0;58;0;15;2;1;10;2;0;1;4534;990;0;0;0
26177;2031;21;0;6;1;0;2;0;0;0;0;0;55;0;6;1;1;12;2;1;1;4131;68;0;0;0
26177;2032;21;0;4;1;1;0;-2;0;0;0;0;58;0;12;0;0;11;2;0;0;3503;0;21;0;0
26263;2032;2162;134;6;0;3;4;-1;0;1;0;0;54;0;5;14;9;4;1;0;4;4845;1006;0;0;0
26263;2031;2162;134;6;1;4;0;3;0;1;0;0;59;1;19;17;6;5;0;1;1;5058;1145;210;0;0
26263;2030;2162;134;6;0;1;0;0;0;0;0;0;56;0;12;30;18;5;1;0;1;5059;922;197;0;0
26263;2029;2162;134;6;0;2;6;0;0;0;0;0;62;0;10;16;10;9;2;1;4;5319;1442;59;0;0
26263;2028;2162;134;6;3;4;0;0;1;3;0;0;62;1;15;17;10;7;1;0;3;4711;1654;14;0;0
26263;2027;2162;134;6;1;3;2;-1;0;2;0;0;61;1;20;14;7;10;0;1;1;4925;1602;287;0;0
26263;2026;2162;134;6;4;2;4;1;3;2;0;0;66;0;25;13;6;7;3;3;2;5014;1457;6;0;0
26263;2023;80;10;1;0;1;0;0;0;1;0;0;71;0;5;2;1;2;0;0;0;858;200;0;0;0
26327;2032;3737;8;7;2;0;0;5;0;0;0;0;56;0;7;10;1;7;0;0;7;4250;8;848;0;0
26327;2025;777;8;2;0;1;0;-1;0;1;0;0;70;0;1;9;5;0;0;0;0;706;720;207;0;0
26327;2024;780;8;1;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;1;0;419;0;91;0;0
26327;2023;780;8;3;0;0;2;-1;0;0;0;0;57;0;4;3;2;4;1;0;1;1984;114;466;0;0
26338;2026;175;33;1;0;0;0;1;0;0;0;0;58;0;1;17;8;0;1;0;0;752;303;0;0;0
26338;2023;56;1;1;0;1;0;0;0;0;0;0;75;0;4;14;5;2;0;1;0;966;186;0;0;0
26389;2032;1861;83;7;1;0;2;0;0;0;0;0;54;0;5;0;0;1;1;2;3;3879;408;83;0;0
26389;2031;2173;83;6;4;1;4;-2;4;0;0;0;57;1;14;15;6;2;2;2;4;3741;1278;2;0;0
26389;2030;521;5;5;1;2;0;1;1;1;0;0;57;0;4;0;0;4;0;0;2;2657;951;0;0;0
26389;2029;1475;83;4;0;0;0;0;0;0;0;0;58;0;2;9;4;2;0;0;0;1745;598;0;0;0
26389;2028;1475;83;5;2;1;2;4;0;0;0;0;63;0;11;7;5;3;1;3;0;2370;1711;0;0;0
26389;2027;1423;9;2;0;0;0;-1;0;0;0;0;52;0;0;0;0;0;0;0;2;817;99;83;0;0
26389;2026;1477;5;2;0;0;0;0;0;0;0;0;51;0;0;0;0;1;0;0;0;809;91;21;0;0
26389;2025;1477;5;7;3;1;4;-1;0;0;0;0;62;0;18;0;0;5;0;1;3;4340;1095;98;0;0
26389;2024;1477;5;4;1;1;0;0;0;0;0;0;55;0;4;1;0;1;6;0;1;2634;587;47;0;0
26389;2023;576;3;4;0;0;0;1;0;0;0;0;57;0;9;4;3;2;2;0;1;1790;82;145;0;0
26390;2024;26;0;6;0;2;4;-3;0;0;0;0;58;0;8;5;3;7;6;3;0;4803;162;120;0;0
26390;2025;26;0;6;2;3;4;-2;0;1;0;0;64;0;16;2;1;13;8;0;1;4514;954;3;0;0
26390;2026;26;0;4;4;5;4;-2;2;2;0;0;72;1;18;10;4;8;0;0;1;3888;897;0;0;0
26535;2032;682;22;2;0;0;0;0;0;0;0;0;50;0;1;2;2;1;0;0;0;757;0;0;0;0
26535;2028;629;6;5;0;0;6;-8;0;0;0;0;49;0;3;57;22;2;0;1;2;3498;270;229;0;0
26535;2027;629;6;5;0;1;0;-4;0;0;0;0;53;0;1;47;22;4;0;1;4;3413;240;123;0;0
26535;2026;629;6;5;0;0;6;-3;0;0;0;0;55;0;2;49;29;0;0;1;1;3538;983;221;0;0
26535;2025;629;6;6;0;1;4;1;0;0;0;0;58;0;10;80;52;2;3;2;6;4862;774;83;0;0
26535;2024;629;6;5;3;4;2;3;1;1;0;0;61;0;11;70;37;4;5;0;2;4091;1366;23;0;0
26535;2023;629;6;6;0;1;4;-2;0;0;0;0;66;0;7;60;33;2;1;1;1;4321;1428;254;0;0
26887;2032;742;2;7;0;0;8;2;0;0;0;0;52;0;5;0;0;7;1;1;15;4333;86;1322;0;0
26887;2031;743;2;4;1;1;6;3;0;0;0;0;57;0;5;0;0;4;0;5;4;3572;0;214;0;0
26887;2030;734;2;6;0;0;2;-2;0;0;0;0;63;0;4;0;0;8;0;3;9;5145;0;818;0;0
26887;2029;734;2;7;1;1;0;3;0;0;0;0;63;1;8;0;0;9;3;2;15;5778;58;1378;0;0
26887;2028;734;2;4;0;0;0;-1;0;0;0;0;57;0;3;0;0;5;0;5;5;2335;0;861;0;0
26887;2027;732;2;6;2;4;0;3;1;2;0;0;67;0;17;0;0;9;4;5;11;5558;1115;321;0;0
26887;2026;732;2;7;0;1;0;3;0;0;0;0;64;0;18;0;0;8;2;2;12;6716;413;193;0;0
26887;2025;747;2;6;1;3;6;0;0;1;0;0;66;0;10;0;0;10;2;3;15;6147;22;997;0;0
26887;2024;747;2;7;3;2;4;6;0;1;0;0;68;1;9;0;0;9;1;3;10;6532;215;1192;0;0
26887;2023;747;2;7;0;1;2;1;0;0;0;0;69;0;25;0;0;10;1;5;7;6529;1371;284;0;0
26902;2032;1423;9;2;0;0;0;-3;0;0;0;0;46;0;1;9;2;0;1;0;0;1112;116;0;0;0
26902;2031;1423;9;4;0;2;0;-1;0;0;0;0;55;0;3;11;6;4;2;1;1;2916;760;25;0;0
26902;2030;1423;9;4;1;1;0;-2;1;0;0;0;58;0;17;3;2;3;0;0;0;3274;958;0;0;0
26902;2029;1423;9;4;4;0;2;4;1;0;0;0;61;1;11;8;3;3;0;0;0;3244;837;0;0;0
26902;2028;1423;9;3;0;1;2;-1;0;0;0;0;59;0;5;3;2;4;1;1;0;2570;799;29;0;0
26902;2027;1423;9;2;1;1;2;-1;0;0;0;0;63;0;6;4;3;3;0;0;0;1797;402;3;0;0
26902;2026;1423;9;3;3;2;6;0;2;1;0;0;70;0;16;0;0;3;0;1;1;2530;838;0;0;0
26902;2025;1423;9;4;0;0;0;-1;0;0;0;0;62;0;12;0;0;2;5;0;0;3653;775;0;0;0
26902;2023;561;9;4;1;6;0;1;1;4;0;0;73;0;7;4;2;4;0;1;2;2388;1073;43;0;0
27237;2029;3721;54;7;0;0;0;2;0;0;0;0;62;0;13;4;3;4;2;2;0;3794;779;261;0;0
27237;2028;734;2;3;1;0;0;1;0;0;0;0;53;0;2;3;1;1;1;0;2;1486;0;149;0;0
27237;2027;741;2;5;2;0;4;1;0;0;0;0;60;0;9;6;2;2;1;1;0;3655;629;74;0;0
27237;2026;741;2;5;1;1;2;0;0;0;0;0;57;0;12;5;0;2;0;0;5;3146;0;389;0;0
27237;2025;743;2;5;0;1;0;2;0;0;0;0;62;0;7;13;9;3;2;1;3;3790;272;503;0;0
27237;2024;743;2;6;0;0;2;-3;0;0;0;0;58;0;10;2;2;4;0;2;0;4089;1141;104;0;0
27237;2023;82;10;1;1;0;2;-1;1;0;0;0;71;0;5;1;1;3;1;3;0;1143;176;51;0;0
27285;2031;732;2;3;0;0;0;0;0;0;0;0;53;0;1;1;0;4;1;0;1;1488;213;187;0;0
27285;2030;739;2;7;1;0;4;2;0;0;0;0;55;0;10;5;2;4;0;0;1;4755;361;48;0;0
27285;2029;739;2;5;0;2;0;0;0;0;0;0;58;0;5;4;2;2;5;3;1;3557;507;474;0;0
27285;2028;745;2;5;1;1;0;4;1;0;0;0;60;0;14;8;2;4;0;1;1;4002;1306;0;0;0
27285;2027;745;2;5;3;2;2;1;1;1;0;0;62;0;18;3;1;4;1;3;2;3941;1539;0;0;0
27285;2026;740;2;4;1;0;0;1;0;0;0;0;55;1;3;1;0;4;1;0;1;2974;430;0;0;0
27285;2025;740;2;5;0;3;4;3;0;0;0;0;57;0;10;15;10;4;0;0;1;3587;727;8;0;0
27285;2024;740;2;4;0;2;0;0;0;1;0;0;55;0;8;14;7;3;1;0;0;2620;551;64;0;0
27285;2023;740;2;4;1;1;2;-1;0;0;0;0;61;0;8;1;1;3;3;1;0;3138;718;123;0;0
27500;2032;2319;16;1;0;0;0;2;0;0;0;0;60;0;0;0;0;0;1;0;0;872;0;83;0;0
27500;2031;2319;16;4;0;2;2;0;0;0;0;0;55;0;4;42;19;3;0;0;1;2984;524;23;0;0
27500;2030;614;16;4;0;2;0;-1;0;1;0;0;58;0;7;54;24;5;0;0;1;3185;489;0;0;0
27500;2029;611;16;4;0;1;0;-1;0;1;0;0;54;0;1;1;1;4;0;0;1;1793;459;0;0;0
27500;2028;4644;16;6;0;1;0;-2;0;0;0;0;52;0;3;19;10;9;2;1;2;2648;0;722;0;0
27500;2027;706;15;6;1;1;2;-3;1;0;0;0;58;0;11;90;47;9;2;1;6;4031;1768;65;0;0
27500;2026;706;15;7;1;3;6;-1;1;0;0;0;61;0;10;123;64;8;2;2;4;5825;1586;585;0;0
27500;2025;706;15;7;1;2;2;1;0;0;0;0;58;0;6;70;36;8;1;3;0;5472;502;444;0;0
27500;2024;706;15;5;2;0;0;-2;1;0;0;0;73;0;11;61;34;5;1;0;5;3763;1353;0;0;0
27500;2023;706;15;6;2;4;2;0;1;3;0;0;75;0;25;96;52;11;2;2;5;5091;1552;7;0;0
27510;2032;2256;128;4;0;0;2;-2;0;0;0;0;53;0;4;20;5;6;0;1;5;2139;0;91;0;0
27510;2031;579;128;4;0;2;0;-3;0;1;0;0;57;0;4;29;11;1;2;1;2;2427;171;0;0;0
27510;2029;562;3;7;0;0;0;-1;0;0;0;0;56;0;8;37;21;8;1;0;6;3127;206;22;0;0
27510;2028;562;3;5;0;1;4;-1;0;0;0;0;52;0;2;44;19;1;5;0;3;3407;106;17;0;0
27510;2026;716;20;4;1;1;0;3;1;0;0;0;80;0;7;41;20;6;0;1;4;3244;583;602;0;0
27510;2025;716;20;4;0;2;4;-5;0;0;0;0;70;0;5;91;44;5;1;1;4;4325;161;313;0;0
27510;2024;716;20;5;3;3;4;4;0;3;0;0;75;1;17;78;46;4;4;1;4;4986;894;462;0;0
27510;2023;577;3;5;2;2;2;4;0;0;1;0;71;0;12;66;32;9;4;2;2;4585;169;757;0;0
27524;2026;2199;54;2;0;0;0;-1;0;0;0;0;58;0;3;1;1;1;1;0;0;1529;35;29;0;0
27524;2025;499;23;7;1;0;2;0;0;0;0;0;57;0;18;4;1;7;2;1;2;4625;279;254;0;0
27524;2024;499;23;5;1;0;0;-2;0;0;0;0;61;1;10;12;6;7;1;4;3;4006;0;1002;0;0
27524;2023;495;23;7;1;0;2;-3;0;0;0;0;67;0;9;21;10;9;6;2;4;6858;452;535;0;0
27530;2032;768;54;1;0;0;0;0;0;0;0;0;55;0;0;0;0;3;0;0;1;393;0;76;0;0
27530;2031;3721;54;5;0;0;0;0;0;0;0;0;54;0;7;7;3;8;2;1;0;3361;0;341;0;0
27530;2030;3721;54;6;0;1;0;1;0;0;0;0;55;0;1;5;3;10;1;1;4;2427;51;482;0;0
27530;2029;3721;54;5;0;0;2;0;0;0;0;0;56;0;3;8;3;9;2;2;5;2583;0;461;0;0
27530;2027;4636;23;7;2;2;2;3;0;0;1;0;61;1;15;7;2;14;0;2;2;5164;0;575;0;0
27530;2026;4636;23;7;0;1;0;-1;0;0;0;0;61;0;16;17;4;18;4;3;5;4905;0;1301;0;0
27530;2025;4636;23;7;0;4;12;3;0;0;0;1;60;0;13;20;10;18;1;1;8;4965;0;963;0;0
27530;2024;4636;23;5;1;0;2;2;0;0;0;0;67;0;11;10;5;11;2;4;4;3121;61;782;0;0
27530;2023;503;23;7;3;2;2;5;0;0;1;0;67;0;12;12;5;10;4;2;4;4924;99;734;0;0
27532;2030;768;54;3;1;1;4;3;1;1;0;0;57;0;5;2;2;4;1;0;0;2267;341;0;0;0
27532;2029;768;54;6;1;1;2;0;0;0;0;1;51;0;12;8;4;8;1;0;3;4243;24;1042;0;0
27532;2028;746;54;2;0;1;0;0;0;0;0;0;57;0;5;6;4;5;0;0;0;1815;26;0;0;0
